ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
DWA,"DreamWorks Animation SKG, Inc. Class A",DWA.3Q14,3400,3430,3Q14,2014/3F,33.4,10/30/2014,4,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.10,0.10,0.14,-4.18,2.71,17.24,0.725,27.27,0.792,23.74,0.576,20,-27.570099,18.700005,6.792629,9.961807,0.93466043,-0.68133473,4.2,10.9,5.4,13.77534806,17.98471183,14.18802275,21.9,23.1,2.07,2.07,0.5135526,749.842,706.916,755.6583,0.027,0.033,0.029,-0.005,-37.532,17.765,7.474,-0.617253193,-0.225645417,-0.234052333,-0.029086131,0.00,-7.71,5.36,-3.119,-30.526,0.775670074,10/29/2014,11/4/2014,10/23/2014,10/31/2013,10/2/2014,9/25/2014,7/31/2014
DRC,Dresser-Rand Group Inc.,DRC.3Q14,3100,3110,3Q14,2014/3F,152.2,11/10/2014,1,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.64,0.64,0.66,31.83,40.83,29.08,3.006,82.26,3.036,82,2.938,63.32,38.274338,29.50095,-0.0243783,4.9714684,4.0064454,2.9855251,1.2,0.2,1.1,1.670852913,2.362946922,2.556211065,80.9,62.6,2.06,1.86,0.25,2736.4,3032.6,2993.4028,0.037,0.037,0.046,0.009,33.303,25.495,-3.010,3.720965473,0.048499839,-0.292894437,-0.346355653,0.20,-1.33,-22.61,-0.878,-3.221,9.392004093,11/7/2014,11/13/2014,11/3/2014,11/11/2013,10/13/2014,10/6/2014,8/11/2014
DRQ,"Dril-Quip, Inc.",DRQ.3Q14,3100,3110,3Q14,2014/3F,28.3,10/31/2014,5,9/30/2014,9/30/2013,3/31/2014,6/30/2014,1.31,1.30,1.32,-22.09,-20.25,-18.16,5.747,89.4,5.749,89.8,5.613,99.7,-21.494316,-9.929782,-1.0468304,10.857987,1.8897533,-0.8574188,1.7,2.6,2.3,1.659528302,1.884428353,1.578953943,113.8,118.4,1.63,1.71,0.6440285,733.031,872.372,934.5738,0.064,0.064,0.056,-0.008,-32.352,-11.820,-0.189,-0.334333363,-0.248104386,-0.119346565,0.051030215,-0.08,26.75,3.99,0.576,-0.590,27.4944443,10/30/2014,11/5/2014,10/24/2014,11/1/2013,10/3/2014,9/26/2014,8/1/2014
DRYS,DryShips Inc.,DRYS.3Q14,4600,4625,3Q14,2014/3F,15.5,11/06/2014,4,9/30/2014,9/30/2013,3/31/2014,6/30/2014,558596.50,489997.00,484673.56,-30.23,-23.53,-23.29,3490893.000,29047170,3732860.800,17875180,2640005.000,32810368,-32.40417,-45.519722,-33.039658,9.51482,4.279661,2.6708841,1.7,1.7,1.8,0.00027345,0.000255938,0.000147493,30407828.0,38219784.0,2.06,2.06,0.67810136,1210.13,1492.01,2017.32,0.120,0.209,0.080,-0.128,-41.919,-49.799,-35.711,0,-0.078391215,0.06842458,0.853987886,0.01,70.11,25.69,14.000,15.252,66.70275094,11/5/2014,11/11/2014,10/30/2014,11/7/2013,10/9/2014,10/2/2014,8/7/2014
DST,"DST Systems, Inc.",DST.3Q14,3300,3308,3Q14,2014/3F,24.0,10/30/2014,4,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.68,0.67,0.67,11.28,-11.47,-8.95,2.834,41.96,2.857,44.76,2.774,45.035,-2.1705747,-0.61063766,5.6283116,9.961807,0.93466043,-0.68133473,0.4,0.4,0.6,0.763595708,0.503616337,0.430537094,55.2,55.2,1.10,1.25,0.2236068,1892.4,1960.6,2031.25,0.068,0.064,0.062,-0.002,-12.132,-1.545,6.310,-0.018119684,-0.388594522,0.516225053,0.773588661,-0.15,23.32,0.00,2.279,2.279,7.337243712,10/29/2014,11/4/2014,10/23/2014,10/31/2013,10/2/2014,9/25/2014,7/31/2014
DSW,DSW Inc. Class A,DSW.3Q14,3500,3525,3Q14,2014/3F,43.1,11/25/2014,2,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.53,0.52,0.53,-29.42,-16.03,7.77,1.750,30.11,1.778,31.34,1.716,30.99,-30.45606,1.1294007,1.6542315,9.574806,2.3157954,5.628431,1.6,1.5,1.6,2.56487901,2.734111467,2.177076061,33.3,32.5,1.56,1.54,0.70450234,2257.77,2368.66,2452.171,0.058,0.057,0.055,-0.001,-40.031,-1.186,-3.974,0.041487787,0.020114667,-0.061896692,0.178130179,0.02,6.28,-2.56,0.758,0.601,8.610310173,11/24/2014,11/28/2014,11/18/2014,11/26/2013,10/28/2014,10/21/2014,8/26/2014
DTE,DTE Energy Company,DTE.3Q14,4700,4705,3Q14,2014/3F,71.7,10/24/2014,5,9/30/2014,9/30/2013,3/31/2014,6/30/2014,1.08,1.12,1.13,15.31,2.41,-2.30,4.555,76.08,4.564,76.98,4.527,76,8.6981535,1.289475,0.89122057,11.794626,-4.754758,-6.169504,4.6,4.9,4.8,2.736612531,2.202435399,2.393988384,79.4,79.5,1.60,1.67,0.50709254,8791,9661,11540.866,0.060,0.059,0.060,0.000,-3.096,6.044,7.061,-0.066942651,-0.03563915,0.242539296,0.14311855,-0.07,3.17,0.10,-2.881,-4.300,31.28046866,10/23/2014,10/29/2014,10/17/2014,10/25/2013,9/26/2014,9/19/2014,7/25/2014
DUK,Duke Energy Corporation,DUK.3Q14,4700,4705,3Q14,2014/3F,207.8,11/05/2014,3,9/30/2014,9/30/2013,3/31/2014,6/30/2014,1.52,1.54,1.59,11.96,4.98,0.78,4.731,74.77,4.744,80.27,4.690,69.84,5.245185,14.9341345,6.6002607,10.330892,3.099656,2.108562,4.4,4.4,5.2,1.964416519,2.040572683,1.798879279,77.2,76.4,1.53,1.55,0.5495213,19624,24598,25821.746,0.063,0.059,0.067,0.008,-5.086,11.834,4.492,0,-0.153274996,-0.037320976,0.092022428,-0.02,-3.85,-1.04,-1.367,-4.327,31.58248064,11/4/2014,11/10/2014,10/29/2014,11/6/2013,10/8/2014,10/1/2014,8/6/2014
DRE,Duke Realty Corporation,DRE.3Q14,4800,4890,3Q14,2014/3F,37.4,10/30/2014,4,9/30/2014,9/30/2013,3/31/2014,6/30/2014,-0.02,-0.02,-0.02,11.27,1.78,-5.40,-0.007,17.18,-0.002,18.3,-0.030,17.99,4.1641593,1.7231822,7.331383,9.961807,0.93466043,-0.68133473,3.1,5.0,2.9,2.269311683,2.238677881,1.794985901,19.3,18.6,1.56,1.53,0.47871354,834.369,875.194,943.5793,0.000,0.000,-0.002,-0.002,-5.798,0.789,8.013,-0.372286271,0.086079939,0.013683881,0.264250422,0.03,5.68,-3.90,2.751,-21.696,13.08896903,10/29/2014,11/4/2014,10/23/2014,10/31/2013,10/2/2014,9/25/2014,7/31/2014
DNB,Dun & Bradstreet Corporation,DNB.3Q14,3200,3220,3Q14,2014/3F,35.2,10/29/2014,3,9/30/2014,9/30/2013,3/31/2014,6/30/2014,1.72,1.72,1.86,13.12,18.24,6.60,7.819,117.47,7.799,117.31,7.774,112.49,8.584129,4.284823,0.6002903,9.505177,-2.3266196,-3.4775078,6.1,9.1,6.0,5.79321506,5.637797106,6.799382809,112.3,105.7,2.06,2.15,0.39086798,1644.3,1655.2,1674.45,0.067,0.066,0.069,0.003,-0.921,6.611,4.078,-0.332614275,0.016635781,0.027567142,-0.147979277,-0.09,-4.24,-5.93,-0.363,-7.919,1.833607006,10/28/2014,11/3/2014,10/22/2014,10/30/2013,10/1/2014,9/24/2014,7/30/2014
DNKN,"Dunkin' Brands Group, Inc.",DNKN.3Q14,3400,3435,3Q14,2014/3F,58.0,10/23/2014,4,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.47,0.47,0.48,-0.97,-10.68,-2.16,1.948,44.82,1.961,44.73,1.915,42.015,-7.427615,6.461978,-1.9938648,11.31978,-6.3706517,-7.398784,2.4,3.3,5.0,3.920560558,3.039194231,4.656043294,49.0,48.5,1.67,1.67,0.54666823,658.181,713.84,754.7486,0.043,0.044,0.046,0.002,-18.747,12.833,5.405,-0.26034942,-0.51541736,0.29,-0.157963036,0.01,9.43,-0.87,-0.126,-1.629,14.67189117,10/22/2014,10/28/2014,10/16/2014,10/24/2013,9/25/2014,9/18/2014,7/24/2014
DFT,"DuPont Fabros Technology, Inc.",DFT.3Q14,4800,4890,3Q14,2014/3F,14.3,10/30/2014,4,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.31,0.31,0.31,4.93,12.34,0.30,1.305,27.04,1.311,29.25,1.309,27.41,9.496975,6.7128778,8.213091,9.961807,0.93466043,-0.68133473,19.0,20.5,20.4,17.89203527,15.72740692,16.85538247,30.2,29.5,1.57,1.61,0.4952152,332.445,375.109,411.908,0.048,0.045,0.048,0.003,-0.465,5.778,8.894,-0.07557946,-0.070007185,0.137634154,0.061502775,-0.04,3.13,-2.35,0.251,0.473,23.90260043,10/29/2014,11/4/2014,10/23/2014,10/31/2013,10/2/2014,9/25/2014,7/31/2014
DXC,DXC Technology Co.,DXC.3Q14,3300,3305,3Q14,2014/2F,23.1,11/07/2014,5,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.43,0.44,0.45,18.19,0.54,-3.24,2.009,22.283422,2.026,22.010118,1.980,20.953342,11.953759,5.043471,2.0787597,6.756103,4.3381453,2.7984977,5.7,4.3,5.7,4.955945162,5.159359663,3.42054353,23.8,23.2,1.81,1.88,0.51845044,14993,12998,13003.467,0.090,0.092,0.094,0.002,5.198,0.705,-0.720,0.324879882,0.013808368,-0.039426308,0.448876507,-0.07,7.93,-2.29,-3.217,-4.718,-13.26974588,11/6/2014,11/12/2014,10/31/2014,11/8/2013,10/10/2014,10/3/2014,8/8/2014
DYN,Dynegy Inc.,DYN.3Q14,4700,4705,3Q14,2014/3F,34.5,11/06/2014,4,9/30/2014,9/30/2013,3/31/2014,6/30/2014,-0.05,0.03,0.29,49.38,15.72,-17.07,0.999,28.86,1.309,29.62,-0.027,26.6,52.05271,11.353386,-2.533722,9.51482,4.279661,2.6708841,8.1,8.1,5.1,10.70320362,8.056633005,4.573031818,38.4,31.3,1.33,1.71,0.5163978,1293,1466,2614.8525,0.035,0.044,-0.001,-0.045,42.538,7.074,-5.205,0,0.595459073,0.328495864,1.340504954,-0.38,29.64,-18.53,-239.875,-117.001,102.2314385,11/5/2014,11/11/2014,10/30/2014,11/7/2013,10/9/2014,10/2/2014,8/7/2014
ETFC,E*TRADE Financial Corporation,ETFC.3Q14,4800,4840,3Q14,2014/3F,67.1,10/22/2014,3,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.22,0.22,0.23,36.91,-1.87,6.26,1.103,22.59,1.098,19.36,1.114,21.27,35.467125,-8.979786,-18.89401,13.486349,-6.429231,-7.068217,1.4,3.2,1.7,1.59823255,1.533500615,2.397041583,25.1,25.0,1.44,1.47,0.47871354,1899.49,1723.69,1773.649,0.049,0.057,0.052,-0.004,21.981,-2.551,-11.826,-0.555466384,-0.14645884,0.042211875,-0.333247883,-0.03,29.69,-0.28,-1.773,-3.850,-6.624988813,10/21/2014,10/27/2014,10/15/2014,10/23/2013,9/24/2014,9/17/2014,7/23/2014
DD,E. I. du Pont de Nemours and Company,DD.3Q14,2200,2210,3Q14,2014/3F,256.9,10/28/2014,2,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.53,0.53,0.54,22.54,6.94,9.66,4.502,68.1692,4.500,65.376305,4.415,62.88741,16.72089,3.9577007,-3.125006,10.394049,-1.5363395,-1.987642,3.5,9.5,3.1,2.500654081,2.348474442,1.724199322,71.1,68.7,1.69,1.83,0.5117663,34812,35734,35951.26,0.066,0.069,0.070,0.001,6.327,5.494,-1.137,-0.631649755,0.136801204,0.064799359,0.450327726,-0.14,8.79,-3.36,-0.030,-0.785,3.272607147,10/27/2014,10/31/2014,10/21/2014,10/29/2013,9/30/2014,9/23/2014,7/29/2014
EXP,Eagle Materials Inc.,EXP.3Q14,1100,1135,3Q14,2014/2F,53.6,10/29/2014,3,9/30/2014,9/30/2013,3/31/2014,6/30/2014,1.03,1.06,1.06,40.36,14.85,8.01,4.512,101.83,4.563,89.5,4.225,95.01,30.217255,-5.799389,-13.48477,9.505177,-2.3266196,-3.4775078,5.6,5.3,2.9,4.770528892,4.99734609,3.915169934,113.3,109.8,1.33,1.50,0.5,642.562,898.396,1111.15,0.044,0.051,0.044,-0.007,20.712,-3.473,-10.007,0.041558907,0.889148704,-0.045387531,0.218473009,-0.17,26.63,-3.09,-3.370,-3.330,72.92494732,10/28/2014,11/3/2014,10/22/2014,10/30/2013,10/1/2014,9/24/2014,7/30/2014
EWBC,"East West Bancorp, Inc.",EWBC.3Q14,4800,4810,3Q14,2014/3F,19.1,10/21/2014,2,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.60,0.60,0.60,6.42,-6.85,-2.83,2.484,34,2.491,32.28,2.446,34.51,-0.1760602,-6.4618945,-7.0008636,12.089443,-5.62917,-6.2942863,1.9,3.4,2.0,0.854868318,0.834127777,0.785133434,39.9,39.8,1.47,1.47,0.48057505,913.309,863.725,1000.583,0.073,0.077,0.071,-0.006,-12.266,-0.833,-0.707,-0.442996503,-0.058206464,0.024864945,0.088819149,0.00,23.61,-0.33,-0.176,-0.105,9.555802034,10/20/2014,10/24/2014,10/14/2014,10/22/2013,9/23/2014,9/16/2014,7/22/2014
EMN,Eastman Chemical Company,EMN.3Q14,2200,2205,3Q14,2014/3F,102.7,10/31/2014,5,9/30/2014,9/30/2013,3/31/2014,6/30/2014,1.80,1.81,1.82,3.84,-6.17,-7.40,7.524,80.89,7.537,77.56,7.388,78.46,0.8821249,-1.1470854,-6.1812043,10.857987,1.8897533,-0.8574188,2.3,2.5,1.4,1.223755647,1.646683567,1.651364357,94.7,93.7,1.37,1.38,0.48057505,8102,9350,9506.534,0.093,0.097,0.094,-0.003,-9.976,-3.037,-5.324,-0.078303781,0.658347375,-0.256836182,-0.258942679,-0.02,22.06,-1.01,-0.623,-0.941,17.33564552,10/30/2014,11/5/2014,10/24/2014,11/1/2013,10/3/2014,9/26/2014,8/1/2014
ETN,Eaton Corp. Plc,ETN.3Q14,1200,1235,3Q14,2014/3F,217.5,10/29/2014,3,9/30/2014,9/30/2013,3/31/2014,6/30/2014,1.23,1.25,1.26,-7.95,-15.64,-17.89,5.096,63.37,4.993,61.1,5.041,69.9,-12.077433,-12.589418,-6.9023314,9.505177,-2.3266196,-3.4775078,1.2,2.7,2.0,0.855259407,0.974357991,1.387805102,75.2,80.4,1.44,1.41,0.47348157,16311,22046,22723.525,0.080,0.082,0.072,-0.010,-21.583,-10.263,-3.425,-0.545160228,-0.391827615,-0.12223288,-0.383732337,0.02,23.08,6.91,-1.684,-2.270,39.31411318,10/28/2014,11/3/2014,10/22/2014,10/30/2013,10/1/2014,9/24/2014,7/30/2014
EV,Eaton Vance Corp.,EV.3Q14,4800,4845,3Q14,2014/4F,29.7,11/25/2014,2,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.64,0.64,0.64,-2.83,-1.13,-0.16,2.599,37.73,2.626,41.5,2.588,39.22,-13.024914,5.81336,12.313938,9.574806,2.3157954,5.628431,6.2,5.3,7.7,4.70742071,3.977837746,4.774986473,41.6,39.4,2.13,1.87,0.66726166,1209.03,1357.5,1451.742,0.069,0.063,0.066,0.003,-22.600,3.498,6.686,0.160027548,-0.190066638,0.183411947,-0.014149938,0.27,0.28,-5.36,-0.567,-0.778,20.07493611,11/24/2014,11/28/2014,11/18/2014,11/26/2013,10/28/2014,10/21/2014,8/26/2014
EBAY,eBay Inc.,EBAY.3Q14,3400,3450,3Q14,2014/3F,298.5,10/16/2014,4,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.67,0.67,0.67,1.50,2.52,13.12,3.272,23.834322,3.281,22.24761,3.196,21.477404,2.5690913,3.5861254,4.3014884,15.336407,-1.9317865,-3.9459765,1.2,1.6,2.1,1.800184581,1.841572602,1.981796125,60.8,59.6,1.57,1.40,0.47590002,14072,16047,18144.504,0.137,0.147,0.149,0.001,-12.767,5.518,8.247,-0.2609822,-0.415964111,-0.022474281,-0.091639872,0.17,173.46,-2.09,-0.134,-0.326,28.94047754,10/15/2014,10/21/2014,10/9/2014,10/17/2013,9/18/2014,9/11/2014,7/17/2014
ECL,Ecolab Inc.,ECL.3Q14,2200,2210,3Q14,2014/3F,86.5,10/28/2014,2,9/30/2014,9/30/2013,3/31/2014,6/30/2014,1.20,1.21,1.21,16.27,6.33,3.13,4.666,114.83,4.695,112.7,4.557,109.83,6.8384767,2.6131272,-3.485483,10.394049,-1.5363395,-1.987642,4.0,5.7,2.8,1.124775208,1.212542941,1.033820189,120.9,119.1,1.33,1.38,0.4830459,11838.7,13253.4,14408.93,0.041,0.042,0.041,0.000,-3.556,4.149,-1.498,-0.287554858,0.461205859,-0.072383196,0.087979535,-0.05,7.31,-1.51,-0.063,-0.293,21.71040739,10/27/2014,10/31/2014,10/21/2014,10/29/2013,9/30/2014,9/23/2014,7/29/2014
EPC,Edgewell Personal Care Co.,EPC.3Q14,2400,2435,3Q14,2014/4F,41.5,11/12/2014,3,9/30/2014,9/30/2013,3/31/2014,6/30/2014,1.19,1.19,1.21,35.17,22.30,0.97,5.614,91.36553,5.577,90.52017,5.577,87.30188,6.2878966,3.6863923,4.5746446,3.8670301,3.7654042,3.0457973,6.9,5.2,4.4,3.765850935,3.963573506,4.501703125,93.7,94.5,1.44,1.50,0.4963099,4567.2,4466,4422.904,0.061,0.062,0.064,0.002,2.421,-0.079,1.529,0.339634482,0.576745439,-0.049884926,-0.163460843,-0.06,3.53,0.79,0.123,-1.231,-3.159397443,11/11/2014,11/17/2014,11/5/2014,11/13/2013,10/15/2014,10/8/2014,8/13/2014
EIX,Edison International,EIX.3Q14,4700,4705,3Q14,2014/3F,108.0,10/29/2014,3,9/30/2014,9/30/2013,3/31/2014,6/30/2014,1.37,1.28,1.28,21.41,-1.22,-3.77,3.663,55.92,3.646,60.33,3.639,55.78,15.791618,8.157051,6.7409754,9.505177,-2.3266196,-3.4775078,3.3,3.1,2.5,1.748509236,1.665924821,1.248614941,60.9,60.7,1.25,1.30,0.4135851,11862,12581,12574.69,0.065,0.060,0.065,0.005,6.286,10.484,10.218,0.060845738,0.341087766,0.049572714,0.400359053,-0.05,1.02,-0.46,6.787,6.465,6.008177373,10/28/2014,11/3/2014,10/22/2014,10/30/2013,10/1/2014,9/24/2014,7/30/2014
EDR,"Education Realty Trust, Inc.",EDR.3Q14,4800,4890,3Q14,2014/3F,21.7,10/27/2014,1,9/30/2014,9/30/2013,3/31/2014,6/30/2014,-0.20,-0.07,-0.09,12.97,4.15,-4.28,0.264,30.84,0.261,33.03,0.271,33.03,13.6114235,0,6.27414,11.395025,-3.8684428,-4.475564,5.5,9.1,1.1,6.174434343,5.665772667,3.226360281,35.3,35.3,1.50,1.41,0.52704626,131.092,184.376,214,0.009,0.008,0.008,0.000,2.216,3.868,10.750,-0.402214811,3.983916429,0.089777989,0.913746081,0.09,6.97,-0.24,199.412,121.705,63.24413389,10/24/2014,10/30/2014,10/20/2014,10/28/2013,9/29/2014,9/22/2014,7/28/2014
EW,Edwards Lifesciences Corporation,EW.3Q14,2300,2325,3Q14,2014/3F,90.9,10/24/2014,5,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.36,0.36,0.37,46.70,37.72,19.00,1.838,51.075,1.861,49.5,1.719,42.5,33.337666,16.470587,-4.8259916,11.794626,-4.754758,-6.169504,3.0,3.7,5.0,1.94642496,2.431264899,5.135132581,51.3,44.1,1.43,1.43,0.5068698,1899.6,2045.5,2234.446,0.036,0.038,0.040,0.003,21.543,21.225,1.344,-0.176809021,-0.398003323,-0.199418804,-0.620959161,0.01,3.62,-14.03,0.672,-1.663,17.62718467,10/23/2014,10/29/2014,10/17/2014,10/25/2013,9/26/2014,9/19/2014,7/25/2014
EHTH,"eHealth, Inc.",EHTH.3Q14,4800,4865,3Q14,2014/3F,10.0,10/31/2014,5,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.17,0.13,0.13,-25.20,-52.50,-36.45,0.481,24.13,0.494,21.09,0.448,20.255,-36.28007,4.122448,-12.1616,10.857987,1.8897533,-0.8574188,7.2,4.3,2.3,7.849866209,7.825322296,7.981875501,28.1,28.1,1.90,1.90,0.7378648,155.473,179.18,188.228,0.020,0.023,0.022,-0.001,-47.138,2.233,-11.304,0.67097895,2.15500669,0.003136473,-0.016538631,0.00,33.36,0.00,29.130,29.130,21.06796679,10/30/2014,11/5/2014,10/24/2014,11/1/2013,10/3/2014,9/26/2014,8/1/2014
EPB,"El Paso Pipeline Partners, L.P.",EPB.3Q14,3100,3130,3Q14,2014/3F,68.4,10/16/2014,4,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.43,0.39,0.38,-4.88,32.15,10.85,1.705,40.16,1.719,38.95,1.701,35.81,-2.3728013,8.768499,-2.6736617,15.336407,-1.9317865,-3.9459765,0.7,1.3,1.7,0.971746092,1.688754045,1.136666853,41.2,35.6,2.00,2.17,0,1515,1505,1528.152,0.042,0.044,0.047,0.003,-17.709,10.700,1.272,-0.411841532,-0.561261671,-0.424578082,-0.145091554,-0.17,5.78,-13.63,9.166,11.765,0.868118812,10/15/2014,10/21/2014,10/9/2014,10/17/2013,9/18/2014,9/11/2014,7/17/2014
EA,Electronic Arts Inc.,EA.3Q14,1400,1435,3Q14,2014/2F,130.4,10/29/2014,3,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.52,0.53,0.53,39.37,22.75,-0.72,2.093,35.61,2.115,35.05,2.032,34.5,35.153843,1.5941978,-4.93626,9.505177,-2.3266196,-3.4775078,4.8,4.8,3.1,4.334150565,3.922249922,3.945231742,41.9,41.2,1.44,1.50,0.49590716,3793,4021,4169.628,0.059,0.060,0.059,-0.001,25.649,3.921,-1.459,0.005160298,0.526100381,0.105016419,0.098579462,-0.06,19.45,-1.62,-1.898,-1.342,9.929554442,10/28/2014,11/3/2014,10/22/2014,10/30/2013,10/1/2014,9/24/2014,7/30/2014
EFII,"Electronics For Imaging, Inc.",EFII.3Q14,1300,1345,3Q14,2014/3F,16.7,10/22/2014,3,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.43,0.44,0.43,39.43,1.99,-2.28,2.044,44.17,2.070,40,1.991,45.62,30.48004,-12.319154,-9.788,13.486349,-6.429231,-7.068217,5.6,7.0,4.7,5.931360264,4.39355968,3.284951303,53.4,50.7,1.00,1.29,0,652.137,727.693,788.9,0.046,0.052,0.044,-0.008,16.994,-5.890,-2.720,-0.193173184,0.210133143,0.350012449,0.805615888,-0.29,33.50,-5.12,-1.962,-0.962,20.97151365,10/21/2014,10/27/2014,10/15/2014,10/23/2013,9/24/2014,9/17/2014,7/23/2014
LLY,Eli Lilly and Company,LLY.3Q14,2300,2305,3Q14,2014/3F,229.4,10/23/2014,4,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.67,0.70,0.70,28.85,10.18,4.31,3.063,64.85,3.059,61.9,2.986,64.37,29.732943,-3.837192,-7.0430937,11.31978,-6.3706517,-7.398784,5.8,7.7,4.6,2.567025205,2.300849634,1.948917758,66.6,63.3,1.75,1.82,0.61237246,22603.4,23113.1,19789.533,0.047,0.049,0.046,-0.003,18.413,2.533,0.356,-0.245954041,0.265734372,0.115685774,0.317154197,-0.07,7.56,-4.91,-5.011,-4.455,-12.4488661,10/22/2014,10/28/2014,10/16/2014,10/24/2013,9/25/2014,9/18/2014,7/24/2014
RDEN,"Elizabeth Arden, Inc.",RDEN.3Q14,3500,3540,3Q14,2015/1F,11.4,10/30/2014,4,9/30/2014,9/30/2013,3/31/2014,6/30/2014,-0.54,-0.53,0.17,-54.66,-43.27,-21.85,-0.173,16.74,-0.092,17.03,0.983,20.63,-53.716496,-17.45031,0.9484291,9.961807,0.93466043,-0.68133473,7.5,1.1,10.5,9.387245193,10.6670475,8.911237934,16.8,26.6,2.00,1.88,0,1344.52,1173.76,1082.7142,-0.010,-0.005,0.048,0.053,-63.678,-18.385,1.630,5.890828137,-0.282913675,-0.119977183,0.053416513,0.13,-1.35,58.33,1.497,-422.000,-19.47206438,10/29/2014,11/4/2014,10/23/2014,10/31/2013,10/2/2014,9/25/2014,7/31/2014
EMC,EMC Corporation,EMC.3Q14,1300,1345,3Q14,2014/3F,477.5,10/22/2014,3,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.46,0.46,0.46,14.48,6.75,11.09,2.099,29.26,2.113,27.27,2.050,28.75,25.55977,-5.1478267,-7.402378,13.486349,-6.429231,-7.068217,1.1,3.2,2.5,1.100511391,1.276419551,1.895179506,32.3,31.6,1.27,1.27,0.4268328,21713.9,23222,24512.705,0.072,0.077,0.071,-0.006,12.073,1.281,-0.334,-0.671103264,-0.57975265,-0.137813746,-0.419310209,0.00,18.48,-2.19,-0.603,-0.337,12.88946251,10/21/2014,10/27/2014,10/15/2014,10/23/2013,9/24/2014,9/17/2014,7/23/2014
EME,"EMCOR Group, Inc.",EME.3Q14,3100,3115,3Q14,2014/3F,10.8,10/28/2014,2,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.68,0.66,0.67,2.12,-14.60,-10.26,2.897,39.96,2.918,41.78,2.838,42.32,7.131362,-1.2759924,-0.5711615,10.394049,-1.5363395,-1.987642,4.1,4.8,5.0,2.308877482,1.906533606,1.674946622,51.7,53.0,1.17,1.17,0.4082483,6346.67,6417.15,6604.92,0.073,0.070,0.067,-0.003,-3.263,0.260,1.416,-0.141184227,-0.180363919,0.211034243,0.378478246,0.00,23.66,2.58,3.275,2.244,4.069062989,10/27/2014,10/31/2014,10/21/2014,10/29/2013,9/30/2014,9/23/2014,7/29/2014
EMES,Emerge Energy Services LP,EMES.3Q14,1100,1135,3Q14,2014/3F,56.9,10/30/2014,4,9/30/2014,9/30/2013,3/31/2014,6/30/2014,0.87,0.89,0.87,275.45,85.31,8.98,6.404,115.3,6.625,93.94,4.962,106.66,187.26938,-11.925745,-13.594556,9.961807,0.93466043,-0.68133473,0.9,0.9,0.5,4.971263676,2.917267159,1.434927318,138.1,124.5,1.15,1.06,0.3374743,790.5,873.255,1176.004,0.056,0.071,0.047,-0.024,177.308,-12.860,-12.913,-0.055389812,0.679320799,0.704082419,2.464470718,0.09,47.04,-9.86,-2.295,-0.056,48.76710942,10/29/2014,11/4/2014,10/23/2014,10/31/2013,10/2/2014,9/25/2014,7/31/2014
