ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
SWN,Southwestern Energy Company,SWN.2Q14,2100,2105,2Q14,2014/2F,180.5,08/01/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.58,0.60,0.58,24.53,15.66,-1.13,2.557,45.49,2.514,40.85,2.517,47.1,16.403627,-13.269639,-9.181863,16.06388,4.869294,0.556159,2.4,2.2,1.9,2.791907219,2.113852714,2.105215763,47.7,47.1,1.80,1.76,0.5294365,2715.04,3371.14,4275.088,0.056,0.062,0.053,-0.008,0.340,-18.139,-9.738,0.095367258,0.264155713,0.320767147,0.326185785,0.04,16.74,-1.18,-2.369,0.393,57.45948494,7/31/2014,8/6/2014,7/25/2014,8/2/2013,7/4/2014,6/27/2014,5/2/2014
CODE,Spansion Inc. Class A,CODE.2Q14,1300,1310,2Q14,2014/2F,19.9,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.25,0.25,0.29,68.29,51.69,20.95,1.599,21.07,1.680,22.3,1.547,17.64,81.35452,26.417233,7.211542,16.199993,5.318427,1.3185978,5.4,9.0,13.0,13.15732948,13.3443272,14.64997913,24.4,19.2,1.00,1.18,0,916,971.688,1335.4137,0.076,0.075,0.088,0.012,65.155,21.099,5.893,-0.408329624,-0.589252315,-0.014013274,-0.101887493,-0.18,9.30,-21.23,0.944,-12.988,45.78752183,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
SE.I,Spectra Energy Corp,SE.I.2Q14,3100,3130,2Q14,2014/2F,99.5,08/06/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.29,0.30,0.32,23.27,19.26,15.00,1.600,42.48,1.576,42.17,1.561,39.17,21.081078,7.6589227,-0.33090115,16.529274,4.665315,-0.55469275,4.0,4.0,5.3,2.120768577,1.969604058,1.836631438,42.1,39.9,1.71,1.64,0.4501683,5075,5518,5920.342,0.038,0.037,0.040,0.002,4.552,2.994,0.224,0,-0.23449133,0.076748683,0.154705584,0.07,-0.17,-5.19,-3.387,-11.133,16.65698522,8/5/2014,8/11/2014,7/30/2014,8/7/2013,7/9/2014,7/2/2014,5/7/2014
SEP,"Spectra Energy Partners, LP",SEP.2Q14,3100,3130,2Q14,2014/2F,13.4,08/06/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.58,0.60,0.60,15.98,17.64,8.99,2.592,53.35,2.509,52.62,2.529,55.25,22.800838,-4.760182,-2.1569371,16.529274,4.665315,-0.55469275,2.2,2.2,6.0,1.505079328,1.803020748,1.934350189,52.4,49.0,2.07,2.08,0.33149678,236.8,1965,2219.948,0.049,0.048,0.046,-0.002,6.272,-9.425,-1.602,0,-0.624278123,-0.165245697,-0.221919931,-0.01,-0.45,-6.46,-3.676,-2.606,837.4780405,8/5/2014,8/11/2014,7/30/2014,8/7/2013,7/9/2014,7/2/2014,5/7/2014
SPNC,Spectranetics Corporation,SPNC.2Q14,2300,2325,2Q14,2014/2F,14.7,07/25/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,-0.07,-0.07,-0.07,22.48,-8.48,-24.51,-0.064,22.88,-0.066,25.01,-0.095,22.02,23.601496,13.578558,7.9879165,15.935934,5.9188604,0.5394101,9.8,4.1,4.9,11.89241438,11.76980272,6.053935817,31.0,31.3,1.22,1.22,0.6666667,140.285,158.811,180.37413,-0.003,-0.003,-0.004,-0.002,7.666,7.660,7.449,1.371159893,0.995567729,0.010417478,0.964410383,0.00,23.95,1.08,0.654,12.821,28.57691842,7/24/2014,7/30/2014,7/18/2014,7/26/2013,6/27/2014,6/20/2014,4/25/2014
SPB.1,"Spectrum Brands Holdings, Inc.",SPB.1.2Q14,1200,1235,2Q14,2014/3F,18.6,07/30/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.30,1.30,1.30,51.27,21.94,7.94,4.598,86.03,4.638,83.39,4.557,76.83,54.28927,8.53833,-0.11977553,17.092085,5.255687,1.1320114,2.5,5.8,5.6,1.771062623,1.745673331,1.744489302,88.3,86.4,1.29,1.29,0.48795003,3252.4,4085.6,4436.5376,0.053,0.056,0.059,0.004,37.197,3.283,-1.252,-0.570200222,-0.550827599,0.014544125,0.015232722,0.00,5.87,-2.10,-0.109,0.104,36.40811708,7/29/2014,8/4/2014,7/23/2014,7/31/2013,7/2/2014,6/25/2014,4/30/2014
SR,Spire Inc.,SR.2Q14,4700,4735,2Q14,2014/3F,19.4,08/07/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.35,0.37,0.37,6.33,6.61,2.97,3.136,48.55,3.148,46.98,3.113,46.6,4.88714,0.81545115,-1.468122,15.533304,2.7583241,-3.0928135,6.8,6.9,8.0,5.833941979,5.777928344,4.389965059,52.3,50.3,1.25,1.50,0.41833,1125.47,1017.01,1660.57,0.065,0.067,0.067,0.000,-10.646,-1.943,1.625,-0.026523877,-0.149136563,0.009694415,0.328926746,-0.25,11.22,-3.67,-4.110,-6.040,47.54458137,8/6/2014,8/12/2014,7/31/2014,8/8/2013,7/10/2014,7/3/2014,5/8/2014
SPR,"Spirit AeroSystems Holdings, Inc. Class A",SPR.2Q14,1300,1330,2Q14,2014/2F,43.2,08/01/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.71,0.70,0.67,56.89,-1.12,19.55,2.994,33.7,3.047,33.45,2.842,32.69,32.20078,2.3248792,-1.5887022,16.06388,4.869294,0.556159,0.9,1.2,2.2,1.667520482,0.791080219,1.746747559,34.8,33.1,1.58,1.68,0.606977,5397.7,5961,6711.6216,0.089,0.091,0.087,-0.004,16.137,-2.544,-2.145,-0.311573707,-0.609283203,1.107903145,-0.045356913,-0.11,4.04,-4.99,1.299,5.147,24.34224948,7/31/2014,8/6/2014,7/25/2014,8/2/2013,7/4/2014,6/27/2014,5/2/2014
SAVE,"Spirit Airlines, Inc.",SAVE.2Q14,4600,4610,2Q14,2014/2F,63.4,07/29/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.90,0.77,0.77,99.37,39.26,6.46,3.336,63.24,3.522,67.5,3.207,56.69,99.63019,19.068623,7.9654455,17.139482,5.4542184,1.5003324,2.3,3.0,1.6,2.839565337,4.156670307,2.720895076,74.0,69.5,1.16,1.09,0.35207716,1318.38,1654.38,1968.0289,0.053,0.052,0.057,0.004,82.491,13.614,6.465,-0.208101937,0.446945852,-0.316865393,0.04361442,0.06,9.63,-6.04,16.648,16.221,49.27630122,7/28/2014,8/1/2014,7/22/2014,7/30/2013,7/1/2014,6/24/2014,4/29/2014
SRC,"Spirit Realty Capital, Inc.",SRC.2Q14,4800,4890,2Q14,2014/2F,48.7,08/06/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.22,0.22,0.20,22.11,15.56,3.46,0.987,50.89954,1.018,51.93008,0.833,49.15211,24.175835,5.651784,1.8453479,16.529274,4.665315,-0.55469275,3.2,3.2,1.9,2.735187094,2.935078218,1.271572049,54.0,52.1,1.28,1.50,0.44095856,282.701,419.467,575.9493,0.019,0.020,0.017,-0.003,7.647,0.986,2.400,0,0.688019544,-0.06810419,1.151028009,-0.22,4.02,-3.57,1.660,12.043,103.730903,8/5/2014,8/11/2014,7/30/2014,8/7/2013,7/9/2014,7/2/2014,5/7/2014
SPLK,Splunk Inc.,SPLK.2Q14,3300,3308,2Q14,2014/2F,228.6,08/29/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,-0.02,-0.02,-0.02,19.35,-19.43,-22.60,0.048,55.33,0.066,43.95,0.043,41.86,-19.815248,4.9928308,-8.208018,17.506958,3.3427477,0.60755014,4.0,1.9,0.9,5.761747611,5.919933853,4.651843618,67.8,76.4,1.34,1.35,0.4724556,198.944,302.623,413.10342,0.001,0.001,0.001,0.000,-37.322,1.650,-8.816,1.036545909,3.339821195,-0.026720948,0.238594433,-0.01,54.36,12.68,-15.977,-12.668,107.6480919,8/28/2014,9/3/2014,8/22/2014,8/30/2013,8/1/2014,7/25/2014,5/30/2014
S,Sprint Corp.,S.2Q14,4900,4915,2Q14,2014/2F,130.5,11/04/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,-0.03,-0.04,-0.03,,-20.65,-7.18,-0.209,8.53,-0.156,6.04,-0.140,7.28,-15.994435,-17.032969,-4.731864,8.859634,3.2645583,0.8925438,4.6,4.6,4.6,13.38851935,11.80269618,10.80862711,6.5,7.5,2.05,2.05,0.64318776,35345,35493,34903.32,-0.025,-0.026,-0.019,0.007,-24.854,-20.298,-5.624,0,-0.004683311,0.134361094,0.238688245,0.00,7.42,15.35,-9.187,1.226,-1.249625124,11/3/2014,11/7/2014,10/28/2014,11/5/2013,10/7/2014,9/30/2014,8/5/2014
SFM,"Sprouts Farmers Markets, Inc.",SFM.2Q14,3500,3505,2Q14,2014/2F,42.0,08/08/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.18,0.18,0.18,,-14.86,-9.19,0.758,32.72,0.773,29.935,0.727,26.51,-19.181257,12.919653,-9.095055,16.017008,2.2827983,-3.366536,14.4,6.2,12.2,14.04448068,11.8389688,7.497820695,35.5,35.6,1.63,1.75,0.5,,2437.91,2947.1245,0.023,0.026,0.027,0.002,-35.198,10.637,-5.729,1.31281032,0.18687493,0.186292566,0.87314171,-0.13,18.46,0.34,0.308,1.152,,8/7/2014,8/13/2014,8/1/2014,8/9/2013,7/11/2014,7/4/2014,5/9/2014
SSNC,"SS&C Technologies Holdings, Inc.",SSNC.2Q14,3300,3308,2Q14,2014/2F,13.2,08/01/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.28,0.28,0.28,34.41,-0.09,10.49,1.197,22.11,1.203,21.73,1.183,20.24,25.067604,7.3616624,-0.7082522,16.06388,4.869294,0.556159,2.9,4.8,3.7,2.039406373,1.903132771,1.475722509,22.8,22.0,1.42,1.50,0.49159604,551.842,712.702,766.1012,0.054,0.055,0.058,0.003,9.004,2.492,-1.264,-0.39771229,-0.223796906,0.071604885,0.381971449,-0.08,4.69,-3.48,-0.161,-0.126,38.82618576,7/31/2014,8/6/2014,7/25/2014,8/2/2013,7/4/2014,6/27/2014,5/2/2014
JOE,St. Joe Company,JOE.2Q14,4800,4885,2Q14,2014/2F,14.4,08/08/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,,0.19,0.02,20.81,32.52,32.10,2.343,25.43,1.956,23.03,0.052,19.86,11.208081,15.961731,-5.109185,16.017008,2.2827983,-3.366536,36.8,12.6,61.9,17.32430322,16.30047599,17.12663937,25.0,,1.50,2.00,,139.4,131.2,717.5,0.092,0.085,0.003,-0.082,-4.809,13.679,-1.743,1.931475415,-0.40532696,0.062809652,0.01154131,-0.50,8.55,,0.000,0.000,414.7058824,8/7/2014,8/13/2014,8/1/2014,8/9/2013,7/11/2014,7/4/2014,5/9/2014
STJ,"St. Jude Medical, Inc.",STJ.2Q14,2300,2325,2Q14,2014/2F,116.7,07/16/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.00,1.00,1.00,51.76,11.78,5.90,4.146,69.25,4.155,69.6,4.077,62.04,32.411766,12.18568,6.519747,16.391373,5.8137655,1.4490843,2.6,2.0,1.5,1.516823569,1.098947522,0.936672386,70.9,69.8,1.46,1.52,0.65800536,5503,5501,5701.8657,0.060,0.060,0.066,0.006,16.020,6.372,5.071,0.302308835,0.691823369,0.380251139,0.619374705,-0.06,1.87,-1.56,-0.409,-0.262,3.613768853,7/15/2014,7/21/2014,7/9/2014,7/17/2013,6/18/2014,6/11/2014,4/16/2014
SFG,"StanCorp Financial Group, Inc.",SFG.2Q14,4800,4865,2Q14,2014/2F,12.2,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.20,1.22,1.24,29.53,-3.40,-4.19,5.345,64,5.361,61.88,5.303,60.02,22.03809,3.0989647,-4.8877897,15.672577,3.9031625,-0.3280878,7.6,6.2,11.0,2.735897426,3.072480213,3.690477763,64.7,65.1,2.22,2.30,0.44095856,2898.4,2860.1,2785.9233,0.084,0.087,0.088,0.002,6.366,-0.804,-4.560,0.212480562,-0.311084466,-0.109547585,-0.258660368,-0.08,4.50,0.71,-2.127,-3.384,-3.880647944,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
SWK,"Stanley Black & Decker, Inc.",SWK.2Q14,1400,1430,2Q14,2014/2F,92.0,07/25/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.36,1.37,1.38,13.61,8.84,8.10,5.850,87.82,5.887,85.19,5.693,85.23,4.784584,-0.046932697,-4.3024006,15.935934,5.9188604,0.5394101,5.6,4.9,3.4,2.787017499,2.592258639,2.2675393,90.7,89.4,1.65,1.63,0.60633904,10190.5,11001.2,11457.429,0.067,0.069,0.067,-0.002,-11.151,-5.966,-4.842,0.138935927,0.614063674,0.075130952,0.229093361,0.02,6.43,-1.38,-0.462,-1.041,12.43245179,7/24/2014,7/30/2014,7/18/2014,7/26/2013,6/27/2014,6/20/2014,4/25/2014
SPLS,"Staples, Inc.",SPLS.2Q14,3250,3255,2Q14,2014/2F,132.9,08/20/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.11,0.12,0.12,-31.70,-31.78,-4.41,0.983,10.84,0.980,11.53,0.994,11.77,-21.69646,-2.0390868,2.9464245,20.45883,3.0868769,-1.6986012,11.2,10.7,10.6,14.85619479,14.09739081,14.51030436,11.0,11.3,2.22,2.06,0.3919117,24381,23114.2,22397.7,0.091,0.085,0.084,-0.001,-42.155,-5.126,4.645,0.047971098,0.058416168,0.053825845,0.023837572,0.17,-4.60,2.45,-5.785,-6.354,-8.134613018,8/19/2014,8/25/2014,8/13/2014,8/21/2013,7/23/2014,7/16/2014,5/21/2014
SBUX,Starbucks Corporation,SBUX.2Q14,3400,3435,2Q14,2014/3F,318.8,07/25/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.33,0.33,0.33,18.12,-1.29,5.45,1.521,38.69,1.533,38.97,1.475,35.725,6.243181,9.083282,1.7493486,15.935934,5.9188604,0.5394101,2.5,2.3,1.5,1.412471743,1.326682419,1.056392171,44.4,44.3,1.20,1.23,0.37363237,13299.5,14892.2,16490.066,0.039,0.039,0.041,0.002,-9.693,3.164,1.210,0.08579795,0.629910077,0.064664552,0.337071385,-0.03,13.91,-0.10,-0.226,-0.219,23.99011993,7/24/2014,7/30/2014,7/18/2014,7/26/2013,6/27/2014,6/20/2014,4/25/2014
HOT,"Starwood Hotels & Resorts Worldwide, Inc.",HOT.2Q14,3400,3440,2Q14,2014/2F,129.7,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.76,0.75,0.75,27.90,1.72,1.53,3.024,74.805534,3.050,75.45344,2.936,70.51083,22.131645,7.009709,0.40644407,15.672577,3.9031625,-0.3280878,1.8,1.4,1.9,1.28839679,1.220841741,1.191630181,86.9,84.9,1.27,1.32,0.43018305,6321,6115,6078.7314,0.040,0.040,0.042,0.001,6.459,3.107,0.735,0.304198397,-0.03815734,0.055334813,0.081205235,-0.06,15.20,-2.29,1.151,1.749,-3.832757475,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
STWD,"Starwood Property Trust, Inc.",STWD.2Q14,4800,4890,2Q14,2014/2F,53.1,08/06/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.50,0.50,0.50,19.11,6.43,0.76,2.200,23.77,2.206,23.74,2.186,24.06,12.648451,-1.3300061,1.5832186,16.529274,4.665315,-0.55469275,8.1,8.1,4.0,5.010941451,6.316974003,4.69586721,26.4,26.6,1.00,1.00,0,263.47,565.695,799.001,0.093,0.093,0.091,-0.002,-3.881,-5.995,2.138,0,1.014432386,-0.206749711,0.067096071,0.00,11.10,0.74,0.227,-0.561,203.2607128,8/5/2014,8/11/2014,7/30/2014,8/7/2013,7/9/2014,7/2/2014,5/7/2014
STRZA,Starz Class A,STRZA.2Q14,3400,3430,2Q14,2014/2F,30.5,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.51,0.50,0.50,34.80,1.88,-7.71,2.247,29.79,2.266,29.99,2.227,29.29,23.75828,2.389896,3.0938506,16.199993,5.318427,1.3185978,4.7,8.9,6.1,6.071553879,6.528756153,5.415966715,32.2,31.3,1.83,1.82,0.38924947,1630.69,1777.52,1731.246,0.075,0.076,0.076,0.000,7.558,-2.929,1.775,-0.472388592,-0.237598237,-0.070029002,0.121047118,0.02,7.37,-2.80,1.896,1.229,6.166469409,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
STT,State Street Corporation,STT.2Q14,4800,4810,2Q14,2014/2F,163.0,07/22/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.26,1.27,1.34,3.14,-8.35,-3.29,5.124,67.26,5.143,69.11,5.163,65.36,-5.126399,5.7374597,2.0375013,15.075838,4.6806335,1.3637781,2.4,1.8,1.1,1.056044984,1.053431176,0.783580523,75.0,77.1,1.62,1.59,0.6104253,9649,9884,10315.912,0.076,0.074,0.079,0.005,-20.202,1.057,0.674,0.319340792,1.18012575,0.002481233,0.347717245,0.03,8.56,2.77,-1.203,-6.132,6.911721422,7/21/2014,7/25/2014,7/15/2014,7/23/2013,6/24/2014,6/17/2014,4/22/2014
STLD,"Steel Dynamics, Inc.",STLD.2Q14,1100,1105,2Q14,2014/2F,48.8,07/22/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.32,0.32,0.30,20.39,-8.14,0.90,1.454,17.95,1.466,18.18,1.299,18.19,12.460065,-0.054979324,1.5642524,15.075838,4.6806335,1.3637781,1.0,3.6,1.8,1.367660837,1.510563351,2.73289622,20.5,19.9,1.21,1.36,0.39760312,7290.23,7372.92,7782.19,0.081,0.081,0.071,-0.009,-2.616,-4.736,0.200,-0.712587189,-0.430089034,-0.094602133,-0.499556248,-0.16,12.56,-2.76,0.167,5.674,6.74820959,7/21/2014,7/25/2014,7/15/2014,7/23/2013,6/24/2014,6/17/2014,4/22/2014
SCS,Steelcase Inc. Class A,SCS.2Q14,1200,1245,2Q14,2014/1F,11.6,06/26/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.16,0.15,0.16,3.77,-4.60,-8.91,0.932,15.13,1.025,17.47,0.974,16.28,13.103449,7.309568,7.839501,18.995453,5.806625,3.6771417,4.3,2.2,2.6,2.092287338,1.926596498,1.36735679,18.8,18.8,1.20,1.30,0.4472136,2868.7,2988.9,3114.5,0.062,0.059,0.060,0.001,-5.892,1.503,4.162,0.908865982,0.666176544,0.086001838,0.530169268,-0.10,7.33,0.00,4.918,3.226,8.56834106,6/25/2014,7/1/2014,6/19/2014,6/27/2013,5/29/2014,5/22/2014,3/27/2014
SRCL,"Stericycle, Inc.",SRCL.2Q14,3350,3370,2Q14,2014/2F,43.6,07/25/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.03,1.03,1.03,7.24,1.94,4.22,4.498,118.42,4.526,118.82,4.392,113.96,1.4301658,4.2646527,-0.06728768,15.935934,5.9188604,0.5394101,6.6,5.8,4.5,2.602104553,2.706092921,2.107084142,130.1,129.2,1.39,1.42,0.47140452,1913.14,2142.8,2533.3215,0.038,0.038,0.039,0.000,-14.506,-1.654,-0.607,0.123381712,0.463721193,-0.038427493,0.234931487,-0.03,9.47,-0.71,0.171,0.181,32.41694283,7/24/2014,7/30/2014,7/18/2014,7/26/2013,6/27/2014,6/20/2014,4/25/2014
STE,STERIS Plc,STE.2Q14,2300,2325,2Q14,2014/1F,15.9,08/05/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.56,0.54,0.59,24.72,11.30,12.00,2.938,53.48,2.963,52.41,2.819,48,17.654812,9.187496,-3.7288725,15.542185,5.2048326,-0.597018,7.9,7.9,9.0,3.556540859,3.649660387,3.574585288,58.5,54.3,1.39,1.39,0.48591265,1501.9,1622.25,1889.035,0.055,0.057,0.059,0.002,2.113,3.983,-3.132,0,-0.119921125,-0.025514573,-0.005047978,0.00,11.62,-7.20,4.107,-3.821,25.77634996,8/4/2014,8/8/2014,7/29/2014,8/6/2013,7/8/2014,7/1/2014,5/6/2014
SHOO,"Steven Madden, Ltd.",SHOO.2Q14,2400,2440,2Q14,2014/2F,17.5,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.30,0.30,0.30,6.35,-6.26,-4.67,1.530,22.866667,1.544,22.46,1.500,23.153334,-2.7485073,-2.9945374,0.4172802,16.199993,5.318427,1.3185978,4.0,3.9,5.6,3.631159583,3.809270742,3.79006869,27.9,28.2,1.42,1.38,0.51492864,1227.07,1314.22,1400.2,0.067,0.069,0.065,-0.004,-18.949,-8.313,-0.901,0.017988377,-0.282787911,-0.046757285,-0.041927765,0.03,24.37,1.11,0.550,0.219,14.10921952,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
SF,Stifel Financial Corp.,SF.2Q14,4800,4840,2Q14,2014/2F,18.1,08/06/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.67,0.67,0.70,32.74,-1.19,-4.84,3.031,47.35,3.050,46.9,3.004,46.7,20.791553,0.4282713,-0.67768097,16.529274,4.665315,-0.55469275,12.3,12.3,6.3,5.248349493,5.256602752,5.234689547,47.2,48.6,2.06,2.00,0.5629958,1612.65,1973.44,2204.92,0.064,0.065,0.064,-0.001,4.262,-4.237,-0.123,0,0.955873291,-0.001570075,0.002609505,0.06,0.64,2.86,0.023,-3.114,36.72650606,8/5/2014,8/11/2014,7/30/2014,8/7/2013,7/9/2014,7/2/2014,5/7/2014
SWC,Stillwater Mining Company,SWC.2Q14,1100,1125,2Q14,2014/2F,38.6,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.17,0.16,0.16,63.41,42.22,18.50,0.764,17.55,0.823,18.76,0.677,15.5,50.98361,21.03226,10.940277,16.199993,5.318427,1.3185978,10.9,7.7,7.5,18.74694275,17.902349,16.19303489,20.4,18.2,1.20,1.17,0.4472136,800.244,1039.5,1072.9,0.044,0.044,0.044,0.000,34.784,15.714,9.622,0.410258269,0.448053071,0.047177817,0.157716442,0.03,8.88,-10.89,4.762,4.430,34.07160816,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
SSYS,Stratasys Ltd.,SSYS.2Q14,1300,1315,2Q14,2014/2F,123.6,08/07/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.45,0.45,0.46,35.69,-15.64,7.11,2.598,113.63,2.667,100.58,2.482,94.32,5.129254,6.636977,-13.442337,15.533304,2.7583241,-3.0928135,10.9,5.8,3.2,15.72078775,15.15522609,8.919502515,132.4,143.2,1.19,1.15,0.3848348,359.054,484.403,695.5498,0.023,0.027,0.026,0.000,-10.404,3.879,-10.350,0.880403962,2.441318063,0.03731793,0.76251845,0.04,31.64,8.13,0.520,-3.031,93.71732386,8/6/2014,8/12/2014,7/31/2014,8/8/2013,7/10/2014,7/3/2014,5/8/2014
BEE,"Strategic Hotels & Resorts, Inc.",BEE.2Q14,4800,4890,2Q14,2014/2F,35.1,08/05/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.01,0.02,0.04,32.17,23.92,14.92,0.660,11.71,0.615,11.84,0.240,10.55,34.36073,12.227488,0.59473515,15.542185,5.2048326,-0.597018,2.1,2.1,1.8,3.543863592,3.721539224,2.298319712,12.4,10.8,1.50,1.56,0.5,808.317,900.013,1037.3163,0.056,0.052,0.023,-0.029,18.819,7.023,1.192,0,0.133209323,-0.047742512,0.541936735,-0.06,4.52,-12.63,-50.000,-74.326,28.33038276,8/4/2014,8/8/2014,7/29/2014,8/6/2013,7/8/2014,7/1/2014,5/6/2014
SYK,Stryker Corporation,SYK.2Q14,2300,2325,2Q14,2014/2F,129.9,07/18/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.08,1.11,1.14,30.36,12.22,3.50,5.047,84.32,5.056,84.02,4.979,78.78,21.444702,6.6514373,0.69509745,15.937054,5.278337,1.4870048,3.4,2.8,4.6,1.282042305,1.314762124,1.716688644,86.8,85.8,1.45,1.48,0.4881603,8657,9021,9626.879,0.060,0.060,0.063,0.003,5.508,1.373,-0.792,0.209553565,-0.260809347,-0.024886494,-0.253188801,-0.04,3.33,-1.15,-2.254,-5.076,11.20340765,7/17/2014,7/23/2014,7/11/2014,7/19/2013,6/20/2014,6/13/2014,4/18/2014
RGR,"Sturm, Ruger & Company, Inc.",RGR.2Q14,1400,1435,2Q14,2014/2F,18.6,07/30/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.14,1.23,1.12,22.84,-19.26,-1.32,4.533,59.01,4.537,58.1,4.292,64.35,17.200708,-9.712511,-0.819397,17.092085,5.255687,1.1320114,21.7,17.6,20.8,25.89699256,25.34872936,27.08995808,61.5,60.0,1.83,1.83,0.7637626,491.824,688.276,,0.077,0.078,0.067,-0.011,0.109,-14.968,-1.951,0.235190776,0.044283906,0.021628824,-0.044037186,0.00,5.85,-2.44,-7.317,2.090,,7/29/2014,8/4/2014,7/23/2014,7/31/2013,7/2/2014,6/25/2014,4/30/2014
SXC,"SunCoke Energy, Inc.",SXC.2Q14,2100,2125,2Q14,2014/2F,10.4,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,-0.12,-0.01,0.05,53.35,-5.74,-5.87,0.425,21.5,0.440,21.79,0.464,21.72,35.352207,0.32229424,2.8800726,15.672577,3.9031625,-0.3280878,3.4,5.6,4.6,3.315690273,3.946632489,3.009216319,25.8,24.5,1.17,1.33,0.4082483,1914.1,1647.7,1554.855,0.020,0.020,0.021,0.001,19.680,-3.581,3.208,-0.392505086,-0.261177786,-0.1598685,0.101845106,-0.17,18.17,-4.85,1998.783,-357.143,-18.76835066,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
