ticker_symbol,co_name,factset_sector_num,FactSet Econ Sector,factset_ind_num,FactSet Ind
ITW,Illinois Tool Works Inc.,1200,Producer Manufacturing,1210,Industrial Machinery
ITT,"ITT, Inc.",1200,Producer Manufacturing,1210,Industrial Machinery
KMT,Kennametal Inc.,1200,Producer Manufacturing,1210,Industrial Machinery
LECO,"Lincoln Electric Holdings, Inc.",1200,Producer Manufacturing,1210,Industrial Machinery
MIDD,Middleby Corporation,1200,Producer Manufacturing,1210,Industrial Machinery
MWA,"Mueller Water Products, Inc. Class A",1200,Producer Manufacturing,1210,Industrial Machinery
NDSN,Nordson Corporation,1200,Producer Manufacturing,1210,Industrial Machinery
PH,Parker-Hannifin Corporation,1200,Producer Manufacturing,1210,Industrial Machinery
PRLB,"Proto Labs, Inc.",1200,Producer Manufacturing,1210,Industrial Machinery
RBC,Regal Beloit Corp,1200,Producer Manufacturing,1210,Industrial Machinery
RXN,Rexnord Corporation,1200,Producer Manufacturing,1210,Industrial Machinery
ROK,"Rockwell Automation, Inc.",1200,Producer Manufacturing,1210,Industrial Machinery
WTS,"Watts Water Technologies, Inc. Class A",1200,Producer Manufacturing,1210,Industrial Machinery
WWD,"Woodward, Inc.",1200,Producer Manufacturing,1210,Industrial Machinery
XYL,Xylem Inc.,1200,Producer Manufacturing,1210,Industrial Machinery
CRS,Carpenter Technology Corporation,1200,Producer Manufacturing,1205,Metal Fabrication
CMC,Commercial Metals Company,1200,Producer Manufacturing,1205,Metal Fabrication
BGC,General Cable Corporation,1200,Producer Manufacturing,1205,Metal Fabrication
HSC,Harsco Corporation,1200,Producer Manufacturing,1205,Metal Fabrication
TKR,Timken Company,1200,Producer Manufacturing,1205,Metal Fabrication
VMI,"Valmont Industries, Inc.",1200,Producer Manufacturing,1205,Metal Fabrication
EXP,Eagle Materials Inc.,1100,Non-Energy Minerals,1135,Construction Materials
MLM,"Martin Marietta Materials, Inc.",1100,Non-Energy Minerals,1135,Construction Materials
OC,Owens Corning,1100,Non-Energy Minerals,1135,Construction Materials
TXI,"Texas Industries, Inc.",1100,Non-Energy Minerals,1135,Construction Materials
USG,USG Corporation,1100,Non-Energy Minerals,1135,Construction Materials
VMC,Vulcan Materials Company,1100,Non-Energy Minerals,1135,Construction Materials
BCC,Boise Cascade Co.,1100,Non-Energy Minerals,1130,Forest Products
LPX,Louisiana-Pacific Corporation,1100,Non-Energy Minerals,1130,Forest Products
PCL,"Plum Creek Timber Company, Inc.",1100,Non-Energy Minerals,1130,Forest Products
TREX,"Trex Company, Inc.",1100,Non-Energy Minerals,1130,Forest Products
SCCO,Southern Copper Corporation,1100,Non-Energy Minerals,1125,Other Metals/Minerals
SLCA,"U.S. Silica Holdings, Inc.",1100,Non-Energy Minerals,1125,Other Metals/Minerals
CDE,"Coeur Mining, Inc.",1100,Non-Energy Minerals,1120,Precious Metals
FCX,"Freeport-McMoRan, Inc.",1100,Non-Energy Minerals,1120,Precious Metals
HL,Hecla Mining Company,1100,Non-Energy Minerals,1120,Precious Metals
NEM,Newmont Mining Corporation,1100,Non-Energy Minerals,1120,Precious Metals
RGLD,"Royal Gold, Inc.",1100,Non-Energy Minerals,1120,Precious Metals
AA,Alcoa Corp.,1100,Non-Energy Minerals,1115,Aluminum
KALU,Kaiser Aluminum Corporation,1100,Non-Energy Minerals,1115,Aluminum
AKS,AK Steel Holding Corporation,1100,Non-Energy Minerals,1105,Steel
ATI,Allegheny Technologies Incorporated,1100,Non-Energy Minerals,1105,Steel
CLF,Cleveland-Cliffs Inc,1100,Non-Energy Minerals,1105,Steel
NUE,Nucor Corporation,1100,Non-Energy Minerals,1105,Steel
RS,Reliance Steel & Aluminum Co.,1100,Non-Energy Minerals,1105,Steel
STLD,"Steel Dynamics, Inc.",1100,Non-Energy Minerals,1105,Steel
X,United States Steel Corporation,1100,Non-Energy Minerals,1105,Steel
WOR,"Worthington Industries, Inc.",1100,Non-Energy Minerals,1105,Steel
