ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
BHGE,"Baker Hughes, a GE Company Class A",BHGE.3Q16,3100,3110,3Q16,2016/3F,161.9,10/25/2016,2,9/30/2016,-0.41,-0.45,-0.48,-0.729,50.47,-0.589,51.6,-1.021,44.78,-6.6796064,15.230012,6.4356446,5.008626,-1.3757706,-0.018048286,2.6,2.4,1.5,2.008330521,2.108299572,1.412121435,52.6,50.0,1.47,1.43,0.53377956,24551,15742,9968.132,-0.014,-0.011,-0.023,-0.011,-11.688,16.606,6.454,0.090515915,0.725315209,-0.04741691,0.422208085,0.04,1.93,-4.85,-8.393,-13.906,-59.39826484,10/24/2016,10/28/2016,10/18/2016,10/27/2015,9/27/2016,9/20/2016,7/26/2016
DRH,DiamondRock Hospitality Company,DRH.3Q16,4800,4890,3Q16,2016/3F,26.8,11/09/2016,3,9/30/2016,0.13,0.13,0.13,0.504,9.1,0.499,8.92,0.519,10.3,-19.84334,-13.398057,-0.44642687,3.3821702,-3.7080705,-3.0646503,9.0,5.4,5.3,9.048858904,8.069965441,8.07090751,9.7,10.1,1.86,1.75,0.5693644,872.862,930.99,912.7373,0.055,0.056,0.050,-0.006,-23.226,-9.690,2.618,0.668528282,0.68660922,0.121300825,0.121169942,0.11,9.05,4.21,0.000,0.000,4.568339554,11/8/2016,11/14/2016,11/2/2016,11/11/2015,10/12/2016,10/5/2016,8/10/2016
XPO,"XPO Logistics, Inc.",XPO.3Q16,4600,4615,3Q16,2016/3F,51.0,11/03/2016,4,9/30/2016,0.38,0.37,0.37,1.543,36.67,1.615,34.11,1.386,33,16.40178,3.3636332,-5.9553328,3.2037616,-1.5806377,-1.0593474,14.3,12.3,15.0,15.12702849,15.42313838,18.27950224,42.9,42.0,1.19,1.18,0.51845044,2356.6,7623.2,14743.6,0.042,0.047,0.042,-0.005,13.198,4.944,-4.896,0.167839442,-0.045054962,-0.019199069,-0.172459496,0.01,25.70,-2.04,3.296,4.135,525.6301451,11/2/2016,11/8/2016,10/27/2016,11/5/2015,10/6/2016,9/29/2016,8/4/2016
SGEN,"Seattle Genetics, Inc.",SGEN.3Q16,2300,2320,3Q16,2016/3F,36.3,10/28/2016,5,9/30/2016,-0.28,-0.29,-0.29,-0.899,54.01,-0.892,50.83,-0.909,48.06,30.175936,5.763626,-8.955759,4.6696186,-1.5310884,-1.1922657,15.1,20.0,19.9,9.013707702,9.565738006,9.992132705,51.6,47.8,1.53,1.63,0.51449573,286.758,336.802,418.72134,-0.017,-0.018,-0.019,-0.001,25.506,7.295,-7.763,-0.245439561,-0.243251407,-0.057709118,-0.097919536,-0.10,1.51,-7.39,-3.303,-4.129,46.01906137,10/27/2016,11/2/2016,10/21/2016,10/30/2015,9/30/2016,9/23/2016,7/29/2016
MSCC,Microsemi Corporation,MSCC.3Q16,1300,1305,3Q16,2016/4F,35.2,11/11/2016,5,9/30/2016,0.90,0.90,0.90,3.795,41.98,3.836,46.59,3.693,39.78,7.2214365,17.119158,12.022125,5.7330966,-4.578626,-3.2883763,7.6,8.4,8.1,8.912099876,7.489499083,8.244007218,50.9,46.2,1.11,1.08,0.28946713,1138.3,1250,1652.9839,0.090,0.082,0.093,0.011,1.488,21.698,15.311,-0.10284193,-0.068791171,0.189946053,0.081039795,0.02,9.27,-9.25,-0.022,0.099,45.21513661,11/10/2016,11/16/2016,11/4/2016,11/13/2015,10/14/2016,10/7/2016,8/12/2016
MTZ,"MasTec, Inc.",MTZ.3Q16,3100,3115,3Q16,2016/3F,19.5,11/04/2016,5,9/30/2016,0.69,0.69,0.67,1.868,29.74,1.897,28.2,1.776,28.25,66.104546,-0.17699003,-5.1782074,2.851832,-2.7256072,-2.1344543,8.1,8.1,11.2,5.692466855,6.3981136,8.771165868,33.0,31.3,1.25,1.23,0.45226702,4614.84,4208.33,5041.6587,0.063,0.067,0.063,-0.004,63.253,2.549,-3.044,0,-0.278996064,-0.110289812,-0.351002257,0.02,16.87,-4.89,0.232,2.995,9.248829862,11/3/2016,11/9/2016,10/28/2016,11/6/2015,10/7/2016,9/30/2016,8/5/2016
CR,Crane Co.,CR.3Q16,1200,1250,3Q16,2016/3F,14.3,10/25/2016,2,9/30/2016,1.01,1.01,1.01,4.333,63.01,4.338,60.63,4.264,61.8,18.204296,-1.8931985,-0.76922774,5.008626,-1.3757706,-0.018048286,1.1,1.7,1.5,0.630456728,0.542726915,0.777659579,65.4,63.7,1.67,1.73,0.44381267,2924.99,2740.5,2710.36,0.069,0.072,0.069,-0.003,13.196,-0.517,-0.751,-0.339830908,-0.281179761,0.161646329,-0.189289574,-0.06,7.87,-2.60,-0.107,-0.014,-7.337802864,10/24/2016,10/28/2016,10/18/2016,10/27/2015,9/27/2016,9/20/2016,7/26/2016
QGEN,QIAGEN NV,QGEN.3Q16,2300,2325,3Q16,2016/3F,26.0,11/02/2016,3,9/30/2016,0.29,0.29,0.29,1.229,28.496439,1.241,25.65095,1.201,27.613714,10.155928,-7.1079373,-9.523803,3.055656,-1.1961102,-1.6424477,4.5,4.8,3.9,1.984799883,1.861017077,2.136374101,28.1,27.1,1.74,1.76,0.6410684,1344.77,1281.19,1344.7235,0.043,0.048,0.044,-0.005,7.100,-5.912,-7.881,-0.068500859,0.167260673,0.066513525,-0.070949287,-0.02,9.67,-3.53,-0.038,-0.378,-0.00345784,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
HAE,Haemonetics Corporation,HAE.3Q16,2300,2325,3Q16,2016/2F,10.8,11/07/2016,1,9/30/2016,0.37,0.35,0.35,1.554,36.21,1.578,33.41,1.520,35.35,10.5057125,-5.4879723,-8.540922,4.402685,-2.5911152,-1.7379522,6.0,4.9,5.6,3.994488828,2.956771992,2.81689048,35.0,34.6,2.00,1.82,0.4472136,910.373,909.675,864.2147,0.043,0.047,0.043,-0.004,6.103,-2.897,-6.803,0.230756602,0.080215844,0.350962752,0.418049035,0.18,4.76,-1.22,5.380,5.714,-5.070262409,11/4/2016,11/10/2016,10/31/2016,11/9/2015,10/10/2016,10/3/2016,8/8/2016
HUM,Humana Inc.,HUM.3Q16,3350,3355,3Q16,2016/3F,296.4,11/04/2016,5,9/30/2016,3.15,2.90,2.84,10.410,176.89,10.772,171.06,10.031,178.96,0.28210878,-4.4143972,-3.2958329,2.851832,-2.7256072,-2.1344543,2.6,2.6,0.9,1.284948763,1.247476553,2.132401464,203.2,195.6,1.56,1.64,0.4963099,48376.93,54180.125,54550.66,0.059,0.063,0.056,-0.007,-2.570,-1.689,-1.161,0,1.965871525,0.030038408,-0.397417051,-0.08,18.80,-3.75,8.702,10.819,12.76172341,11/3/2016,11/9/2016,10/28/2016,11/6/2015,10/7/2016,9/30/2016,8/5/2016
AMKR,"Amkor Technology, Inc.",AMKR.3Q16,1300,1305,3Q16,2016/3F,11.1,11/01/2016,2,9/30/2016,0.22,0.21,0.21,0.575,9.72,0.584,9.66,0.552,7.3,50.230408,32.328762,2.7659655,2.2528172,-0.6435871,-0.87482333,2.8,2.5,4.8,3.549775171,3.721392376,4.177145596,7.2,6.8,2.13,2.13,0.6291529,3129,2884.6,3882.3,0.059,0.060,0.076,0.015,47.978,32.972,3.641,0.145632838,-0.406737026,-0.046116396,-0.15019118,0.00,-25.81,-5.58,4.762,4.762,24.07478428,10/31/2016,11/4/2016,10/25/2016,11/3/2015,10/4/2016,9/27/2016,8/2/2016
ZBRA,Zebra Technologies Corporation Class A,ZBRA.3Q16,1300,1345,3Q16,2016/3F,35.9,11/15/2016,2,9/30/2016,1.41,1.41,1.42,6.078,69.61,6.159,64.81,5.982,70.19,-11.111111,-7.664919,-2.9935658,4.6991825,-1.857245,0.005531311,18.6,15.0,8.8,9.329824854,9.371595256,7.814002537,75.7,74.7,1.46,1.42,0.4770368,1670.57,3651.97,3593.565,0.087,0.095,0.085,-0.010,-15.810,-5.808,-2.999,0.242798037,1.116244977,-0.004457128,0.193987948,0.04,16.75,-1.32,0.047,-0.247,115.1101121,11/14/2016,11/18/2016,11/8/2016,11/17/2015,10/18/2016,10/11/2016,8/16/2016
IPGP,IPG Photonics Corporation,IPGP.3Q16,1300,1315,3Q16,2016/3F,20.5,10/27/2016,4,9/30/2016,1.25,1.23,1.24,5.052,82.35,5.084,83.09,4.954,84.25,1.0038376,-1.3768613,0.43513775,3.3689141,-1.3340473,-1.7566442,15.0,12.2,7.9,7.554729826,8.269419743,7.130453382,97.0,97.8,1.38,1.42,0.48265365,769.832,901.265,968.6,0.061,0.061,0.059,-0.002,-2.365,-0.043,2.192,0.23499313,0.908915014,-0.086425643,0.059502029,-0.05,16.74,0.80,1.283,0.557,25.81965935,10/26/2016,11/1/2016,10/20/2016,10/29/2015,9/29/2016,9/22/2016,7/28/2016
THO,"Thor Industries, Inc.",THO.3Q16,1400,1435,3Q16,2017/1F,51.1,11/29/2016,2,9/30/2016,1.23,1.23,1.23,5.955,84.7,6.101,88.57,5.659,81.48,26.472546,8.701515,9.386194,0.4929185,1.6287565,3.359425,6.4,3.0,6.2,7.416946059,7.031759947,5.572295994,95.4,84.4,1.36,1.50,0.504525,4006.81,4582.11,6442.03,0.070,0.069,0.069,0.001,25.980,7.073,6.027,1.141150775,0.043840827,0.054778052,0.331039497,-0.14,7.68,-11.48,-0.041,0.105,60.77702711,11/28/2016,12/2/2016,11/22/2016,12/1/2015,11/1/2016,10/25/2016,8/30/2016
ENDP,Endo International Plc,ENDP.3Q16,2300,2310,3Q16,2016/3F,134.4,11/08/2016,2,9/30/2016,0.81,0.81,0.86,4.863,20.15,4.879,18.87,4.805,22.16,-63.181572,-14.846563,-7.454628,2.8789878,-3.330952,-1.9625127,3.3,1.7,3.6,6.265384676,6.48073393,6.742698785,26.9,29.3,1.50,1.60,0.5,2877.18,3268.71,3929.7732,0.241,0.259,0.217,-0.042,-66.061,-11.516,-5.492,0.920886586,-0.09335981,-0.033229146,-0.070789772,-0.10,42.33,9.10,-0.468,-5.656,36.58419703,11/7/2016,11/11/2016,11/1/2016,11/10/2015,10/11/2016,10/4/2016,8/9/2016
PAY,"VeriFone Systems, Inc.",PAY.3Q16,3300,3308,3Q16,2016/4F,51.6,12/13/2016,2,9/30/2016,0.29,0.29,0.30,1.652,15.74,1.635,16.7,1.659,16.11,-34.05059,3.662324,7.051289,7.594633,4.6813846,4.1881204,5.7,5.0,3.5,8.345039681,8.816557728,6.349297409,19.0,19.6,1.70,1.68,0.47047198,1871,2000.5,1996.6943,0.105,0.098,0.103,0.005,-41.645,-1.019,2.863,0.15303508,0.629088336,-0.053480969,0.3143249,0.01,13.61,3.51,-0.581,-4.682,6.718027793,12/12/2016,12/16/2016,12/6/2016,12/15/2015,11/15/2016,11/8/2016,9/13/2016
GCO,Genesco Inc.,GCO.3Q16,3500,3525,3Q16,2016/3F,17.9,12/02/2016,5,9/30/2016,0.93,0.90,0.93,4.240,54.46,4.251,67.3,4.348,49.04,-5.7291627,37.234913,26.98114,-0.10120273,1.9238591,4.7999024,9.0,3.1,7.3,9.130097277,6.426129611,4.524755399,56.2,56.4,1.86,1.80,0.3233349,2859.84,3022.23,2880.71,0.078,0.063,0.089,0.025,-5.628,35.311,22.181,1.952561333,0.231397999,0.42077702,1.017810129,0.06,-16.57,0.52,3.820,0.585,0.729761106,12/1/2016,12/7/2016,11/25/2016,12/4/2015,11/4/2016,10/28/2016,9/2/2016
FLIR,"FLIR Systems, Inc.",FLIR.3Q16,1300,1330,3Q16,2016/3F,23.9,10/26/2016,3,9/30/2016,0.42,0.43,0.43,1.745,31.42,1.748,29.3,1.728,32.44,21.876204,-9.679407,-6.865859,4.2482853,-1.0096967,-0.8828461,3.4,2.3,2.0,1.2962534,1.399224851,1.70105899,36.0,36.7,1.45,1.44,0.4719399,1530.65,1557.06,1640.64,0.056,0.060,0.053,-0.006,17.628,-8.670,-5.983,0.485762245,0.700988228,-0.073591782,-0.237972693,0.01,22.87,1.85,-1.170,-2.029,7.185836083,10/25/2016,10/31/2016,10/19/2016,10/28/2015,9/28/2016,9/21/2016,7/27/2016
COMM,"CommScope Holding Co., Inc.",COMM.3Q16,1300,1320,3Q16,2016/3F,45.8,11/03/2016,4,9/30/2016,0.71,0.72,0.72,2.782,30.11,2.807,30.57,2.720,28.76,-2.8756976,6.2934637,1.6966105,3.2037616,-1.5806377,-1.0593474,2.7,3.9,2.8,3.909284561,3.340313479,3.153462352,35.9,36.4,1.17,1.09,0.36187342,3829.61,3807.82,4924.6587,0.092,0.092,0.095,0.003,-6.079,7.874,2.756,-0.310980567,-0.039365234,0.170334636,0.239680112,0.07,17.51,1.21,-0.432,-0.465,28.59426156,11/2/2016,11/8/2016,10/27/2016,11/5/2015,10/6/2016,9/29/2016,8/4/2016
EVHC,Envision Healthcare Corp.,EVHC.3Q16,3350,3360,3Q16,2016/3F,78.7,11/02/2016,3,9/30/2016,1.12,1.12,1.13,4.757,67.05,4.791,61.65,4.659,72.31,-16.941584,-14.742077,-7.4046254,3.055656,-1.1961102,-1.6424477,11.1,7.3,6.6,23.42036327,19.9288081,9.425123362,93.3,95.4,1.11,1.13,0.28946713,1621.94,2566.88,3086.9172,0.071,0.078,0.064,-0.013,-19.997,-13.546,-5.762,0.514193044,0.688183077,0.175201405,1.484886656,-0.02,51.26,2.27,-0.186,-0.653,90.32252734,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
MHK,"Mohawk Industries, Inc.",MHK.3Q16,1400,1420,3Q16,2016/3F,100.3,11/04/2016,5,9/30/2016,3.45,3.46,3.45,13.083,200.34,13.114,184.7,12.953,214.02,5.680239,-13.6996565,-7.8067303,2.851832,-2.7256072,-2.1344543,1.8,1.8,2.6,2.340278376,1.856658395,2.041209543,240.3,240.5,1.25,1.19,0.4082483,7803.44,8071.56,8915.875,0.065,0.071,0.061,-0.010,2.828,-10.974,-5.672,0,-0.284676884,0.260478708,0.146515498,0.06,30.11,0.08,-0.117,0.084,14.25570005,11/3/2016,11/9/2016,10/28/2016,11/6/2015,10/7/2016,9/30/2016,8/5/2016
HUBS,"HubSpot, Inc.",HUBS.3Q16,3300,3308,3Q16,2016/3F,19.7,11/03/2016,4,9/30/2016,-0.13,-0.13,-0.13,-0.357,57.62,-0.329,52.3,-0.400,56.7,8.128262,-7.7601433,-7.236612,3.2037616,-1.5806377,-1.0593474,7.0,6.5,10.2,7.241274911,7.633510383,10.00803501,64.2,62.1,1.24,1.22,0.42059553,115.876,181.943,264.6352,-0.006,-0.006,-0.007,-0.001,4.925,-6.180,-6.177,0.082220715,-0.314468313,-0.051383368,-0.276453879,0.02,22.82,-3.26,-0.003,-0.446,128.3779212,11/2/2016,11/8/2016,10/27/2016,11/5/2015,10/6/2016,9/29/2016,8/4/2016
GIMO,Gigamon Inc.,GIMO.3Q16,3300,3305,3Q16,2016/3F,36.0,10/28/2016,5,9/30/2016,0.31,0.31,0.30,1.343,54.8,1.357,50.47,1.293,46.72,108.921074,8.026541,-5.8395443,4.6696186,-1.5310884,-1.1922657,2.4,2.5,1.7,6.778140745,6.113859759,5.989354461,56.0,51.0,1.44,1.19,0.52704626,157.13,221.975,308.5071,0.025,0.027,0.028,0.001,104.251,9.558,-4.647,-0.019109512,0.424153016,0.108651656,0.131698047,0.26,10.96,-8.93,0.410,1.240,96.33876408,10/27/2016,11/2/2016,10/21/2016,10/30/2015,9/30/2016,9/23/2016,7/29/2016
MXL,MaxLinear inc,MXL.3Q16,1300,1305,3Q16,2016/3F,25.3,11/08/2016,2,9/30/2016,0.40,0.40,0.40,1.536,20.27,1.467,18.7,1.568,17.3,21.891737,8.092499,-11.248213,2.8789878,-3.330952,-1.9625127,7.0,5.8,5.0,7.891848216,9.198729009,8.624915253,23.6,23.6,1.00,1.00,0,133.112,300.36,388.20074,0.076,0.078,0.091,0.012,19.013,11.423,-9.286,0.214954497,0.409431835,-0.142071888,-0.084994115,0.00,26.20,0.00,0.253,0.253,191.6346685,11/7/2016,11/11/2016,11/1/2016,11/10/2015,10/11/2016,10/4/2016,8/9/2016
AGO,Assured Guaranty Ltd.,AGO.3Q16,4800,4830,3Q16,2016/3F,19.0,11/04/2016,5,9/30/2016,0.70,0.65,0.68,2.783,27.75,2.754,29.76,2.835,27.6,-3.223616,7.82609,7.24324,2.851832,-2.7256072,-2.1344543,5.9,5.9,6.4,2.809197388,2.705402382,2.758187142,35.8,35.8,1.00,1.00,0,570,1750,1198.82,0.100,0.093,0.103,0.010,-6.075,10.552,9.378,0,-0.082242264,0.038365829,0.01849412,0.00,20.13,0.00,8.104,3.555,110.3192982,11/3/2016,11/9/2016,10/28/2016,11/6/2015,10/7/2016,9/30/2016,8/5/2016
IMPV,"Imperva, Inc.",IMPV.3Q16,3300,3308,3Q16,2016/3F,36.5,11/04/2016,5,9/30/2016,-0.16,-0.16,-0.14,-0.380,53.71,-0.326,36.45,-0.411,45.9,-28.02574,-20.588238,-32.13554,2.851832,-2.7256072,-2.1344543,2.4,2.4,7.9,13.10310742,10.75837393,11.46945771,48.6,51.7,1.64,1.39,0.58108723,164.01,234.298,250.29694,-0.007,-0.009,-0.009,0.000,-30.878,-17.863,-30.001,0,-0.697300468,0.217944971,0.142434783,0.25,33.42,6.24,-1.822,10.360,52.61077983,11/3/2016,11/9/2016,10/28/2016,11/6/2015,10/7/2016,9/30/2016,8/5/2016
EGN,Energen Corporation,EGN.3Q16,2100,2105,3Q16,2016/3F,61.7,11/04/2016,5,9/30/2016,-0.26,-0.26,-0.29,-0.527,57.72,-0.402,51.86,-0.898,51.84,-0.034993887,0.038576126,-10.152459,2.851832,-2.7256072,-2.1344543,3.2,3.2,3.7,3.408044219,3.681517928,4.073331075,65.0,56.4,1.44,1.50,0.47857314,1676.57,878.554,567.6567,-0.009,-0.008,-0.017,-0.010,-2.887,2.764,-8.018,0,-0.126396362,-0.074282868,-0.163327469,-0.06,25.27,-13.21,-0.617,-10.968,-66.14178352,11/3/2016,11/9/2016,10/28/2016,11/6/2015,10/7/2016,9/30/2016,8/5/2016
MRO,Marathon Oil Corporation,MRO.3Q16,2100,2105,3Q16,2016/3F,264.2,11/03/2016,4,9/30/2016,-0.19,-0.18,-0.17,-0.380,15.81,-0.354,13.95,-0.499,13.41,-15.36842,4.026842,-12.264151,3.2037616,-1.5806377,-1.0593474,2.9,1.9,1.8,6.194005972,4.670267068,3.546440919,17.6,17.5,1.72,1.59,0.5200022,11258,5861,4315.86,-0.024,-0.025,-0.037,-0.012,-18.572,5.607,-11.205,0.586190104,0.644557341,0.326263762,0.746541424,0.13,26.11,-0.74,6.384,15.829,-61.66406111,11/2/2016,11/8/2016,10/27/2016,11/5/2015,10/6/2016,9/29/2016,8/4/2016
ROK,"Rockwell Automation, Inc.",ROK.3Q16,1200,1210,3Q16,2016/4F,87.0,11/07/2016,1,9/30/2016,1.47,1.49,1.49,6.031,122.34,6.043,119.72,6.011,117.99,8.581495,1.4662266,-0.70498586,4.402685,-2.5911152,-1.7379522,2.8,5.7,7.7,3.108188104,3.987176754,4.435328923,113.9,109.6,2.04,2.07,0.5188128,6623.5,6307.9,5858.34,0.049,0.050,0.051,0.000,4.179,4.057,1.033,-0.512411977,-0.639162949,-0.220453896,-0.299220383,-0.03,-4.90,-3.71,-1.097,-1.060,-11.5522005,11/4/2016,11/10/2016,10/31/2016,11/9/2015,10/10/2016,10/3/2016,8/8/2016
ACHC,"Acadia Healthcare Company, Inc.",ACHC.3Q16,3350,3365,3Q16,2016/3F,53.6,11/02/2016,3,9/30/2016,0.60,0.66,0.67,3.026,49.55,2.874,37.68,2.964,52.87,-29.604977,-28.730846,-21.072477,3.055656,-1.1961102,-1.6424477,8.7,16.0,8.4,16.14454402,15.91098523,13.9971645,61.9,75.0,1.13,1.13,0.28867513,1004.6,1794.49,2837.4363,0.061,0.076,0.056,-0.020,-32.661,-27.535,-19.430,-0.456847603,0.03700998,0.01467909,0.153415323,0.00,64.19,21.23,-9.096,-10.241,182.4443858,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
MASI,Masimo Corporation,MASI.3Q16,2300,2325,3Q16,2016/3F,19.5,11/03/2016,4,9/30/2016,0.43,0.42,0.42,2.131,59.49,2.142,56.13,2.109,57.43,44.286407,-2.2636235,-4.182315,3.2037616,-1.5806377,-1.0593474,3.4,2.9,3.9,1.977142571,2.40363046,2.350312794,59.2,59.2,1.50,1.50,0.5,586.643,630.111,689.324,0.036,0.038,0.037,-0.001,41.083,-0.683,-3.123,0.168159966,-0.144443724,-0.177434883,-0.158774706,0.00,5.47,0.00,1.884,1.884,17.50314927,11/2/2016,11/8/2016,10/27/2016,11/5/2015,10/6/2016,9/29/2016,8/4/2016
CE,Celanese Corporation,CE.3Q16,2200,2205,3Q16,2016/3F,62.1,10/18/2016,2,9/30/2016,1.60,1.61,1.68,6.812,66.56,6.787,65.49,6.878,70.21,-6.1683416,-6.7226887,7.4134707,5.481684,-1.1879265,0.46787262,2.1,1.9,1.4,1.420407448,1.259188609,1.033213105,73.2,75.1,1.66,1.61,0.62478065,6802,5674,5472.0093,0.102,0.104,0.098,-0.006,-11.650,-5.535,6.946,0.063482416,0.424709219,0.128033909,0.374747805,0.05,11.74,2.65,-0.415,-4.914,-19.5529359,10/17/2016,10/21/2016,10/11/2016,10/20/2015,9/20/2016,9/13/2016,7/19/2016
JNPR,"Juniper Networks, Inc.",JNPR.3Q16,1300,1352,3Q16,2016/3F,78.1,10/26/2016,3,9/30/2016,0.52,0.52,0.52,2.100,24.06,2.107,22.95,2.071,22.57,-24.48722,1.6836524,-2.8776884,4.2482853,-1.0096967,-0.8828461,2.3,2.5,2.7,2.493062941,2.437935712,2.126463817,26.2,26.2,1.81,1.81,0.37567145,4627.1,4857.8,4911.14,0.087,0.092,0.092,0.000,-28.736,2.693,-1.995,-0.102081173,-0.14379306,0.022612257,0.172398477,0.00,14.09,-0.05,0.867,0.333,6.138618141,10/25/2016,10/31/2016,10/19/2016,10/28/2015,9/28/2016,9/21/2016,7/27/2016
DVN,Devon Energy Corporation,DVN.3Q16,2100,2105,3Q16,2016/3F,264.8,11/02/2016,3,9/30/2016,0.07,0.07,-0.01,0.905,44.11,1.010,40.2,0.446,38,-4.968816,5.7894707,-3.3189058,3.055656,-1.1961102,-1.6424477,1.6,2.3,1.7,2.285498285,2.542123252,2.490890406,48.4,44.1,1.42,1.38,0.51984894,19566,13145,10391.943,0.021,0.025,0.012,-0.013,-8.024,6.986,-1.676,-0.295090661,-0.021687583,-0.100949066,-0.08245731,0.04,20.32,-8.76,-1.965,-725.031,-46.88774916,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
SUPN,"Supernus Pharmaceuticals, Inc.",SUPN.3Q16,2300,2310,3Q16,2016/3F,13.0,01/23/2017,1,9/30/2016,0.35,0.34,0.20,1.249,24.73,1.390,25.1,1.299,20.65,114.7651,21.549643,-2.1442473,22.028149,6.2811136,0.49612522,4.7,4.3,2.8,5.418303366,5.234146637,6.282878396,29.7,28.7,1.17,1.33,0.4082483,122.045,144.427,209.54634,0.051,0.055,0.063,0.008,92.737,15.269,-2.640,0.088695028,0.651196317,0.035183716,-0.137608111,-0.17,18.19,-3.37,0.976,74.684,71.6959646,1/20/2017,1/26/2017,1/16/2017,1/25/2016,12/26/2016,12/19/2016,10/24/2016
IPHI,Inphi Corporation,IPHI.3Q16,1300,1305,3Q16,2016/3F,27.6,11/02/2016,3,9/30/2016,0.38,0.38,0.33,1.651,43.51,1.675,38.77,1.506,34.65,49.043953,11.890327,-9.753257,3.055656,-1.1961102,-1.6424477,4.4,4.1,6.2,10.97267723,8.914189058,7.054393293,44.7,39.1,1.17,1.00,0.38924947,160.007,246.616,256.21057,0.038,0.043,0.043,0.000,45.988,13.086,-8.111,0.054711308,-0.293024499,0.230922652,0.555438827,0.17,15.21,-12.41,0.015,14.114,60.1246008,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
RL,Ralph Lauren Corporation Class A,RL.3Q16,3500,3525,3Q16,2016/2F,87.9,11/10/2016,4,9/30/2016,1.74,1.72,1.74,5.665,101.14,5.700,97.64,5.590,108.7,-18.37386,-10.174793,-3.7175834,4.563868,-4.5422373,-3.521371,8.6,7.3,8.4,9.631853321,9.541341864,10.79653379,107.0,106.2,1.64,1.68,0.49236596,7620,7405,6672.6265,0.056,0.058,0.051,-0.007,-22.938,-5.633,-0.196,0.181736903,0.018456227,0.00948624,-0.107875407,-0.05,9.59,-0.77,1.569,0.345,-12.4327231,11/9/2016,11/15/2016,11/3/2016,11/12/2015,10/13/2016,10/6/2016,8/11/2016
SYY,Sysco Corporation,SYY.3Q16,3250,3260,3Q16,2017/1F,176.5,11/07/2016,1,9/30/2016,0.57,0.59,0.59,2.381,49.01,2.404,48.12,2.314,51.21,19.12527,-6.033981,-1.635319,4.402685,-2.5911152,-1.7379522,6.8,5.9,5.1,3.845119452,3.671526586,2.267618062,50.9,50.3,1.94,1.93,0.65865284,48680.7,50400,55213.94,0.049,0.050,0.045,-0.005,14.723,-3.443,0.103,0.161089006,0.344305198,0.047280841,0.695664502,0.01,5.83,-1.16,-1.773,-1.807,13.42059584,11/4/2016,11/10/2016,10/31/2016,11/9/2015,10/10/2016,10/3/2016,8/8/2016
MSI,"Motorola Solutions, Inc.",MSI.3Q16,1300,1330,3Q16,2016/3F,90.2,11/04/2016,5,9/30/2016,1.20,1.21,1.21,4.894,76.28,4.926,72.83,4.792,73.5,9.513307,-0.91156363,-4.522806,2.851832,-2.7256072,-2.1344543,3.5,3.5,5.2,2.920412584,2.781132674,2.570821938,74.4,72.8,1.84,1.89,0.5284314,5881,5695,6005.1787,0.064,0.068,0.065,-0.002,6.661,1.814,-2.388,0,-0.335174288,0.050080282,0.135983998,-0.05,2.13,-2.07,-0.758,-1.358,2.11152355,11/3/2016,11/9/2016,10/28/2016,11/6/2015,10/7/2016,9/30/2016,8/5/2016
