ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
VWR,VWR Corp.,VWR.3Q15,3250,3270,3Q15,2015/3F,10.6,11/05/2015,4,9/30/2015,0.38,0.38,0.38,1.619,25.69,1.656,27.69,1.565,26.28,11.310041,5.3653,11.428571,-0.6691277,-0.04284382,8.338261,8.4,8.4,9.5,8.161654305,8.307073582,7.160789749,30.0,29.8,1.18,1.18,0.40451992,,4375.3,4299.17,0.063,0.060,0.060,0.000,11.979,5.408,3.090,0,-0.112887013,-0.017505476,0.139770136,0.00,8.34,-0.67,-0.852,-1.448,,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
BLKB,"Blackbaud, Inc.",BLKB.3Q15,3300,3310,3Q15,2015/3F,13.1,10/29/2015,4,9/30/2015,0.41,0.40,0.40,1.736,56.12,1.757,62.67,1.693,60.3,33.388733,3.9303422,10.959625,-3.4476638,-2.8292418,5.8754086,5.7,9.6,7.3,4.601770766,4.93787838,5.328408199,63.8,62.0,1.60,1.50,0.5477226,503.817,570.663,646.5265,0.031,0.028,0.028,0.000,36.836,6.760,5.084,-0.408593236,-0.220414059,-0.068067212,-0.136370452,0.10,1.80,-2.82,3.797,3.797,28.3256619,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
DDD,3D Systems Corporation,DDD.3Q15,1300,1315,3Q15,2015/3F,42.3,11/04/2015,3,9/30/2015,0.06,0.09,0.15,0.560,11.55,0.551,10.85,0.683,11.7,-63.181435,-7.2649536,-6.060606,-1.1716425,-0.7171631,8.618212,15.8,15.8,10.5,31.87808604,32.28467742,32.78099098,14.6,20.2,1.98,1.98,0.49945858,513.4,653.652,708.0284,0.048,0.051,0.058,0.008,-62.010,-6.548,-14.679,0,0.501667238,-0.012593943,-0.027543552,0.00,34.30,38.31,-29.185,-58.204,37.90970004,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
MUSA,"Murphy USA, Inc.",MUSA.3Q15,3500,3540,3Q15,2015/3F,22.1,11/04/2015,3,9/30/2015,1.49,1.05,1.06,3.346,54.95,3.437,61.6,3.488,53.78,-1.0784507,14.54072,12.1019,-1.1716425,-0.7171631,8.618212,4.6,4.6,6.1,3.781056145,4.109915875,4.191399997,68.7,70.0,1.17,1.50,0.4082483,18083.3,17209.9,13900.8,0.061,0.056,0.065,0.009,0.093,15.258,3.484,0,-0.253357855,-0.080016171,-0.097901382,-0.33,11.47,1.94,42.683,40.545,-23.12907489,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
UDR,"UDR, Inc.",UDR.3Q15,4800,4890,3Q15,2015/3F,58.4,10/27/2015,2,9/30/2015,0.03,0.04,0.04,0.389,34.48,0.367,35.98,0.357,33.38,15.6186695,7.7890873,6.7339063,-4.8960266,-2.9390097,4.3584585,3.8,2.4,3.2,2.363107699,2.520310296,2.368943413,36.4,35.4,1.72,1.74,0.53990924,758.926,805.002,857.8449,0.011,0.010,0.011,0.000,20.515,10.728,2.375,0.558686626,0.203757738,-0.062374303,-0.002463425,-0.02,1.13,-2.70,-14.571,-16.205,13.03406393,10/26/2015,10/30/2015,10/20/2015,10/28/2014,9/29/2015,9/22/2015,7/28/2015
REGN,"Regeneron Pharmaceuticals, Inc.",REGN.3Q15,2300,2320,3Q15,2015/3F,438.2,11/04/2015,3,9/30/2015,3.14,3.15,3.08,14.157,465.14,14.564,571.14,13.656,592.4,31.817318,-3.5887957,22.788834,-1.1716425,-0.7171631,8.618212,2.7,2.7,6.5,5.297699273,4.582102967,5.586750264,606.6,604.0,1.52,1.52,0.47502562,2104.74,2819.55,4081.992,0.030,0.025,0.023,-0.002,32.989,-2.872,14.171,0,-0.57774961,0.156172026,-0.051738663,0.00,6.21,-0.44,-0.360,1.809,93.94281479,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
NJR,New Jersey Resources Corporation,NJR.3Q15,4700,4735,3Q15,2015/4F,10.8,11/24/2015,2,9/30/2015,-0.08,-0.09,-0.11,1.705,30.03,1.721,29.84,1.722,28.35,7.347572,5.255735,-5.689001,-0.20645857,9.287286,0.7292032,5.2,6.1,5.6,2.094135,2.732894988,2.363294257,29.3,29.3,1.86,1.86,0.6267832,3198.06,3738.14,2893,0.057,0.058,0.061,0.003,7.554,-4.032,-6.418,-0.148320901,-0.068583555,-0.233730162,-0.113891554,0.00,-1.98,0.00,-11.765,-34.066,-9.538907963,11/23/2015,11/27/2015,11/17/2015,11/25/2014,10/27/2015,10/20/2015,8/25/2015
UNP,Union Pacific Corporation,UNP.3Q15,4600,4620,3Q15,2015/3F,508.9,10/22/2015,4,9/30/2015,1.43,1.43,1.44,6.137,88.41,6.099,94.26,6.073,92.12,-24.414152,2.3230553,5.060184,-0.64062476,-3.7244916,1.5040159,2.6,1.3,1.6,1.654200641,1.394373811,0.975727184,104.4,108.6,1.24,1.18,0.41448525,21963,23988,22419.018,0.069,0.065,0.066,0.001,-23.774,6.048,3.556,1.028257132,0.642415084,0.186339436,0.695351598,0.06,10.75,4.07,-0.042,-0.832,2.076301052,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
QTS,"QTS Realty Trust, Inc. Class A",QTS.3Q15,4800,4890,3Q15,2015/3F,13.8,10/28/2015,3,9/30/2015,0.13,0.16,0.17,0.808,43.69,0.827,44.07,0.747,41.11,29.222118,7.2001934,2.345562,-3.0101478,-4.3025312,3.8896918,3.1,3.0,1.7,3.206498755,2.269518594,2.887523701,46.1,42.2,1.33,1.22,0.5,177.887,217.789,300.69284,0.018,0.019,0.018,-0.001,32.232,11.503,-1.544,0.043252093,0.795671904,0.412854146,0.110466644,0.11,4.63,-8.43,-17.562,-23.801,69.03587109,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
DAN,Dana Incorporated,DAN.3Q15,1200,1225,3Q15,2015/3F,38.2,10/22/2015,4,9/30/2015,0.52,0.53,0.53,2.165,15.88,2.144,17.44,2.142,18.93,-22.227627,-7.8711033,-1.6910911,-0.64062476,-3.7244916,1.5040159,4.4,4.2,6.0,4.693539696,5.734840203,5.590197238,21.1,21.9,1.75,1.73,0.4274252,6769,6617,6205.7217,0.136,0.123,0.113,-0.010,-21.587,-4.147,-3.195,0.049817568,-0.269662209,-0.181574459,-0.160398194,0.02,20.89,3.95,-1.637,-1.632,-8.32144039,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
FAST,Fastenal Company,FAST.3Q15,3250,3255,3Q15,2015/3F,101.3,10/13/2015,2,9/30/2015,0.47,0.47,0.48,1.924,36.61,1.902,37.06,1.923,41.11,-5.888075,-9.851617,-4.5829,5.8141947,-6.3015757,0.37884712,13.3,11.9,24.9,13.47644353,13.55694135,13.81837526,41.2,44.3,1.87,1.89,0.5163978,3326.1,3733.5,3908.075,0.053,0.051,0.047,-0.005,-11.702,-3.550,-4.962,0.124517149,-0.463027757,-0.005937757,-0.024744713,-0.03,11.08,7.69,-1.307,-2.389,17.49721897,10/12/2015,10/16/2015,10/6/2015,10/14/2014,9/15/2015,9/8/2015,7/14/2015
R,"Ryder System, Inc.",R.3Q15,4800,4830,3Q15,2015/3F,66.6,10/22/2015,4,9/30/2015,1.73,1.86,1.87,7.111,74.04,6.826,73.29,6.959,88.42,-11.020165,-17.11151,-12.635594,-0.64062476,-3.7244916,1.5040159,6.4,4.9,4.7,7.806887721,8.227184227,6.155498184,96.2,110.2,1.31,1.28,0.4425306,6419.3,6638.8,6632.8584,0.096,0.093,0.079,-0.014,-10.380,-13.387,-14.140,0.308927384,0.366791575,-0.051086313,0.268278779,0.03,31.21,14.62,-7.012,-7.311,3.326817566,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
AKR,Acadia Realty Trust,AKR.3Q15,4800,4890,3Q15,2015/3F,10.2,11/04/2015,3,9/30/2015,0.19,0.19,0.19,0.954,30.07,0.891,33.35,0.956,31.7,-1.2543082,5.205035,10.907877,-1.1716425,-0.7171631,8.618212,11.4,11.4,6.2,3.947877629,4.035495505,3.448551449,34.9,35.1,1.38,1.39,0.51754916,168.286,195.012,143.378,0.032,0.027,0.030,0.003,-0.083,5.922,2.290,0,0.840794448,-0.021711801,0.14479302,-0.01,4.76,0.36,2.905,2.190,-14.80099355,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
GKK,Gramercy Property Trust Inc.,GKK.3Q15,4800,4890,3Q15,2015/3F,17.6,11/04/2015,3,9/30/2015,,0.05,0.05,0.130,20.77,0.153,23.1,0.122,23.4,-8.40336,-1.2820482,11.218107,-1.1716425,-0.7171631,8.618212,8.4,8.4,4.9,7.918718306,7.883721085,6.113668137,29.6,29.9,1.14,1.14,0.37796447,56.704,107.94,216.2,0.006,0.007,0.005,-0.001,-7.232,-0.565,2.600,0,0.700180552,0.004439175,0.295248307,0.00,28.01,1.21,0.000,0.000,281.2782167,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
HTS,Hatteras Financial Corp.,HTS.3Q15,4800,4890,3Q15,2015/3F,14.6,10/28/2015,3,9/30/2015,0.51,0.51,0.51,1.969,15.15,1.937,15.8,2.007,16.31,-19.58599,-3.1269133,-0.6913841,-3.0101478,-4.3025312,3.8896918,2.4,2.3,2.4,2.363621676,2.759066204,2.640000611,18.6,19.0,1.59,1.58,0.7354652,254.559,223.259,246.161,0.130,0.123,0.123,0.000,-16.576,1.176,-4.581,0.032392729,-0.004007478,-0.143325494,-0.104688966,0.01,17.79,1.82,-1.783,-1.293,-3.29903873,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
DISCA,"Discovery, Inc. Class A",DISCA.3Q15,3400,3415,3Q15,2015/3F,115.0,11/03/2015,2,9/30/2015,0.40,0.41,0.44,1.985,26.03,1.980,28.78,2.019,32.86,-18.312824,-12.416309,9.015155,-1.4871061,-1.6685367,9.200692,4.9,4.8,5.5,15.88773719,13.85883228,11.58276736,30.7,34.3,1.87,1.83,0.45359358,5535,6265,6448.005,0.076,0.069,0.061,-0.007,-16.826,-10.748,-0.186,0.022952782,-0.099135066,0.146397969,0.371670232,0.03,6.66,11.83,-0.955,-8.869,16.49512195,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
PKY.1,"Parkway Properties, Inc.",PKY.1.3Q15,4800,4890,3Q15,2015/3F,11.4,11/03/2015,2,9/30/2015,0.04,0.05,0.05,0.068,15.56,-0.027,16.91,0.116,17.65,-18.749994,-4.1926327,7.982123,-1.4871061,-1.6685367,9.200692,6.0,4.7,7.8,4.663571817,5.137321757,5.45438893,18.6,19.9,1.69,1.54,0.43485925,286.199,405.862,432.216,0.004,-0.002,0.007,0.008,-17.263,-2.524,-1.219,0.276033108,-0.221810469,-0.0922173,-0.144987298,0.15,9.90,7.32,-20.000,-20.000,51.0193956,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
TXRH,"Texas Roadhouse, Inc.",TXRH.3Q15,3400,3435,3Q15,2015/3F,21.5,11/03/2015,2,9/30/2015,0.30,0.30,0.30,1.592,37.2,1.613,35.73,1.555,38.85,23.385025,-8.030886,-3.6407828,-1.4871061,-1.6685367,9.200692,10.0,9.8,9.4,8.51125468,8.252592946,7.327864365,41.1,40.1,1.66,1.80,0.47274184,1422.58,1582.14,1812.026,0.043,0.045,0.040,-0.005,24.872,-6.362,-12.841,0.027434373,0.068447912,0.031343086,0.161491842,-0.14,15.06,-2.56,1.362,0.405,27.37603509,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
EFII,"Electronics For Imaging, Inc.",EFII.3Q15,1300,1345,3Q15,2015/3F,12.7,10/21/2015,3,9/30/2015,0.51,0.50,0.50,2.397,43.28,2.415,47.29,2.305,46.1,7.7864885,2.581346,2.7150273,0.95380545,-5.683613,-0.1970768,12.4,13.8,14.0,8.003113461,8.490077795,8.034468432,52.3,52.3,1.25,1.25,0.46291006,727.693,790.427,873.7438,0.055,0.051,0.050,-0.001,6.833,8.265,2.912,-0.09939085,-0.1122327,-0.057356875,-0.003902557,0.00,10.56,0.00,1.070,1.070,20.07038683,10/20/2015,10/26/2015,10/14/2015,10/22/2014,9/23/2015,9/16/2015,7/22/2015
NHI,"National Health Investors, Inc.",NHI.3Q15,4800,4890,3Q15,2015/3F,15.1,11/05/2015,4,9/30/2015,,0.80,0.85,3.372,57.49,3.387,59.78,3.445,63.87,-10.418862,-6.403631,4.200804,-0.6691277,-0.04284382,8.338261,4.1,4.1,6.8,2.628974087,2.609123684,2.419206851,67.3,71.8,1.81,1.75,0.53033006,117.828,177.509,226.859,0.059,0.057,0.054,-0.003,-9.750,-6.361,-4.137,0,-0.402227873,0.007608073,0.086709095,0.06,12.50,6.69,0.000,0.000,92.53403266,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
ARW,"Arrow Electronics, Inc.",ARW.3Q15,3250,3265,3Q15,2015/3F,36.7,10/28/2015,3,9/30/2015,1.45,1.47,1.46,6.593,55.28,6.620,57.86,6.502,58.41,0.5090833,-0.9416163,8.109117,-3.0101478,-4.3025312,3.8896918,5.6,5.3,5.4,3.415845707,3.954565273,3.03205411,66.4,65.8,1.38,1.46,0.48265365,21357.2,22768.6,23231.5,0.119,0.114,0.111,-0.003,3.519,3.361,4.219,0.072909658,0.053757639,-0.136227254,0.126578083,-0.09,14.84,-0.97,-0.906,-0.783,8.775963141,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
B,Barnes Group Inc.,B.3Q15,1200,1210,3Q15,2015/3F,10.4,10/23/2015,5,9/30/2015,0.64,0.64,0.63,2.640,36.05,2.660,38.14,2.594,38.69,4.0892243,-1.4215529,3.3324242,-1.3492048,-2.2868156,3.5995364,6.6,5.6,3.5,2.521763204,2.834130467,1.601342865,44.7,44.5,1.43,1.57,0.5345225,1091.56,1262,1275.2325,0.073,0.070,0.067,-0.003,5.438,0.865,-0.267,0.172420576,0.861132361,-0.110216261,0.574780304,-0.14,17.24,-0.48,0.281,0.734,16.82660596,10/22/2015,10/28/2015,10/16/2015,10/24/2014,9/25/2015,9/18/2015,7/24/2015
CHD,"Church & Dwight Co., Inc.",CHD.3Q15,2400,2435,3Q15,2015/3F,53.5,11/02/2015,1,9/30/2015,0.44,0.44,0.46,1.739,41.95,1.747,43.595,1.719,43.695,19.80307,-0.228858,3.25675,-1.4117658,-1.5478015,9.659028,6.4,5.9,8.9,3.590994415,3.680484843,2.997620367,44.6,44.0,1.85,1.83,0.5413182,3194.3,3297.6,3388.0166,0.041,0.040,0.039,-0.001,21.215,1.319,-6.402,0.079425253,-0.284591381,-0.024314848,0.197948364,0.02,2.41,-1.53,-0.146,-2.759,6.064446045,10/30/2015,11/5/2015,10/26/2015,11/3/2014,10/5/2015,9/28/2015,8/3/2015
WRK,WestRock Company,WRK.3Q15,2200,2235,3Q15,2015/4F,89.6,11/05/2015,4,9/30/2015,0.95,0.98,1.02,3.977,46.399944,3.946,48.76324,4.086,55.690758,-1.2392879,-12.439257,3.9615393,-0.6691277,-0.04284382,8.338261,2.5,2.5,1.6,2.276625699,1.735823398,1.000196204,70.2,71.7,1.28,1.39,0.4917622,9545.4,9895.1,11492.325,0.086,0.081,0.073,-0.008,-0.570,-12.396,-4.377,0,0.546498511,0.311553757,1.276179103,-0.11,43.96,2.18,-3.506,-7.482,20.39647369,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
EOG,"EOG Resources, Inc.",EOG.3Q15,2100,2105,3Q15,2015/3F,414.2,11/06/2015,5,9/30/2015,-0.30,-0.24,-0.05,0.204,72.8,-0.010,85.85,0.940,73.76,-12.305373,16.390991,11.406696,-0.62617064,-0.20252466,6.341243,2.7,2.8,1.3,1.786168559,2.196875339,1.38985319,90.4,97.9,1.41,1.41,0.44235903,14487.1,18035.3,9719.988,0.003,0.000,0.013,0.013,-11.679,16.594,5.065,-0.010645757,1.166564119,-0.186950426,0.285149088,0.00,5.28,8.37,23.570,525.738,-32.9059094,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
FDS,FactSet Research Systems Inc.,FDS.3Q15,3200,3220,3Q15,2015/4F,45.5,09/22/2015,2,9/30/2015,1.47,1.47,1.47,6.281,159.81,6.291,166.36,6.135,166.13,25.877167,0.13843775,-3.7825286,-5.366397,-7.045025,-5.619967,8.9,14.1,9.9,7.178468992,7.692948418,6.106731237,159.1,157.7,1.94,1.97,0.41617617,858.112,920.335,1006.73334,0.039,0.038,0.037,-0.001,31.244,7.183,1.837,-0.365247791,-0.098218359,-0.066876755,0.175501052,-0.03,-4.37,-0.86,-0.487,-0.580,17.31957367,9/21/2015,9/25/2015,9/15/2015,9/23/2014,8/25/2015,8/18/2015,6/23/2015
SSNC,"SS&C Technologies Holdings, Inc.",SSNC.3Q15,3300,3308,3Q15,2015/3F,33.5,11/03/2015,2,9/30/2015,0.31,0.31,0.31,1.490,35.02,1.532,36.4,1.419,34.845,45.483936,4.4626236,8.672941,-1.4871061,-1.6685367,9.200692,2.5,1.3,2.2,2.080263547,1.535571621,1.354154629,38.5,36.8,1.30,1.25,0.4830459,712.702,767.861,1049.7067,0.043,0.042,0.041,-0.001,46.971,6.131,-0.528,0.871597924,0.114214706,0.354716067,0.536208275,0.05,5.77,-4.33,-0.424,-0.182,47.28549941,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
ADP,"Automatic Data Processing, Inc.",ADP.3Q15,3300,3305,3Q15,2016/1F,176.2,10/28/2015,3,9/30/2015,0.64,0.66,0.70,3.375,80.36,3.399,87.45,3.343,82.34,3.1314254,6.205976,10.180163,-3.0101478,-4.3025312,3.8896918,3.0,1.8,2.5,1.479664672,1.375607105,0.854902592,85.0,84.1,1.98,2.05,0.54504853,12206.5,10938.5,11833.9,0.042,0.039,0.041,0.002,6.142,10.509,6.290,0.64133387,0.203804102,0.075644831,0.730799143,-0.07,-2.80,-1.02,-2.876,-8.649,-3.052472044,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
EPAM,"EPAM Systems, Inc.",EPAM.3Q15,3300,3308,3Q15,2015/3F,28.0,11/05/2015,4,9/30/2015,0.68,0.68,0.68,3.097,74.52,3.141,77.53,3.065,70.01,67.92571,10.741318,3.1121135,-0.6691277,-0.04284382,8.338261,3.8,3.8,4.0,3.56922721,3.310104721,2.591276776,82.0,80.6,1.38,1.36,0.5063697,555.117,730.027,907.5244,0.042,0.041,0.044,0.003,68.595,10.784,-5.226,0,-0.045090726,0.078282263,0.377400995,0.03,5.74,-1.63,0.110,0.112,63.48344583,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
ED,"Consolidated Edison, Inc.",ED.3Q15,4700,4705,3Q15,2015/3F,138.6,11/06/2015,5,9/30/2015,1.49,1.47,1.47,4.035,66.85,4.050,65.75,4.002,65.15,2.9259086,0.92095137,-1.3355315,-0.62617064,-0.20252466,6.341243,8.9,7.4,6.7,5.472768574,5.78621609,5.285117652,62.7,61.3,2.36,2.25,0.47914,12354,12919,12782.714,0.060,0.062,0.061,0.000,3.552,1.123,-7.677,0.203523316,0.317960685,-0.054171416,0.035505534,0.11,-4.65,-2.24,1.111,1.179,3.470244455,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
JAZZ,Jazz Pharmaceuticals Plc,JAZZ.3Q15,2300,2310,3Q15,2015/3F,93.0,11/10/2015,2,9/30/2015,2.57,2.55,2.56,11.223,132.81,11.453,141.68,10.938,178.8,-25.021816,-20.760632,8.542097,-1.6042769,0.95227957,6.3486695,2.3,2.5,5.5,3.919764442,4.29386369,4.062824303,194.3,201.4,1.19,1.20,0.4031129,872.423,1172.87,1351.9523,0.085,0.081,0.061,-0.020,-23.418,-21.713,2.193,-0.075178224,-0.581589624,-0.087124156,-0.035211924,-0.01,37.15,3.65,0.696,0.525,54.96522902,11/9/2015,11/13/2015,11/3/2015,11/11/2014,10/13/2015,10/6/2015,8/11/2015
QGEN,QIAGEN NV,QGEN.3Q15,2300,2325,3Q15,2015/3F,22.8,10/29/2015,4,9/30/2015,0.28,0.29,0.29,1.223,26.793299,1.226,25.837877,1.207,29.275314,8.864498,-11.741757,-6.237054,-3.4476638,-2.8292418,5.8754086,4.9,6.4,5.2,2.182272511,2.13450752,2.095700638,28.4,27.4,1.84,1.86,0.58801883,1301.98,1344.77,1307.8635,0.046,0.047,0.041,-0.006,12.312,-8.913,-12.112,-0.229479256,-0.045719278,0.022377523,0.041309275,-0.02,10.11,-3.68,-2.218,-2.965,0.451888662,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
MCHP,Microchip Technology Incorporated,MCHP.3Q15,1300,1305,3Q15,2015/2F,119.1,11/05/2015,4,9/30/2015,0.63,0.62,0.62,2.802,43.09,2.819,47.39,2.713,43.23,7.2167397,9.622944,12.325203,-0.6691277,-0.04284382,8.338261,9.0,9.0,6.8,9.317541387,8.866255482,10.29058616,49.3,48.4,1.57,1.62,0.4952152,1931.21,2161,2223.7234,0.065,0.059,0.063,0.003,7.886,9.666,3.987,0,0.312276272,0.050899267,-0.094556788,-0.05,4.10,-1.83,0.281,1.408,15.14663864,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
MDU,MDU Resources Group Inc,MDU.3Q15,4700,4735,3Q15,2015/3F,21.4,11/03/2015,2,9/30/2015,0.35,0.38,0.38,1.156,17.2,1.177,18.45,1.132,17.38,-28.000004,6.156516,10.744297,-1.4871061,-1.6685367,9.200692,7.4,5.3,5.4,3.773971909,3.817093714,3.79517765,20.3,23.7,2.11,2.06,0.6009252,4462.4,4670.6,4356,0.067,0.064,0.065,0.001,-26.513,7.825,1.544,0.400135598,0.358933565,-0.011297025,-0.005587549,0.06,10.21,16.39,-8.318,-9.689,-2.384367157,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
CCL.U,Carnival Corporation,CCL.U.3Q15,3400,3440,3Q15,2015/3F,206.2,09/22/2015,2,9/30/2015,1.62,1.63,1.64,3.176,49.7,3.087,51.94,2.908,49.48,16.860044,4.971707,-1.6287863,-5.366397,-7.045025,-5.619967,2.0,3.1,2.9,2.214949975,1.673539574,1.720001164,53.9,53.1,1.50,1.54,0.559017,15456,15884,15723.31,0.064,0.059,0.059,-0.001,22.226,12.017,3.991,-0.365015576,-0.31836908,0.323512159,0.287760742,-0.04,3.84,-1.60,-0.174,-0.811,1.729490166,9/21/2015,9/25/2015,9/15/2015,9/23/2014,8/25/2015,8/18/2015,6/23/2015
SERV,"ServiceMaster Global Holdings, Inc.",SERV.3Q15,3400,3450,3Q15,2015/3F,19.8,11/03/2015,2,9/30/2015,0.49,0.49,0.49,1.875,22.462221,1.906,23.258944,1.821,24.249826,36.803566,-4.0861425,6.6298366,-1.4871061,-1.6685367,9.200692,1.3,1.0,1.0,0.816414923,0.653513897,0.662104767,28.5,27.9,1.19,1.17,0.3720119,2293.0862,2457,2589.4475,0.083,0.082,0.075,-0.007,38.291,-2.418,-2.571,0.346588368,0.313468534,0.249269415,0.233060029,0.02,22.34,-1.96,0.226,0.000,12.92412383,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
WPC,W. P. Carey Inc.,WPC.3Q15,4800,4890,3Q15,2015/3F,21.6,11/03/2015,2,9/30/2015,,,0.45,,57.81,,64,1.882,61.21,-14.18097,4.5580745,11.907684,-1.4871061,-1.6685367,9.200692,3.4,3.3,5.3,1.264444694,1.489384398,1.532227589,67.6,69.0,1.83,1.58,0.5163978,262.33,573.829,700.7555,,,0.031,,-12.694,6.227,2.707,0.043005457,-0.353675053,-0.151028642,-0.17476705,0.25,5.62,2.07,0.000,0.000,167.127473,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
K,Kellogg Company,K.3Q15,2400,2405,3Q15,2015/3F,113.6,11/03/2015,2,9/30/2015,0.84,0.83,0.85,3.703,66.55,3.730,71.04,3.672,67.5,6.0439587,5.244446,6.907451,-1.4871061,-1.6685367,9.200692,4.4,3.9,7.6,2.235863896,2.538177046,2.341529745,69.0,66.8,2.09,2.15,0.57706493,14792,14580,13723.893,0.056,0.053,0.054,0.002,7.531,6.913,-2.293,0.137831623,-0.414526584,-0.119106408,-0.045126845,-0.06,-2.87,-3.19,0.856,-1.238,-7.220842347,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
ES,Eversource Energy,ES.3Q15,4700,4705,3Q15,2015/3F,94.1,11/03/2015,2,9/30/2015,0.76,0.76,0.77,2.992,50.62,3.009,51.93,2.973,49.1,2.2823691,5.763757,5.334687,-1.4871061,-1.6685367,9.200692,3.1,4.3,4.4,2.273800079,2.38913196,2.46742328,52.4,52.3,1.64,1.64,0.47914,7301.2,7741.85,8028.3765,0.059,0.058,0.061,0.003,3.769,7.432,-3.866,-0.266248516,-0.296797541,-0.04827355,-0.078471822,0.00,0.89,-0.14,-0.231,-0.665,9.959684709,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
CDW,CDW Corp.,CDW.3Q15,3300,3308,3Q15,2015/3F,42.3,11/04/2015,3,9/30/2015,0.80,0.80,0.80,3.156,40.86,3.212,44.86,3.106,39.72,35.971905,12.940586,9.789526,-1.1716425,-0.7171631,8.618212,2.4,2.4,2.8,1.931560702,1.506459354,1.600793224,45.3,43.2,1.29,1.38,0.4501683,10768.6,12074.5,13131.733,0.077,0.072,0.078,0.007,37.144,13.658,1.171,0,-0.13248444,0.28218574,0.206627236,-0.08,0.92,-4.62,0.629,0.342,21.94466319,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
