ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
JBL,Jabil Inc.,JBL.4Q14,1300,1310,4Q14,2015/1F,61.4,12/18/2014,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.48,0.47,0.40,25.17,4.45,8.23,2.133,21.83,1.905,20.1,1.755,21.6,26.260769,-6.944442,-2.0467818,12.876582,1.059413,-0.26428103,2.3,2.7,4.3,2.134385406,4.063073198,3.088328212,22.0,21.8,1.83,1.64,0.57735026,18336.8,15762.1,17085.676,0.098,0.095,0.081,-0.014,13.384,-8.004,-1.783,-0.131680514,-0.457795838,-0.474686942,-0.308886472,0.19,9.58,-0.85,1.522,18.196,-6.823022556,12/17/2014,12/23/2014,12/11/2014,12/19/2013,11/20/2014,11/13/2014,9/18/2014
JKHY,"Jack Henry & Associates, Inc.",JKHY.4Q14,3300,3308,4Q14,2015/2F,20.0,02/04/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.68,0.68,0.67,4.95,4.56,11.64,2.751,62.14,2.766,62.62,2.704,61.12,13.544714,2.4541855,0.77245235,15.125155,-0.8066416,-2.5786102,3.1,3.1,3.0,0.964835961,1.023274586,1.275518839,60.8,60.7,2.20,2.10,0.42163703,1129.38,1210.05,1300.2029,0.044,0.044,0.044,0.000,-1.580,3.261,3.351,0,0.023098013,-0.057109427,-0.243573728,0.10,-2.85,-0.27,0.148,0.708,15.12536967,2/3/2015,2/9/2015,1/28/2015,2/5/2014,1/7/2015,12/31/2014,11/5/2014
JACK,Jack in the Box Inc.,JACK.4Q14,3400,3435,4Q14,2015/1F,40.5,02/18/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.87,0.87,0.86,59.86,33.62,17.26,2.946,79.96,3.009,86.45,2.894,74.92,53.63755,15.389752,2.3743272,10.496532,1.2473106,2.9007912,1.9,1.6,2.1,2.281338647,1.811650527,2.254020088,86.0,77.0,1.50,1.50,0.5188745,1489.86,1484.13,1526.8811,0.037,0.035,0.039,0.004,43.141,14.142,-0.526,0.226326483,-0.078290479,0.259259781,0.012119927,0.00,-0.52,-10.47,-0.086,0.189,2.484871062,2/17/2015,2/23/2015,2/11/2015,2/19/2014,1/21/2015,1/14/2015,11/19/2014
JEC,Jacobs Engineering Group Inc.,JEC.4Q14,3100,3115,4Q14,2015/1F,71.1,01/29/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.77,0.79,0.87,-29.05,-16.12,-8.46,3.695,44.69,3.558,39.6,3.814,47.15,-27.604086,-16.012733,-10.931176,14.130378,3.4763098,-0.8483827,1.8,1.2,1.4,2.49144166,2.247189658,1.199553966,51.9,61.2,1.66,1.55,0.6246211,11818.3,12695.1,13213.515,0.083,0.090,0.081,-0.009,-41.734,-19.489,-10.083,0.47918887,0.279560248,0.108692206,1.076973383,0.11,31.03,18.01,-2.178,-11.627,11.80554733,1/28/2015,2/3/2015,1/22/2015,1/30/2014,1/1/2015,12/25/2014,10/30/2014
JNS,Janus Capital Group Inc.,JNS.4Q14,4800,4845,4Q14,2014/4F,68.6,01/22/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.21,0.20,0.20,30.40,29.25,10.94,0.914,16.13,0.964,16.55,0.890,14.47,35.037086,14.374566,3.8268447,13.098801,2.2396922,-3.2275915,12.3,10.8,1.5,16.07078545,17.43419185,19.17159064,17.4,15.4,1.85,2.08,0.5547002,850,873.9,943.3601,0.057,0.058,0.062,0.003,21.938,12.135,7.054,0.137920834,7.088419978,-0.078203017,-0.161739589,-0.23,5.05,-11.63,1.382,0.352,10.98354118,1/21/2015,1/27/2015,1/15/2015,1/23/2014,12/25/2014,12/18/2014,10/23/2014
JAH,Jarden Corporation,JAH.4Q14,1400,1420,4Q14,2014/4F,72.6,02/12/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,1.11,1.12,1.12,17.07,21.01,19.48,2.949,47.88,2.899,48.98,2.904,44.600002,13.241196,9.820616,2.6404023,8.383644,1.3770223,0.22599697,5.5,5.4,3.8,3.532954239,3.638178715,3.889034924,54.1,49.1,1.06,1.13,0.24253562,6696.1,7355.9,8211.683,0.062,0.059,0.065,0.006,4.858,8.444,2.414,0.015102126,0.437491577,-0.028922294,-0.091560166,-0.07,10.48,-9.27,-0.278,-0.737,22.6338167,2/11/2015,2/17/2015,2/5/2015,2/13/2014,1/15/2015,1/8/2015,11/13/2014
JAZZ,Jazz Pharmaceuticals Plc,JAZZ.4Q14,2300,2310,4Q14,2014/4F,121.5,02/25/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,2.32,2.30,2.31,29.37,11.37,1.97,10.136,163.73,10.469,171.68,9.954,176.65,5.368376,-2.8134763,-1.8859327,8.0214615,1.5460253,3.5287857,4.6,4.3,3.9,4.504872977,4.5722694,4.485413644,191.5,193.9,1.24,1.19,0.43723732,585.979,872.423,1164.8024,0.062,0.061,0.056,-0.005,-2.653,-4.360,-5.415,0.071426129,0.186746404,-0.014740256,0.004338359,0.05,11.54,1.24,0.928,0.678,98.77886409,2/24/2015,3/2/2015,2/18/2015,2/26/2014,1/28/2015,1/21/2015,11/26/2014
JBLU,JetBlue Airways Corporation,JBLU.4Q14,4600,4610,4Q14,2014/4F,121.7,01/29/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.24,0.25,0.23,85.71,46.18,49.34,1.233,15.86,1.464,16.48,0.936,11.18,76.43785,47.40608,6.3225746,14.130378,3.4763098,-0.8483827,7.1,4.4,6.5,17.9236181,19.87384171,21.73949159,18.3,13.6,1.56,1.69,0.61569875,4982,5441,5816.955,0.078,0.089,0.084,-0.005,62.307,43.930,7.171,0.614461172,0.088124056,-0.098130177,-0.175527264,-0.14,11.17,-25.54,-4.992,2.629,16.75943396,1/28/2015,2/3/2015,1/22/2015,1/30/2014,1/1/2015,12/25/2014,10/30/2014
JNJ,Johnson & Johnson,JNJ.4Q14,2300,2305,4Q14,2014/4F,879.2,01/20/2015,2,12/31/2014,12/31/2013,6/30/2014,9/30/2014,1.26,1.26,1.26,14.17,-0.05,-1.90,6.194,104.57,6.184,104.76,6.157,100.36,10.900772,4.3842196,1.9462824,12.219799,4.313183,2.6236653,3.6,3.8,3.5,1.054195441,0.96379582,0.828772258,109.6,108.4,1.65,1.65,0.4630625,67224,71312,74753.12,0.059,0.059,0.061,0.002,-1.319,0.071,-0.677,-0.062422271,0.013590789,0.093795407,0.271996535,0.01,4.63,-1.14,-0.012,-0.122,11.2000476,1/19/2015,1/23/2015,1/13/2015,1/21/2014,12/23/2014,12/16/2014,10/21/2014
JCI,Johnson Controls International plc,JCI.4Q14,3200,3205,4Q14,2015/1F,125.7,01/30/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.52,0.51,0.52,6.87,-3.82,-1.59,2.596,41.100235,2.595,39.72273,2.561,40.228752,7.705593,-1.2578666,-4.505515,14.785624,1.7126799,-1.7114103,3.7,2.4,3.0,1.931135333,1.933031095,2.141201796,49.0,49.5,1.61,1.59,0.5829831,10647,10340,10497.456,0.063,0.065,0.064,-0.002,-7.080,-2.971,-2.794,0.569423249,0.221573021,-0.000980719,-0.098106803,0.02,23.40,0.97,0.525,-1.649,-1.404564666,1/29/2015,2/4/2015,1/23/2015,1/31/2014,1/2/2015,12/26/2014,10/31/2014
247680,"Johnson Controls, Inc.",247680.4Q14,1200,1225,4Q14,2015/1F,179.4,01/22/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.77,0.77,0.77,-5.77,-3.18,9.86,3.755,48.34,3.763,44.95,3.690,42.76,-1.6227186,5.1216125,-4.766947,13.098801,2.2396922,-3.2275915,2.7,2.5,2.3,1.394642687,1.07951027,1.152699067,54.7,53.8,1.69,1.63,0.5479706,42730,42828,42222.01,0.078,0.084,0.086,0.003,-14.722,2.882,-1.539,0.090827505,0.212976001,0.291921648,0.209893134,0.06,21.77,-1.65,-0.301,0.020,-1.188836883,1/21/2015,1/27/2015,1/15/2015,1/23/2014,12/25/2014,12/18/2014,10/23/2014
JLL,Jones Lang LaSalle Incorporated,JLL.4Q14,4800,4885,4Q14,2014/4F,40.8,02/03/2015,2,12/31/2014,12/31/2013,6/30/2014,9/30/2014,3.81,3.86,3.85,46.43,18.62,18.67,8.840,149.93,8.909,153.13,8.674,138.51,27.64008,10.555208,-0.097858906,13.540709,1.0884047,-2.2607923,2.4,2.6,2.2,1.717434143,1.411560277,1.547620081,156.0,147.9,1.25,1.25,0.46291006,3932.83,4461.59,5356,0.059,0.058,0.063,0.004,14.099,9.467,2.163,-0.048198187,0.108700755,0.216692033,0.109725936,0.00,1.87,-5.22,-1.259,-0.929,36.18691883,2/2/2015,2/6/2015,1/27/2015,2/4/2014,1/6/2015,12/30/2014,11/4/2014
JOY,Joy Global Inc.,JOY.4Q14,1200,1220,4Q14,2015/1F,76.1,03/05/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.36,0.36,0.62,-20.47,-24.46,-14.70,3.344,46.52,3.359,44.72,3.621,51.5,-22.899157,-13.165045,5.273068,9.368885,2.2170663,4.379666,10.5,6.9,11.3,12.62361247,13.25964733,12.7414539,52.6,61.4,1.80,1.85,0.49403557,5012.69,3778.31,3636.65,0.072,0.075,0.070,-0.005,-32.268,-15.382,0.893,0.515858212,-0.066655339,-0.047967706,-0.009248665,-0.04,17.69,16.66,-1.873,-42.644,-27.45112903,3/4/2015,3/10/2015,2/26/2015,3/6/2014,2/5/2015,1/29/2015,12/4/2014
JPM,JPMorgan Chase & Co.,JPM.4Q14,4800,4805,4Q14,2014/4F,916.4,01/14/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,1.32,1.38,1.40,7.01,8.61,3.88,5.923,62.58,5.933,59.07,5.867,55.53,0.47066212,6.3749313,-2.653265,8.324552,8.88213,0.104522705,2.6,3.7,2.4,1.036240993,0.982090655,0.8739433,68.2,66.7,1.26,1.23,0.39767316,97031,96606,95137.336,0.095,0.100,0.106,0.005,-7.854,-2.507,-2.758,-0.29264063,0.088738194,0.05513782,0.185707348,0.03,15.40,-2.17,-4.420,-5.752,-1.951607218,1/13/2015,1/19/2015,1/7/2015,1/15/2014,12/17/2014,12/10/2014,10/15/2014
JNPR,"Juniper Networks, Inc.",JNPR.4Q14,1300,1352,4Q14,2014/4F,141.7,01/28/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.31,0.31,0.31,-1.11,-9.05,0.77,1.617,22.32,1.629,21.84,1.589,20.96,-19.509554,4.1984797,-4.336399,15.448368,2.4863482,-2.3827076,2.0,1.4,1.0,1.93445947,2.032010941,1.244802323,22.8,23.0,1.70,1.63,0.50383145,4365.4,4669.1,4581.8613,0.072,0.075,0.076,0.001,-34.958,1.712,-1.954,0.383808229,1.019021265,-0.048007355,0.55402945,0.07,4.35,1.07,0.047,-1.166,4.958567371,1/27/2015,2/2/2015,1/21/2015,1/29/2014,12/31/2014,12/24/2014,10/29/2014
KALU,Kaiser Aluminum Corporation,KALU.4Q14,1100,1115,4Q14,2014/4F,16.2,02/17/2015,2,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.80,0.83,0.82,1.69,-1.98,-6.28,4.498,71.43,4.537,71.64,4.369,72.78,2.2048116,-1.5663624,1.0579824,9.255815,1.0576129,2.3318052,6.3,16.3,8.8,10.38152687,16.77209016,18.00399322,80.3,80.3,1.56,1.56,0.52704626,1360.1,1297.5,1335.5967,0.063,0.063,0.060,-0.003,-7.051,-2.624,-1.274,-0.610835263,-0.280636507,-0.381023667,-0.423376429,0.00,12.02,0.00,-3.273,-2.979,-1.801580766,2/16/2015,2/20/2015,2/10/2015,2/18/2014,1/20/2015,1/13/2015,11/18/2014
KSU,Kansas City Southern,KSU.4Q14,4600,4620,4Q14,2014/4F,112.7,01/23/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,1.23,1.23,1.23,-1.45,13.51,0.68,5.512,122.03,5.528,109.98,5.389,120.26,23.037493,-8.548146,-8.570951,15.955103,2.9519439,-2.3338735,4.0,3.9,3.7,2.717342488,2.51640559,3.114776721,125.1,124.3,1.69,1.76,0.5277619,2238.6,2369.3,2593.0557,0.045,0.050,0.045,-0.005,7.082,-11.500,-6.237,0.02297299,0.092523929,0.07985076,-0.12759638,-0.07,13.75,-0.66,-0.028,0.288,15.83381131,1/22/2015,1/28/2015,1/16/2015,1/24/2014,12/26/2014,12/19/2014,10/24/2014
KS,KapStone Paper and Packaging Corporation,KS.4Q14,2200,2230,4Q14,2014/4F,24.0,02/10/2015,2,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.43,0.50,0.51,4.94,-11.53,4.79,2.349,29.31,2.284,30.74,2.294,31.16,7.0738435,-1.3478816,6.662035,10.771704,0.7087946,2.554369,4.2,1.8,2.6,2.898342809,1.423407226,3.181443399,35.1,33.3,1.25,1.29,0.46291006,1216.63,1748.16,2314.6943,0.080,0.074,0.074,-0.001,-3.698,-2.057,4.108,1.346867169,0.634406112,1.036200714,-0.088984953,-0.04,14.32,-5.15,-14.068,-15.512,90.25458028,2/9/2015,2/13/2015,2/3/2015,2/11/2014,1/13/2015,1/6/2015,11/11/2014
KAR,"KAR Auction Services, Inc.",KAR.4Q14,3200,3205,4Q14,2014/4F,35.5,02/18/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.29,0.29,0.29,17.26,8.72,21.03,1.689,34.65,1.713,34.91,1.670,34.19,16.867887,2.1058798,0.8959532,10.496532,1.2473106,2.9007912,0.9,0.8,0.9,0.495303517,0.427092699,0.449520292,37.8,37.0,1.18,1.09,0.33709994,1963.4,2173.3,2340.315,0.049,0.049,0.049,0.000,6.371,0.859,-2.005,0.084327997,-0.012450682,0.159709634,0.101849073,0.09,8.20,-2.17,-2.051,-1.376,19.19705613,2/17/2015,2/23/2015,2/11/2015,2/19/2014,1/21/2015,1/14/2015,11/19/2014
KATE,Kate Spade & Co,KATE.4Q14,3500,3525,4Q14,2014/4F,54.6,03/03/2015,2,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.28,0.24,0.24,-0.19,-16.07,22.04,0.678,32.01,0.662,33.93,0.646,30.28,-9.690136,12.054157,15.96036,8.833814,2.747488,4.1767836,2.6,4.0,4.3,6.6978112,5.53723373,5.520388326,36.6,37.3,1.19,1.15,0.4031129,1505.09,1264.93,1133.13,0.021,0.020,0.021,0.002,-18.524,9.307,11.784,-0.34794504,-0.399641232,0.209595175,0.213286241,0.03,7.87,2.00,16.095,14.964,-24.71347228,3/2/2015,3/6/2015,2/24/2015,3/4/2014,2/3/2015,1/27/2015,12/2/2014
KBH,KB Home,KBH.4Q14,1400,1415,4Q14,2014/4F,61.3,01/13/2015,2,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.59,0.56,0.56,-9.46,-11.40,10.78,1.412,16.55,1.417,15.56,1.376,14.07,-15.277779,10.58991,-5.3528013,6.6797256,6.8664074,-2.7095556,6.8,5.5,3.5,17.67276004,19.852745,24.57397306,18.8,18.4,1.83,1.91,0.51364774,1560.11,2097.13,2375.18,0.085,0.091,0.098,0.007,-21.958,3.724,-2.643,0.225206837,0.960391017,-0.109807735,-0.280834239,-0.08,20.70,-2.21,5.614,5.777,52.24439302,1/12/2015,1/16/2015,1/6/2015,1/14/2014,12/16/2014,12/9/2014,10/14/2014
KBR,"KBR, Inc.",KBR.4Q14,3100,3115,4Q14,2014/4F,41.0,02/27/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.19,0.20,0.22,-46.85,-28.93,-9.98,1.230,16.95,1.166,18.12,1.161,16.84,-40.15206,7.600951,2.9545426,6.8013906,2.3959756,2.9833198,2.2,2.0,2.1,2.614999367,3.225531207,3.067215463,19.6,23.4,1.67,1.56,0.51449573,7921,7283,6577.957,0.073,0.064,0.069,0.005,-46.953,5.205,-0.029,0.089522204,0.053813733,-0.189281021,-0.147435386,0.11,8.01,19.68,-3.789,-10.786,-16.95547279,2/26/2015,3/4/2015,2/20/2015,2/28/2014,1/30/2015,1/23/2015,11/28/2014
K,Kellogg Company,K.4Q14,2400,2405,4Q14,2014/4F,114.1,02/12/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.93,0.93,0.93,7.16,-0.40,6.23,4.049,65.44,4.028,67.03,4.044,63.8,13.887024,5.0626993,-0.2678156,8.383644,1.3770223,0.22599697,2.6,5.2,2.4,1.724418918,1.736518332,1.416663986,64.5,62.8,2.21,2.16,0.5086963,14197,14792,14694.85,0.062,0.060,0.063,0.003,5.503,3.686,-0.494,-0.505052869,0.059013967,-0.006967628,0.217239187,0.05,-3.82,-2.59,-0.224,-0.723,3.506726773,2/11/2015,2/17/2015,2/5/2015,2/13/2014,1/15/2015,1/8/2015,11/13/2014
KMT,Kennametal Inc.,KMT.4Q14,1200,1210,4Q14,2015/2F,28.1,01/29/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.56,0.57,0.60,-31.27,-22.67,-13.36,2.944,35.79,2.899,32.12,3.047,38.09,-19.30101,-15.67341,-11.172569,14.130378,3.4763098,-0.8483827,4.5,4.1,7.5,4.038059498,3.724189952,4.726741141,39.6,46.8,1.93,1.77,0.5135526,2589.37,2837.19,2896.3264,0.082,0.090,0.080,-0.010,-33.431,-19.150,-10.324,0.107681712,-0.397082154,0.084278608,-0.145699039,0.16,23.29,18.27,-2.201,-7.527,11.85448198,1/28/2015,2/3/2015,1/22/2015,1/30/2014,1/1/2015,12/25/2014,10/30/2014
KDP,Keurig Dr Pepper Inc.,KDP.4Q14,2400,2420,4Q14,2014/4F,17.6,02/12/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.14,0.14,0.14,47.13,22.36,11.46,0.625,11.540913,0.633,12.455427,0.619,11.384736,50.808872,9.404623,4.258764,8.383644,1.3770223,0.22599697,6.0,7.0,5.6,4.903878184,4.47517673,5.333564897,11.2,10.7,2.09,2.11,0.49203137,5995,5997,6092.3555,0.054,0.051,0.054,0.004,42.425,8.028,4.033,-0.147539626,0.069239837,0.095795424,-0.080562761,-0.02,-9.70,-5.21,-0.956,0.767,1.623944954,2/11/2015,2/17/2015,2/5/2015,2/13/2014,1/15/2015,1/8/2015,11/13/2014
GMCR,"Keurig Green Mountain, Inc.",GMCR.4Q14,2400,2410,4Q14,2015/1F,243.4,02/05/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.89,0.89,0.96,75.26,6.25,1.74,4.363,132.395,4.420,127.98,4.177,153.06,33.682667,-16.385729,-3.334719,15.7166,-0.26715994,-1.6600788,4.5,4.5,4.2,4.720615117,4.677133287,5.218497068,155.1,132.9,1.58,1.67,0.5490634,4358.1,4707.68,5276.469,0.033,0.035,0.027,-0.007,17.966,-16.119,-1.675,0,0.092256352,0.009296684,-0.095407154,-0.08,21.18,-14.32,-0.474,-7.712,21.07269223,2/4/2015,2/10/2015,1/29/2015,2/6/2014,1/8/2015,1/1/2015,11/6/2014
KEGXQ,"Key Energy Services, Inc.",KEGXQ.4Q14,3100,3110,4Q14,2014/4F,13.5,02/19/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,-0.11,-0.10,-0.09,-78.86,-81.73,-65.50,-0.320,1.67,-0.475,2.06,-0.074,2.29,-79.95365,-10.043669,47.142853,11.524879,1.9805312,4.9162865,1.6,0.8,1.2,,,,2.7,4.7,1.75,1.74,0.6386664,1960.07,1591.67,1422.863,-0.192,-0.230,-0.032,0.198,-91.479,-12.024,42.227,1.070899865,0.360735801,,,0.01,31.37,71.94,3.306,21.940,-27.40754157,2/18/2015,2/24/2015,2/12/2015,2/20/2014,1/22/2015,1/15/2015,11/20/2014
KEY,KeyCorp,KEY.4Q14,4800,4805,4Q14,2014/4F,142.5,01/22/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.26,0.26,0.26,3.58,-3.00,4.28,1.101,13.9,1.110,12.16,1.094,12.7,2.4122834,-4.251969,-11.94787,13.098801,2.2396922,-3.2275915,1.1,1.0,1.3,1.103889537,1.019688232,1.635787979,14.8,14.4,1.71,1.73,0.5263968,4255,4091,4057.7517,0.079,0.091,0.086,-0.005,-10.687,-6.492,-8.720,0.196535537,-0.124048577,0.082575538,-0.325163437,-0.03,21.98,-2.83,0.581,0.288,-4.635682726,1/21/2015,1/27/2015,1/15/2015,1/23/2014,12/25/2014,12/18/2014,10/23/2014
KRC,Kilroy Realty Corporation,KRC.4Q14,4800,4890,4Q14,2014/4F,37.3,01/29/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.16,0.14,0.12,37.64,10.90,16.20,0.644,69.07,0.656,74.69,0.695,66.49,31.989288,12.332689,5.4050207,14.130378,3.4763098,-0.8483827,2.6,2.3,9.0,1.620710823,1.825328103,4.679571517,73.3,67.0,1.53,1.47,0.51449573,404.912,465.098,516.57367,0.009,0.009,0.010,0.002,17.859,8.856,6.253,0.167251864,-0.706234742,-0.112098904,-0.653662559,0.06,-1.88,-8.64,11.343,28.871,27.57677471,1/28/2015,2/3/2015,1/22/2015,1/30/2014,1/1/2015,12/25/2014,10/30/2014
KMB,Kimberly-Clark Corporation,KMB.4Q14,2400,2435,4Q14,2014/4F,193.8,01/23/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,1.37,1.36,1.41,15.40,8.39,12.06,5.995,115.54,6.018,117.65,6.046,108.40234,14.902889,8.530867,1.5625,15.955103,2.9519439,-2.3338735,4.0,3.9,3.5,1.881911638,1.582822771,1.497353228,113.4,109.2,1.97,2.03,0.3737725,21063,21152,19901.35,0.052,0.051,0.056,0.005,-1.052,5.579,3.896,0.035489567,0.167465017,0.188959164,0.256825446,-0.06,-3.63,-3.65,0.377,-2.955,-5.515121303,1/22/2015,1/28/2015,1/16/2015,1/24/2014,12/26/2014,12/19/2014,10/24/2014
KIM,Kimco Realty Corporation,KIM.4Q14,4800,4890,4Q14,2014/4F,81.4,02/06/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.15,0.15,0.14,27.29,9.40,14.74,0.645,25.14,0.649,27.65,0.630,24.79,26.803637,11.536908,8.601725,13.284052,-1.6276658,-2.9094696,4.4,3.7,4.8,2.944514389,3.400761264,4.376460968,27.1,24.5,1.70,1.69,0.45405817,922.304,946.673,999.3519,0.026,0.023,0.025,0.002,13.520,13.165,11.511,0.194308057,-0.068741804,-0.134160219,-0.327192814,0.01,-2.15,-9.45,-0.730,4.824,8.353850791,2/5/2015,2/11/2015,1/30/2015,2/7/2014,1/9/2015,1/2/2015,11/7/2014
KMP,"Kinder Morgan Energy Partners, L.P.",KMP.4Q14,3100,3130,4Q14,2014/4F,392.6,01/14/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,,0.75,0.75,,,,2.492,,2.494,,2.740,86.29,,,,8.324552,8.88213,0.104522705,,,1.7,,,0.941217464,99.1,101.6,2.00,1.79,0,8642,12530,,,,0.032,,,,,,,,,0.21,,2.45,0.000,0.000,,1/13/2015,1/19/2015,1/7/2015,1/15/2014,12/17/2014,12/10/2014,10/15/2014
KMI,Kinder Morgan Inc Class P,KMI.4Q14,3100,3130,4Q14,2014/4F,996.7,01/22/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.27,0.36,0.33,17.53,16.69,10.35,1.413,42.31,1.112,40.77,1.171,38.68,16.564919,5.403304,0.5177498,13.098801,2.2396922,-3.2275915,5.0,3.4,9.5,4.423898319,4.312056184,16.2232704,46.4,44.5,1.33,1.25,0.4498677,9973,14070,16490.88,0.033,0.027,0.030,0.003,3.466,3.164,3.745,0.467935382,-0.476545763,0.025937077,-0.727311559,0.08,13.88,-4.15,-23.909,-16.452,65.3552592,1/21/2015,1/27/2015,1/15/2015,1/23/2014,12/25/2014,12/18/2014,10/23/2014
KMR,"Kinder Morgan Management, LLC",KMR.4Q14,3100,3130,4Q14,2014/4F,102.2,01/14/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,,0.72,0.68,,,,2.550,,2.538,,2.444,84.640396,,,,8.324552,8.88213,0.104522705,,,4.8,,,2.848552796,96.3,98.7,1.50,1.88,0.70710677,8558.5,12530,,,,0.029,,,,,,,,,-0.38,,2.52,0.000,0.000,,1/13/2015,1/19/2015,1/7/2015,1/15/2014,12/17/2014,12/10/2014,10/15/2014
KND,"Kindred Healthcare, Inc.",KND.4Q14,3350,3360,4Q14,2014/4F,25.1,02/27/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.26,0.23,0.25,-7.90,-21.30,-6.29,1.191,18.18,1.306,18.96,1.176,19.89,-14.77378,-4.6757164,-1.1470318,6.8013906,2.3959756,2.9833198,9.8,12.0,3.3,14.26269255,14.92669316,14.06481339,27.0,26.3,1.50,1.50,0.6454972,6181.29,4900.51,5097.91,0.066,0.069,0.059,-0.010,-21.575,-7.072,-4.130,-0.184471144,1.94804173,-0.044484107,0.014069093,0.00,42.41,-2.57,12.020,2.008,-17.52676221,2/26/2015,3/4/2015,2/20/2015,2/28/2014,1/30/2015,1/23/2015,11/28/2014
KING,King Digital Entertainment Plc,KING.4Q14,3300,3310,4Q14,2014/4F,27.2,02/13/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.46,0.47,0.47,,-25.26,20.94,1.957,15.36,1.902,13.56,1.977,16.12,,-15.880895,-0.14727116,9.354806,1.0211587,0.7372856,9.3,7.8,15.2,50.77654793,39.74661191,39.37518305,18.6,18.1,1.62,1.62,0.5063697,,1886.8353,2229.5989,0.127,0.140,0.123,-0.018,,-16.902,-0.885,0.190451727,-0.385712834,0.27750632,0.289557127,0.00,37.44,-2.93,-1.014,-1.014,,2/12/2015,2/18/2015,2/6/2015,2/14/2014,1/16/2015,1/9/2015,11/14/2014
