ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
MA,Mastercard Incorporated Class A,MA.1Q15,4800,4830,1Q15,2015/1F,452.6,04/29/2015,3,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.80,0.80,0.83,15.65,16.87,0.27,3.642,86.39,3.672,91.2,3.611,80.74,17.933369,12.955165,4.3836474,9.572482,5.4015517,2.2099376,4.3,2.9,3.4,1.62456568,1.869336645,1.199970439,98.9,97.0,1.30,1.32,0.48684692,8346,9473,10018.756,0.042,0.040,0.045,0.004,8.361,7.554,2.174,0.474029609,0.249046017,-0.130940013,0.353838084,-0.02,8.45,-1.93,-0.878,-4.105,20.04260724,4/28/2015,5/4/2015,4/22/2015,4/30/2014,4/1/2015,3/25/2015,1/28/2015
MTDR,Matador Resources Company,MTDR.1Q15,2100,2105,1Q15,2015/1F,20.1,05/07/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.01,0.02,0.07,-10.49,-15.20,8.35,0.185,21.92,0.107,27.72,0.332,22.4,4.9167275,23.749996,19.844364,11.692095,1.1141062,0.5849719,3.1,5.4,6.8,6.42645207,8.17912817,8.934733375,29.7,26.2,1.15,1.08,0.31521258,260.889,367.712,346.3588,0.008,0.004,0.015,0.011,-6.775,22.636,19.259,-0.423672994,-0.542865099,-0.214286421,-0.280733761,0.08,7.12,-11.92,-42.163,-82.805,32.76098264,5/6/2015,5/12/2015,4/30/2015,5/8/2014,4/9/2015,4/2/2015,2/5/2015
MAT,"Mattel, Inc.",MAT.1Q15,1400,1435,1Q15,2015/1F,152.6,04/17/2015,5,3/31/2015,3/31/2014,9/30/2014,12/31/2014,-0.09,-0.07,-0.01,-43.03,-25.45,-26.16,1.542,22.85,1.499,24.23,2.134,27.815,-35.94876,-12.888729,-3.2348275,13.02656,4.4267178,2.4101615,5.3,6.0,3.4,10.58757864,9.674331167,7.575355971,25.4,31.3,1.81,1.97,0.4031129,6484.9,6020,5914.3,0.067,0.062,0.077,0.015,-48.975,-17.315,-5.645,-0.113083748,0.565948761,0.09439903,0.397634472,-0.15,4.90,23.28,24.323,830.000,-8.798902065,4/16/2015,4/22/2015,4/10/2015,4/18/2014,3/20/2015,3/13/2015,1/16/2015
MFRM,Mattress Firm Holding Corp.,MFRM.1Q15,3500,3540,1Q15,2015/1F,15.8,06/10/2015,3,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.39,0.42,0.46,45.60,15.95,19.90,2.753,69.64,2.863,59.87,2.827,61.41,17.388582,-2.5077343,4.1217327,7.8710437,3.6230683,1.7394781,20.8,12.2,25.9,23.58522893,21.21929605,20.47554995,74.6,75.4,1.32,1.21,0.46220815,1216.81,1806.02,2494.7075,0.040,0.048,0.046,-0.002,9.518,-6.131,2.382,0.699116262,-0.197770527,0.111499122,0.151872794,0.11,24.53,1.13,-8.134,-16.821,105.020299,6/9/2015,6/15/2015,6/3/2015,6/11/2014,5/13/2015,5/6/2015,3/11/2015
MXIM,"Maxim Integrated Products, Inc.",MXIM.1Q15,1300,1305,1Q15,2015/3F,85.0,04/24/2015,5,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.35,0.35,0.35,5.10,15.11,9.22,1.799,34.81,1.817,34.58,1.713,33.76,9.793973,2.428925,-4.4487357,10.692633,1.7467618,-1.3134301,1.9,4.4,2.6,1.754066667,1.963975021,3.318851966,36.2,34.5,1.68,1.70,0.5965066,2441.45,2453.66,2349.1868,0.052,0.053,0.051,-0.002,-0.899,0.682,-3.135,-0.574060611,-0.279061788,-0.10687934,-0.471483909,-0.02,4.80,-4.75,-0.339,-0.329,-3.779032952,4/23/2015,4/29/2015,4/17/2015,4/25/2014,3/27/2015,3/20/2015,1/23/2015
MMS,"MAXIMUS, Inc.",MMS.1Q15,3200,3205,1Q15,2015/2F,31.4,05/07/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.55,0.54,0.55,48.82,66.36,21.74,2.615,66.76,2.654,64.01,2.517,59.68,53.154182,7.2553635,-3.3957124,11.692095,1.1141062,0.5849719,5.4,3.7,2.4,2.568196915,2.65730175,1.304089908,71.2,64.8,1.25,1.14,0.46291006,1331.27,1700.91,1957.0416,0.039,0.041,0.042,0.001,41.462,6.141,-3.981,0.456845385,1.296218819,-0.033532073,0.96934038,0.11,11.23,-8.94,1.111,-0.209,47.00561118,5/6/2015,5/12/2015,4/30/2015,5/8/2014,4/9/2015,4/2/2015,2/5/2015
MBI,MBIA Inc.,MBI.1Q15,4800,4875,1Q15,2015/1F,16.4,05/12/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,,0.14,0.12,-33.52,1.31,-2.52,0.510,9.3,0.510,8.65,0.500,8.4,-21.813726,2.976191,-9.138661,10.604835,1.0414004,0.3523469,5.9,5.2,2.5,7.412255558,6.419252318,3.973286091,14.8,14.8,1.20,1.25,0.4472136,457,397,315.85,0.055,0.059,0.060,0.001,-32.419,1.935,-9.491,0.124664875,1.38746988,0.154691418,0.865522741,-0.05,71.48,0.00,0.000,0.000,-30.88621444,5/11/2015,5/15/2015,5/5/2015,5/13/2014,4/14/2015,4/7/2015,2/10/2015
MKC,"McCormick & Company, Incorporated",MKC.1Q15,2400,2410,1Q15,2015/1F,54.1,03/24/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.64,0.64,0.70,7.49,15.26,3.78,3.575,77.11,3.622,72.02,3.618,76.78,5.9129357,-6.1995325,-3.4196079,12.899054,0.017237663,-1.0325372,21.3,8.9,10.1,7.94086257,7.614982354,6.406205169,72.4,72.6,2.09,1.83,0.30151135,4123.4,4243.2,4266.22,0.046,0.050,0.047,-0.003,-6.986,-6.217,-2.387,1.39536431,1.118108413,0.042794612,0.239557954,0.26,0.57,0.20,0.419,-8.295,3.463646505,3/23/2015,3/27/2015,3/17/2015,3/25/2014,2/24/2015,2/17/2015,12/23/2014
MDR,"McDermott International, Inc.",MDR.1Q15,3100,3110,1Q15,2015/1F,15.3,05/12/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,-0.17,-0.24,-0.12,-50.90,-32.87,31.96,-0.259,11.519987,-0.170,15.7799835,0.131,8.039991,-28.789986,96.26867,10.041845,10.604835,1.0414004,0.3523469,8.4,11.4,6.1,17.92577013,19.27244485,18.37509934,12.9,12.4,1.89,1.97,0.5608569,2658.93,2300.88,3322.445,-0.022,-0.011,0.016,0.027,-39.395,95.227,9.689,-0.262568716,0.372495567,-0.069875656,-0.024453158,-0.07,-18.06,-3.82,-27.442,49.588,24.9542109,5/11/2015,5/15/2015,5/5/2015,5/13/2014,4/14/2015,4/7/2015,2/10/2015
MCD,McDonald's Corporation,MCD.1Q15,3400,3435,1Q15,2015/1F,713.7,04/22/2015,3,3/31/2015,3/31/2014,9/30/2014,12/31/2014,1.06,1.08,1.18,-0.60,2.77,3.99,5.053,97.44,5.025,96.44,5.410,90.34,-0.99868774,6.7522764,-0.57731867,9.865629,4.09317,0.40507317,2.6,1.7,1.8,1.533245886,1.641447255,1.234900455,100.2,95.9,1.79,1.84,0.4727813,28105.7,27441.3,25140.494,0.052,0.052,0.060,0.008,-10.864,2.659,-0.982,0.531797342,0.38667775,-0.065918274,0.241594721,-0.05,3.85,-4.21,-2.329,-10.457,-10.55019444,4/21/2015,4/27/2015,4/15/2015,4/23/2014,3/25/2015,3/18/2015,1/21/2015
MCK,McKesson Corporation,MCK.1Q15,3250,3270,1Q15,2014/4F,223.8,05/13/2015,3,3/31/2015,3/31/2014,9/30/2014,12/31/2014,2.77,2.74,2.76,28.11,16.20,8.97,12.580,226.2,12.780,222.9,12.420,223.73,26.633,-0.37098527,0.18427372,11.781955,0.6543875,-0.33280253,1.1,1.2,1.4,0.501664263,0.486573846,0.59152016,245.7,242.2,1.15,1.11,0.32847333,122455,137609,180252.36,0.056,0.057,0.056,-0.002,14.851,-1.025,0.517,-0.104928237,-0.222046007,0.03101362,-0.151906738,0.04,10.21,-1.40,0.985,0.248,47.19885672,5/12/2015,5/18/2015,5/6/2015,5/14/2014,4/15/2015,4/8/2015,2/11/2015
MDU,MDU Resources Group Inc,MDU.1Q15,4700,4735,1Q15,2015/1F,31.1,05/05/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.28,0.18,0.20,-37.80,-23.27,-9.19,1.163,21.34,1.232,22.65,1.218,23.37,-36.983585,-3.0808806,6.138706,11.335397,3.2539845,2.0448089,5.1,5.1,2.7,3.161342457,2.88051956,2.919846647,24.8,25.9,2.00,2.11,0.6666667,4462.4,4670.6,,0.054,0.054,0.052,-0.002,-48.319,-6.335,4.094,0,0.894638512,0.097490363,0.082708389,-0.11,9.64,4.12,55.793,38.305,,5/4/2015,5/8/2015,4/28/2015,5/6/2014,4/7/2015,3/31/2015,2/3/2015
MJN,Mead Johnson Nutrition Company,MJN.1Q15,2400,2435,1Q15,2015/1F,102.8,04/23/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,1.04,1.06,1.12,20.92,4.48,-0.01,4.106,100.53,4.121,100.9,4.160,99.95,12.570847,0.9504795,0.6986022,9.446251,2.384758,0.76304674,2.6,2.8,2.7,1.133564177,1.384356059,1.348940933,110.4,109.3,1.50,1.53,0.5,4200.7,4409.3,4551.2173,0.041,0.041,0.042,0.001,3.125,-1.434,-0.064,-0.05115834,-0.021513826,-0.181161401,-0.159663593,-0.03,9.43,-0.98,-1.321,-7.122,8.34425929,4/22/2015,4/28/2015,4/16/2015,4/24/2014,3/26/2015,3/19/2015,1/22/2015
MWV,MeadWestvaco Corporation,MWV.1Q15,2200,2235,1Q15,2015/1F,76.4,04/29/2015,3,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.26,0.35,0.40,32.49,21.81,12.35,2.151,49.87,1.969,47.23,2.203,50.43,25.646282,-6.345433,-5.1225367,9.572482,5.4015517,2.2099376,0.7,2.7,4.2,0.725929278,1.486908369,2.175358288,53.1,52.7,1.83,1.92,0.6853444,5395,5631,5591.573,0.043,0.042,0.044,0.002,16.074,-11.747,-7.332,-0.73999171,-0.831046813,-0.511786137,-0.666294384,-0.08,12.43,-0.75,-25.754,-34.348,3.643614458,4/28/2015,5/4/2015,4/22/2015,4/30/2014,4/1/2015,3/25/2015,1/28/2015
MDAS,"MedAssets, Inc.",MDAS.1Q15,3300,3305,1Q15,2015/1F,12.3,04/30/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.30,0.30,0.34,-23.84,-9.17,-4.76,1.222,18.82,1.229,20.3,1.469,18.6,-14.305056,9.139776,7.6352,9.962332,4.695761,2.7262926,8.7,2.1,5.5,6.985732575,5.815212522,5.042331184,20.1,23.0,1.66,1.59,0.6052619,680.416,720.229,759.1533,0.065,0.061,0.079,0.018,-24.267,4.444,4.909,3.208735439,0.588767541,0.20128586,0.385417245,0.07,-0.79,14.34,-0.321,-13.529,11.5719354,4/29/2015,5/5/2015,4/23/2015,5/1/2014,4/2/2015,3/26/2015,1/29/2015
MEG,"Media General, Inc.",MEG.1Q15,3400,3410,1Q15,2015/1F,14.6,05/07/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,-0.03,-0.04,0.09,-10.23,25.78,-1.43,0.708,16.49,0.771,16.89,0.755,14.91,5.3091884,13.279676,-2.9310346,11.692095,1.1141062,0.5849719,10.8,8.1,7.0,8.26518298,8.292852952,5.376878969,19.0,20.8,1.00,1.00,0,543.478,675,1345.658,0.043,0.046,0.051,0.005,-6.383,12.166,-3.516,0.335638356,0.536231283,-0.003336605,0.537171104,0.00,12.49,9.21,-14.286,-133.333,147.6011908,5/6/2015,5/12/2015,4/30/2015,5/8/2014,4/9/2015,4/2/2015,2/5/2015
MPW,"Medical Properties Trust, Inc.",MPW.1Q15,4800,4890,1Q15,2015/1F,36.9,05/07/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,,,,15.25,20.23,6.97,,14.74,,13.98,,15.1,11.711717,-7.417226,-6.6132307,11.692095,1.1141062,0.5849719,3.2,2.9,2.6,2.546139103,2.555043043,3.044324228,15.7,14.9,1.67,1.75,0.53654337,242.523,312.531,429.83234,,,,,0.020,-8.531,-7.198,0.084016705,0.212534404,-0.003484849,-0.163643912,-0.08,12.21,-4.84,0.000,0.000,77.2336397,5/6/2015,5/12/2015,4/30/2015,5/8/2014,4/9/2015,4/2/2015,2/5/2015
MDCO,Medicines Company,MDCO.1Q15,2300,2310,1Q15,2015/1F,38.8,05/05/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,-0.23,0.09,0.03,-1.41,25.54,1.26,0.070,28.02,-0.187,26.3,0.618,28.98,5.2410126,-9.247756,-6.1384797,11.335397,3.2539845,2.0448089,7.7,7.7,6.8,15.94870093,14.25347164,14.29102523,33.0,32.3,1.50,1.45,0.52223295,687.864,724.408,676.6331,0.003,-0.007,0.021,0.028,-6.094,-12.502,-8.183,0,0.131564941,0.118934484,0.115994176,0.05,25.30,-1.99,-365.437,-787.287,-1.632721003,5/4/2015,5/8/2015,4/28/2015,5/6/2014,4/7/2015,3/31/2015,2/3/2015
MDSO,"Medidata Solutions, Inc.",MDSO.1Q15,3300,3310,1Q15,2015/1F,18.1,04/23/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.15,0.14,0.17,-9.75,10.72,2.70,0.930,49.04,0.940,47.44,0.942,44,17.546844,7.8181744,-3.7142336,9.446251,2.384758,0.76304674,17.5,22.4,16.2,12.00318912,11.46654505,13.02916273,52.7,53.4,1.08,1.08,0.28867513,276.849,335.071,401.10764,0.019,0.020,0.021,0.002,8.101,5.433,-4.477,-0.217837796,0.080192352,0.046800851,-0.078744401,0.00,11.15,1.21,0.480,-12.741,44.88318181,4/22/2015,4/28/2015,4/16/2015,4/24/2014,3/26/2015,3/19/2015,1/22/2015
MDVN,"Medivation, Inc.",MDVN.1Q15,2300,2305,1Q15,2015/1F,117.3,05/08/2015,5,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.13,0.15,0.23,100.51,30.55,29.58,1.612,64.535,1.657,62.705,1.690,50.88,103.40962,23.24096,-3.6863565,12.041593,2.531433,1.6517401,5.6,3.8,3.2,5.818031342,5.463417344,4.896626506,68.6,58.4,1.36,1.31,0.58925563,272.942,710.487,872.03217,0.025,0.026,0.033,0.007,91.368,20.710,-5.338,0.459952387,0.760021605,0.064906994,0.188171353,0.06,9.48,-14.87,-8.960,-41.324,219.4935811,5/7/2015,5/13/2015,5/1/2015,5/9/2014,4/10/2015,4/3/2015,2/6/2015
MD,"MEDNAX, Inc.",MD.1Q15,3350,3365,1Q15,2015/1F,40.7,04/30/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.71,0.71,0.70,16.99,32.27,9.68,3.629,72.51,3.654,73.06,3.538,68.84,23.145449,6.130159,1.5004039,9.962332,4.695761,2.7262926,11.4,12.6,13.7,8.283806704,6.500550197,7.262213143,77.6,74.0,1.38,1.44,0.46547467,2154.01,2438.91,2698.7837,0.050,0.050,0.051,0.001,13.183,1.434,-1.226,-0.096481568,-0.168584848,0.274323935,0.140672484,-0.07,6.24,-4.66,-0.102,0.293,25.29114071,4/29/2015,5/5/2015,4/23/2015,5/1/2014,4/2/2015,3/26/2015,1/29/2015
MDT,Medtronic plc,MDT.1Q15,2300,2325,1Q15,2014/4F,636.5,06/02/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,1.11,1.10,1.10,26.73,25.89,8.02,4.467,77.99,4.471,76.57,4.458,78.03,22.783161,-1.8710732,0.06535053,8.573425,-0.07400513,-0.5235672,2.3,2.2,2.1,0.943139912,0.909351811,1.086908882,85.2,85.0,1.34,1.29,0.47258157,16590,17005,28240,0.057,0.058,0.057,-0.001,14.210,-1.797,0.589,0.054925953,0.071041488,0.037156247,-0.13227325,0.05,11.25,-0.22,0.950,0.672,70.22302592,6/1/2015,6/5/2015,5/26/2015,6/3/2014,5/5/2015,4/28/2015,3/3/2015
MLNX,"Mellanox Technologies, Ltd.",MLNX.1Q15,1300,1305,1Q15,2015/1F,17.8,04/21/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.48,0.48,0.42,15.87,1.05,6.11,2.175,45.34,2.182,44.41,2.013,46.29,22.467863,-4.061353,-4.453528,11.27553,4.0372133,1.085043,8.9,9.4,9.7,7.398511058,7.35321166,7.65220928,54.6,53.8,1.43,1.35,0.5135526,390.859,463.649,616.5333,0.048,0.049,0.043,-0.006,11.192,-8.099,-5.539,-0.058350602,-0.087858739,0.006160492,-0.033153592,0.08,23.04,-1.52,-0.256,12.788,57.73803341,4/20/2015,4/24/2015,4/14/2015,4/22/2014,3/24/2015,3/17/2015,1/20/2015
MEMPQ,Memorial Production Partners LP,MEMPQ.1Q15,2100,2110,1Q15,2015/1F,14.5,05/06/2015,3,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.24,0.22,0.26,-28.05,-26.32,11.10,1.008,16.21,0.903,17.83,1.177,16.8,-18.916393,6.1309576,10.265923,11.055565,3.2569647,2.0187259,5.2,5.2,3.3,3.121114473,4.429523681,4.14617102,20.2,18.5,1.36,1.42,0.6741999,343.616,494.105,629.28735,0.062,0.051,0.070,0.019,-29.972,2.874,8.247,0,0.601976992,-0.295383726,-0.247229683,-0.05,13.42,-8.29,8.924,-7.499,83.13680096,5/5/2015,5/11/2015,4/29/2015,5/7/2014,4/8/2015,4/1/2015,2/4/2015
MRD,Memorial Resource Development Corp,MRD.1Q15,2100,2105,1Q15,2015/1F,31.1,05/06/2015,3,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.10,0.10,0.10,,-34.56,-1.61,0.583,17.74,0.555,19.65,0.504,19.82,,-0.85772276,10.269356,11.055565,3.2569647,2.0187259,3.2,3.2,3.1,6.987543158,6.525686424,8.033958516,25.5,27.4,1.14,1.05,0.33455658,222.21767,405.286,492.144,0.033,0.028,0.025,-0.003,,-4.115,8.251,0,0.02778221,0.070775196,-0.130249037,0.09,29.94,7.48,-0.626,-2.702,121.4693368,5/5/2015,5/11/2015,4/29/2015,5/7/2014,4/8/2015,4/1/2015,2/4/2015
MENT,Mentor Graphics Corporation,MENT.1Q15,1300,1355,1Q15,2015/1F,16.0,05/22/2015,5,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.18,0.18,0.18,9.13,17.25,9.63,1.871,24.03,1.900,24.58,1.905,25.3,13.107241,-2.8458476,2.845192,11.4791155,0.63216686,1.8551707,9.1,7.8,5.9,5.58234425,5.155676962,3.757090068,28.3,26.8,1.25,1.13,0.46291006,1156.37,1244.13,1281.45,0.078,0.077,0.075,-0.002,1.628,-3.478,0.990,0.163935566,0.542374961,0.082756792,0.485815924,0.13,15.08,-5.43,-0.690,2.857,10.81660714,5/21/2015,5/27/2015,5/15/2015,5/23/2014,4/24/2015,4/17/2015,2/20/2015
MELI,"MercadoLibre, Inc.",MELI.1Q15,3300,3320,1Q15,2015/1F,57.4,05/07/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.55,0.70,0.66,28.82,12.77,-4.03,3.330,122.52,3.083,142.33,3.448,129.57,55.777073,9.847951,13.736618,11.692095,1.1141062,0.5849719,12.8,12.6,11.4,16.00905325,15.78614604,13.8417912,132.9,128.4,1.85,1.73,0.80064076,472.594,556.536,639.4567,0.027,0.022,0.027,0.005,44.085,8.734,13.152,0.015425077,0.11551879,0.014120433,0.156573814,0.12,-6.61,-3.43,-21.171,-16.891,35.30783294,5/6/2015,5/12/2015,4/30/2015,5/8/2014,4/9/2015,4/2/2015,2/5/2015
MRK,"Merck & Co., Inc.",MRK.1Q15,2300,2305,1Q15,2015/1F,681.6,04/28/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.74,0.75,0.76,1.25,-3.04,1.22,3.502,57.48,3.498,57.66,3.534,62.56,-2.111721,-7.832485,-1.6544461,10.360336,3.4916043,0.20295382,2.5,2.5,2.9,1.040933555,1.001678674,1.003493192,64.0,64.8,1.68,1.63,0.466651,44033,42237,39214.777,0.061,0.061,0.056,-0.004,-12.472,-11.324,-1.857,0.003743703,-0.131152177,0.039189095,0.037310032,0.05,11.05,1.24,-1.317,-2.316,-10.94230009,4/27/2015,5/1/2015,4/21/2015,4/29/2014,3/31/2015,3/24/2015,1/27/2015
MCY,Mercury General Corporation,MCY.1Q15,4800,4855,1Q15,2015/1F,15.8,04/27/2015,1,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.70,0.71,0.72,28.11,18.32,1.91,2.623,57.75,2.671,57.62,2.725,58.8,20.792698,-2.006805,-0.43200254,11.7957115,2.3326278,-0.23585558,5.0,5.3,3.7,4.989116337,4.951598639,2.55699853,47.7,47.7,2.50,2.30,0.5,2728.99,2840.92,2981.2,0.045,0.046,0.046,0.000,8.997,-4.339,-0.196,-0.043576049,0.375897679,0.007576886,0.951161206,0.20,-17.27,0.00,-1.904,-2.677,9.241880696,4/24/2015,4/30/2015,4/20/2015,4/28/2014,3/30/2015,3/23/2015,1/26/2015
MDP,Meredith Corporation,MDP.1Q15,3400,3425,1Q15,2015/3F,14.6,04/23/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.68,0.69,0.70,20.12,30.30,2.67,3.239,55.77,3.236,54.79,3.060,53.26,21.566414,2.8727055,-2.3002863,9.446251,2.384758,0.76304674,8.8,8.5,7.7,7.106096108,7.029875168,7.515658106,54.2,50.8,1.88,1.83,0.35355338,1471.34,1468.7,1607.5,0.058,0.059,0.057,-0.002,12.120,0.488,-3.063,0.032628659,0.144177496,0.010842431,-0.054494496,0.04,-1.08,-6.27,-1.080,-2.323,9.254149279,4/22/2015,4/28/2015,4/16/2015,4/24/2014,3/26/2015,3/19/2015,1/22/2015
MTH,Meritage Homes Corporation,MTH.1Q15,1400,1415,1Q15,2015/1F,26.0,04/23/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.55,0.54,0.58,16.14,37.01,35.15,3.819,48.64,3.847,47.2,3.803,33.02,16.210794,42.94367,5.1459193,9.446251,2.384758,0.76304674,10.3,8.0,6.4,15.77183334,12.92964028,9.948475636,45.6,41.7,1.77,1.70,0.72501105,1814.65,2169.64,2629.5957,0.079,0.082,0.115,0.034,6.765,40.559,4.383,0.295548886,0.625732115,0.219819964,0.585351758,0.07,-3.39,-8.53,2.305,-4.650,44.90924972,4/22/2015,4/28/2015,4/16/2015,4/24/2014,3/26/2015,3/19/2015,1/22/2015
MTOR,"Meritor, Inc.",MTOR.1Q15,1200,1225,1Q15,2015/2F,19.4,04/29/2015,3,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.31,0.32,0.32,2.94,16.22,-16.77,1.500,12.61,1.501,12.73,1.433,13.2,7.8348756,-3.5606086,4.3442607,9.572482,5.4015517,2.2099376,3.9,7.4,5.1,7.945667985,6.832471328,7.279255284,14.8,15.8,1.83,1.69,0.38924947,3701,3766,3642.284,0.119,0.118,0.109,-0.009,-1.738,-8.962,2.134,-0.471379705,-0.232118917,0.162927381,0.091549571,0.14,16.52,6.18,-4.772,-3.669,-1.586490138,4/28/2015,5/4/2015,4/22/2015,4/30/2014,4/1/2015,3/25/2015,1/28/2015
MACK,"Merrimack Pharmaceuticals, Inc.",MACK.1Q15,2300,2320,1Q15,2015/1F,16.4,05/08/2015,5,3/31/2015,3/31/2014,9/30/2014,12/31/2014,-2.97,-2.93,-2.07,135.71,35.31,5.13,-8.640,118.8,-8.047,119.2,-10.669,88.7,82.18564,34.385574,-1.2427509,12.041593,2.531433,1.6517401,11.7,12.2,8.2,17.09171497,17.26191145,17.68600343,152.0,138.3,1.00,1.00,0,47.786,102.756,80.3092,-0.073,-0.068,-0.120,-0.053,70.144,31.854,-2.894,-0.036236012,0.433572099,-0.009859655,-0.033602191,0.00,27.52,-8.99,1.597,43.792,68.06010128,5/7/2015,5/13/2015,5/1/2015,5/9/2014,4/10/2015,4/3/2015,2/6/2015
MEI,"Methode Electronics, Inc.",MEI.1Q15,1300,1310,1Q15,2014/4F,14.1,06/25/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.70,,0.68,53.42,27.58,28.84,2.738,47.04,2.853,43.78,2.736,44.7,25.132704,-2.0581722,-7.578635,8.269394,3.1498313,-0.32855868,2.4,1.1,2.9,2.676855753,1.280381006,1.953315876,48.8,48.8,1.50,1.38,0.57735026,519.836,772.8,880.096,0.058,0.065,0.061,-0.004,16.863,-5.208,-7.250,1.216247342,-0.163586134,1.090671246,0.370416217,0.13,11.35,0.00,0.000,3.704,69.30262621,6/24/2015,6/30/2015,6/18/2015,6/26/2014,5/28/2015,5/21/2015,3/26/2015
MET,"MetLife, Inc.",MET.1Q15,4800,4865,1Q15,2015/1F,348.3,05/07/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,1.26,1.26,1.27,-4.26,-5.90,-6.54,5.317,45.047424,5.333,45.706875,5.324,43.648327,-0.2906978,4.7162175,0.3718257,11.692095,1.1141062,0.5849719,2.3,2.2,1.6,1.451108474,1.466380755,1.673451794,51.8,53.0,1.38,1.33,0.47182524,69298,71080,71992.53,0.118,0.117,0.122,0.005,-11.983,3.602,-0.213,0.017406933,0.439483346,-0.010414949,-0.132865088,0.05,13.34,2.24,-0.625,-1.318,3.888322895,5/6/2015,5/12/2015,4/30/2015,5/8/2014,4/9/2015,4/2/2015,2/5/2015
MTD,Mettler-Toledo International Inc.,MTD.1Q15,2300,2325,1Q15,2015/1F,40.8,05/08/2015,5,3/31/2015,3/31/2014,9/30/2014,12/31/2014,2.17,2.18,2.18,39.45,28.31,8.66,13.209,328.65,13.334,320.5,12.999,308.91,36.957695,3.7518978,-0.3017366,12.041593,2.531433,1.6517401,6.6,4.5,5.5,2.158044605,2.089760176,2.846158915,309.4,295.5,1.86,1.92,0.5345225,2378.97,2485.98,2433.0144,0.040,0.042,0.042,0.000,24.916,1.220,-1.953,0.467610533,0.201940579,0.032675725,-0.241769462,-0.06,-3.46,-4.51,-0.171,-0.057,2.271756264,5/7/2015,5/13/2015,5/1/2015,5/9/2014,4/10/2015,4/3/2015,2/6/2015
