ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
DWDP,DowDuPont Inc.,DWDP.2Q15,2200,2205,2Q15,2015/2F,384.7,07/23/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.56,0.52,0.50,-0.56,12.19,6.65,2.236,34.401684,2.276,35.114323,2.108,34.28739,-1.1515617,2.411759,-2.537793,6.098902,0.37828684,-0.03386736,2.5,2.0,1.3,1.428409903,1.315654514,0.924919299,37.5,36.3,1.50,1.54,0.5345225,57080,58167,51821,0.065,0.065,0.061,-0.003,-7.250,2.033,-2.504,0.223463156,0.912953819,0.085702887,0.54436166,-0.04,6.81,-3.12,8.177,12.858,-9.213384723,7/22/2015,7/28/2015,7/16/2015,7/24/2014,6/25/2015,6/18/2015,4/23/2015
DWA,"DreamWorks Animation SKG, Inc. Class A",DWA.2Q15,3400,3430,2Q15,2015/2F,20.0,08/05/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,-0.25,-0.22,-0.20,13.41,18.14,9.01,0.257,26.38,0.318,25.4,0.115,25.16,21.90144,0.9538889,-2.4951994,6.8161726,1.2234449,1.2019515,9.3,9.3,18.4,21.30132893,18.50501198,18.3978883,23.4,21.6,2.11,2.21,0.78883,706.916,684.623,856.5878,0.010,0.013,0.005,-0.008,15.085,-0.270,-3.697,0,-0.494721669,0.151111328,0.157813798,-0.10,-7.97,-7.81,13.602,27.946,21.1725014,8/4/2015,8/10/2015,7/29/2015,8/6/2014,7/8/2015,7/1/2015,5/6/2015
DRQ,"Dril-Quip, Inc.",DRQ.2Q15,3100,3110,2Q15,2015/2F,35.8,07/30/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,1.21,1.21,1.21,-31.11,-1.93,10.03,4.338,75.25,4.257,61.96,4.542,79.72,-27.438719,-22.277975,-18.580812,7.8754663,0.6981969,-0.3256321,4.3,3.7,2.3,4.95741459,4.866466889,3.536654164,84.2,83.4,1.64,1.67,0.63332367,872.372,930.957,898.4465,0.058,0.069,0.057,-0.012,-35.314,-22.976,-18.255,0.183438791,0.91394993,0.018688651,0.401724443,-0.02,35.86,-0.91,-0.299,0.317,2.988919864,7/29/2015,8/4/2015,7/23/2015,7/31/2014,7/2/2015,6/25/2015,4/30/2015
DST,"DST Systems, Inc.",DST.2Q15,3300,3308,2Q15,2015/2F,26.0,07/23/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.71,0.71,0.71,36.68,33.81,13.79,3.249,62.99,3.265,67.08,3.176,58.505,35.826347,14.656866,7.5258493,6.098902,0.37828684,-0.03386736,0.9,1.5,0.6,0.875203711,0.698196021,0.756517875,66.9,62.8,1.13,1.10,0.25,1960.6,2042,2031.2,0.052,0.049,0.054,0.006,29.727,14.279,7.560,-0.436977224,0.453367856,0.253521483,0.156884377,0.02,-0.31,-6.09,-0.106,-0.758,3.600938488,7/22/2015,7/28/2015,7/16/2015,7/24/2014,6/25/2015,6/18/2015,4/23/2015
DSW,DSW Inc. Class A,DSW.2Q15,3500,3525,2Q15,2015/2F,41.0,08/25/2015,2,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.41,0.42,0.44,19.43,-10.54,-9.52,1.988,33.37,2.022,32.97,1.954,34.25,1.742506,-3.7372231,1.7592549,4.543245,-0.4041016,-0.928247,3.9,3.5,2.6,4.013923497,6.050655033,4.602667994,41.7,41.8,1.31,1.35,0.60207975,2368.66,2496.09,2693.2815,0.060,0.061,0.057,-0.004,-2.801,-3.333,2.688,0.101056795,0.506380217,-0.336613396,-0.127913744,-0.04,26.34,0.37,-2.519,-5.554,13.70485844,8/24/2015,8/28/2015,8/18/2015,8/26/2014,7/28/2015,7/21/2015,5/26/2015
DTE,DTE Energy Company,DTE.2Q15,4700,4705,2Q15,2015/2F,85.6,07/24/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.80,0.82,0.83,-4.15,-13.58,-7.50,4.782,74.64,4.796,77.51,4.722,82.81,-1.3684213,-6.4001856,2.4045467,6.618941,0.2373457,0.4737854,1.6,1.6,1.2,1.294377975,0.973257154,1.121277198,86.1,87.1,1.60,1.63,0.50709254,9661,12301,10628.027,0.064,0.062,0.057,-0.005,-7.987,-6.638,1.931,0.01013944,0.409424358,0.329944475,0.154378219,-0.02,11.05,1.17,-2.890,-4.294,10.00959528,7/23/2015,7/29/2015,7/17/2015,7/25/2014,6/26/2015,6/19/2015,4/24/2015
DUK,Duke Energy Corporation,DUK.2Q15,4700,4705,2Q15,2015/2F,266.1,08/06/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.99,1.04,1.03,-4.81,-15.47,-8.02,4.799,70.62,4.817,73.45,4.775,76.81,4.915011,-4.3744326,1.2684345,7.6282024,0.8677006,1.2945294,2.5,2.5,6.7,1.531677703,1.454043148,2.819535628,80.8,81.4,1.72,1.73,0.5184349,24598,23925,24971.291,0.068,0.066,0.062,-0.003,-2.713,-5.242,-0.026,0,-0.629863522,0.053392195,-0.456762423,-0.01,9.98,0.78,-5.097,-3.752,1.517566469,8/5/2015,8/11/2015,7/30/2015,8/7/2014,7/9/2015,7/2/2015,5/7/2015
DRE,Duke Realty Corporation,DRE.2Q15,4800,4890,2Q15,2015/2F,47.6,07/30/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.07,0.05,0.00,2.26,-8.07,-14.70,0.257,18.57,0.303,19.57,0.136,19.81,5.002773,-1.2115061,4.7644496,7.8754663,0.6981969,-0.3256321,1.3,2.5,2.5,0.946499266,0.964579258,1.467119313,22.4,22.7,1.56,1.56,0.5268525,875.194,940.204,854.0683,0.014,0.015,0.007,-0.009,-2.873,-1.910,5.090,-0.496732604,-0.496862997,-0.018743915,-0.354858697,0.00,14.36,1.63,41.367,-12571.043,-2.413830534,7/29/2015,8/4/2015,7/23/2015,7/31/2014,7/2/2015,6/25/2015,4/30/2015
DNB,Dun & Bradstreet Corporation,DNB.2Q15,3200,3220,2Q15,2015/2F,25.9,08/06/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,1.32,1.31,1.33,10.71,0.86,-4.95,7.757,122,7.797,125.26,7.704,125.1,8.756578,0.12789965,1.7464042,7.6282024,0.8677006,1.2945294,8.1,8.1,7.5,4.180941926,4.186353699,4.406326739,128.9,127.9,2.10,2.10,0.6146363,1655.2,1681.8,1771.49,0.064,0.062,0.062,-0.001,1.128,-0.740,0.452,0,0.078787195,-0.001292718,-0.051150272,0.00,2.89,-0.78,0.683,-0.938,7.025737071,8/5/2015,8/11/2015,7/30/2015,8/7/2014,7/9/2015,7/2/2015,5/7/2015
DNKN,"Dunkin' Brands Group, Inc.",DNKN.2Q15,3400,3435,2Q15,2015/2F,98.5,07/23/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.48,0.48,0.48,20.06,28.96,15.64,2.074,55,2.091,55.23,2.003,51.51,29.953587,7.2219014,2.782166,6.098902,0.37828684,-0.03386736,7.5,8.2,7.4,9.986088216,11.92014821,8.060792169,54.1,52.3,1.69,1.64,0.5397319,713.84,748.709,799.2497,0.038,0.038,0.039,0.001,23.855,6.844,2.816,-0.091655419,0.015204803,-0.162251338,0.238847002,0.05,-2.05,-3.23,0.006,0.204,11.96482405,7/22/2015,7/28/2015,7/16/2015,7/24/2014,6/25/2015,6/18/2015,4/23/2015
DFT,"DuPont Fabros Technology, Inc.",DFT.2Q15,4800,4890,2Q15,2015/2F,16.2,07/30/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.32,0.31,0.29,9.24,-11.40,-9.88,1.256,29.45,1.267,30.02,1.169,31.15,8.938349,-3.6276042,-1.4121532,7.8754663,0.6981969,-0.3256321,8.3,9.8,9.5,7.603654902,8.321716695,7.572683955,35.9,35.4,1.61,1.78,0.6256864,375.109,417.592,433.464,0.043,0.042,0.038,-0.005,1.063,-4.326,-1.087,-0.151594897,-0.130619528,-0.0862877,0.004089824,-0.17,19.59,-1.46,3.454,10.013,15.55681149,7/29/2015,8/4/2015,7/23/2015,7/31/2014,7/2/2015,6/25/2015,4/30/2015
DXC,DXC Technology Co.,DXC.2Q15,3300,3305,2Q15,2015/1F,28.5,08/12/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.43,0.44,0.45,3.86,4.11,0.55,2.106,23.919605,2.111,23.835793,2.049,23.507828,16.028713,1.3951302,0.29131174,8.358288,0.009739399,2.4176836,10.1,10.5,10.7,5.614050132,7.23623302,7.519162308,26.4,24.1,1.85,1.97,0.34299716,12998,12173,11430.312,0.088,0.089,0.087,-0.001,7.670,1.385,-2.126,-0.040068,-0.056163649,-0.224175048,-0.253367609,-0.12,10.62,-8.56,-3.871,-5.532,-12.060994,8/11/2015,8/17/2015,8/5/2015,8/13/2014,7/15/2015,7/8/2015,5/13/2015
DY,"Dycom Industries, Inc.",DY.2Q15,3100,3115,2Q15,2015/4F,17.9,08/26/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.83,0.83,0.78,87.96,67.71,20.50,2.517,58.85,2.597,67.36,2.437,58.58,118.25161,14.988052,-1.1447012,5.3503394,-2.1455705,-1.5818536,5.4,3.5,3.5,5.793622552,3.951225908,3.326479797,83.5,67.4,1.43,1.50,0.7867958,1608.61,1811.59,2010.9734,0.043,0.039,0.042,0.003,112.901,17.134,0.437,0.530980477,0.553755388,0.466284816,0.741667741,-0.07,23.96,-19.28,0.301,7.320,25.0131107,8/25/2015,8/31/2015,8/19/2015,8/27/2014,7/29/2015,7/22/2015,5/27/2015
DYN,Dynegy Inc.,DYN.2Q15,4700,4705,2Q15,2015/2F,61.3,08/07/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,-0.19,-0.16,-0.11,-15.95,-3.62,-6.94,1.042,29.25,1.008,26.05,0.915,33.07,3.7599444,-21.2277,-13.368809,7.725203,-0.5839884,1.120472,3.4,3.3,4.9,7.250044714,6.164537351,5.974891572,37.0,38.9,1.09,1.10,0.30151135,1466,2497,4165.5967,0.036,0.039,0.028,-0.011,-3.965,-20.644,-14.489,0.037888786,-0.312214759,0.176089024,0.213418625,-0.01,41.86,5.13,18.750,77.228,184.1471146,8/6/2015,8/12/2015,7/31/2015,8/8/2014,7/10/2015,7/3/2015,5/8/2015
ETFC,E*TRADE Financial Corporation,ETFC.2Q15,4800,4840,2Q15,2015/2F,95.7,07/24/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.27,0.28,0.28,40.87,23.48,4.89,1.319,29.95,1.331,30.18,1.259,28.17,50.711487,7.135248,0.8352876,6.618941,0.2373457,0.4737854,1.6,1.2,1.5,1.662659763,2.459427246,2.161094287,32.6,30.5,1.29,1.26,0.43513015,1723.69,1814,1828.1282,0.044,0.044,0.045,0.001,44.093,6.898,0.362,0.345266386,0.072717332,-0.323964648,-0.230639878,0.03,8.02,-6.54,-4.006,-3.175,6.058989726,7/23/2015,7/29/2015,7/17/2015,7/25/2014,6/26/2015,6/19/2015,4/24/2015
DD,E. I. du Pont de Nemours and Company,DD.2Q15,2200,2210,2Q15,2015/2F,374.5,07/28/2015,2,6/30/2015,6/30/2014,12/31/2014,3/31/2015,1.19,1.24,1.27,-2.28,-13.51,-10.52,4.207,60.75,3.915,59.28,4.149,71.07607,-3.398788,-16.596407,-8.901358,5.110228,0.002717972,-0.5871117,2.6,2.5,2.0,1.514089832,1.650971699,1.410758016,75.6,74.7,1.80,1.82,0.3981831,35734,34723,29688.578,0.069,0.066,0.058,-0.008,-8.509,-16.599,-8.314,0.033688722,0.332881341,-0.082909881,0.073245599,-0.02,27.53,-1.23,-4.050,-5.807,-16.91784295,7/27/2015,7/31/2015,7/21/2015,7/29/2014,6/30/2015,6/23/2015,4/28/2015
SSP,E. W. Scripps Company Class A,SSP.2Q15,3400,3410,2Q15,2015/2F,12.1,08/07/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.02,0.02,0.13,21.75,15.27,-9.42,0.881,22.85,0.976,21.97,0.825,23.67,21.912884,-7.1820917,-1.9196451,7.725203,-0.5839884,1.120472,5.2,2.8,3.5,2.791950117,3.107935304,2.009800902,26.8,29.0,1.29,1.00,0.48795003,816.871,869.068,773.5812,0.039,0.044,0.035,-0.010,14.188,-6.598,-3.040,0.887037566,0.495394573,-0.101670452,0.389167511,0.29,21.76,8.41,-14.286,-88.462,-5.299465889,8/6/2015,8/12/2015,7/31/2015,8/8/2014,7/10/2015,7/3/2015,5/8/2015
EXP,Eagle Materials Inc.,EXP.2Q15,1100,1135,2Q15,2015/1F,53.1,08/04/2015,2,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.85,0.92,1.16,-19.04,0.39,-8.65,4.716,76.33,4.764,73.56,5.159,83.91,-17.277658,-12.334651,-3.628987,8.611059,0.065624714,1.1032343,2.8,2.8,2.3,3.062846234,3.020667595,2.797539215,95.7,96.7,1.30,1.30,0.4830459,898.396,1066.36,1291.5244,0.062,0.065,0.061,-0.003,-25.889,-12.400,-4.732,0,0.212214199,0.01396335,0.094835854,0.00,30.05,1.05,-6.941,-26.249,43.75892146,8/3/2015,8/7/2015,7/28/2015,8/5/2014,7/7/2015,6/30/2015,5/5/2015
EWBC,"East West Bancorp, Inc.",EWBC.2Q15,4800,4810,2Q15,2015/2F,35.2,07/16/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.65,0.65,0.65,28.09,15.78,10.78,2.810,44.82,2.820,44.32,2.719,41.93,29.420292,5.6999803,-1.5329897,8.652723,-2.579534,-2.7593553,1.8,3.0,2.8,1.210086676,1.535028263,1.687864751,48.1,42.9,1.41,1.36,0.45529294,863.725,1029.16,1131.2728,0.063,0.064,0.065,0.001,20.768,8.280,1.226,-0.423040325,-0.364556877,-0.211684433,-0.283066564,0.05,8.63,-10.84,0.075,-0.617,30.97603983,7/15/2015,7/21/2015,7/9/2015,7/17/2014,6/18/2015,6/11/2015,4/16/2015
EGP,"EastGroup Properties, Inc.",EGP.2Q15,4800,4890,2Q15,2015/2F,10.2,07/17/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.35,0.35,0.33,-12.46,-11.20,-6.50,1.501,56.23,1.508,57.34,1.431,60.04,-9.637809,-4.4970036,0.6141424,6.994641,-0.2349317,-0.91192126,4.0,6.4,3.4,3.340640842,2.821081857,2.696000331,63.3,64.8,1.94,2.00,0.66174656,202.171,219.829,235.6768,0.027,0.026,0.024,-0.002,-16.632,-4.262,1.526,-0.373455834,0.15650227,0.18417012,0.239109952,-0.06,10.42,2.30,-0.036,4.749,16.57300008,7/16/2015,7/22/2015,7/10/2015,7/18/2014,6/19/2015,6/12/2015,4/17/2015
EMN,Eastman Chemical Company,EMN.2Q15,2200,2205,2Q15,2015/2F,124.4,07/28/2015,2,6/30/2015,6/30/2014,12/31/2014,3/31/2015,1.85,1.84,1.88,-6.33,7.86,18.13,7.468,81.82,7.496,76.58,7.217,75.75,0.368011,1.0957122,-7.7349367,5.110228,0.002717972,-0.5871117,2.1,2.5,2.3,2.283928946,2.04080876,2.354720999,88.1,83.9,1.38,1.45,0.54570514,9350,9527,10370.213,0.091,0.098,0.095,-0.003,-4.742,1.093,-7.148,-0.173662752,-0.118915897,0.119129333,-0.030063881,-0.07,15.00,-4.75,0.736,-1.229,10.91136898,7/27/2015,7/31/2015,7/21/2015,7/29/2014,6/30/2015,6/23/2015,4/28/2015
ETN,Eaton Corp. Plc,ETN.2Q15,1200,1235,2Q15,2015/2F,170.9,07/29/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,1.13,1.14,1.15,-12.56,-0.69,-0.66,4.999,67.49,5.013,63.48,4.938,69.54,-3.2331944,-8.714414,-8.779991,5.7747602,0.2264142,-0.01860261,2.2,2.3,1.8,0.998313874,1.244540254,1.117086065,76.6,76.0,1.48,1.52,0.479182,22046,22552,21854.857,0.074,0.079,0.071,-0.008,-9.008,-8.941,-8.761,-0.037826882,0.210802986,-0.197845252,-0.106323223,-0.04,20.73,-0.89,-0.341,-1.460,-0.86701896,7/28/2015,8/3/2015,7/22/2015,7/30/2014,7/1/2015,6/24/2015,4/29/2015
EV,Eaton Vance Corp.,EV.2Q15,4800,4845,2Q15,2015/3F,31.1,08/19/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.62,0.62,0.63,3.55,-4.40,-6.03,2.670,39.13,2.656,38.44,2.640,41.29,4.6837807,-6.902403,-2.6589096,6.4000726,-2.006036,-1.1066556,14.0,15.7,9.4,8.32850992,8.145639993,7.268975348,41.8,43.2,2.07,2.07,0.5135526,1357.5,1450.29,1442.736,0.068,0.069,0.064,-0.005,-1.716,-4.896,-1.552,-0.109624474,0.487822378,0.022450038,0.1457612,0.00,8.83,3.29,-1.347,-2.857,6.278895028,8/18/2015,8/24/2015,8/12/2015,8/20/2014,7/22/2015,7/15/2015,5/20/2015
EBAY,eBay Inc.,EBAY.2Q15,3400,3450,2Q15,2015/2F,178.5,07/16/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.72,0.72,0.72,20.34,7.34,4.44,3.265,25.353691,3.273,25.997633,3.179,24.004776,18.930042,8.301914,2.1836162,8.652723,-2.579534,-2.7593553,1.9,2.6,1.8,1.234124042,1.420549426,1.366609698,63.8,59.9,1.71,1.64,0.553733,16047,17902,18756.504,0.129,0.126,0.132,0.007,10.277,10.881,4.943,-0.257261157,0.040917627,-0.131234704,-0.096944765,0.07,145.34,-6.14,-0.097,1.014,16.8848009,7/15/2015,7/21/2015,7/9/2015,7/17/2014,6/18/2015,6/11/2015,4/16/2015
EBIX,"Ebix, Inc.",EBIX.2Q15,4800,4880,2Q15,2015/2F,13.3,08/07/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,,0.48,0.48,127.88,91.94,7.34,2.045,32.61,2.059,30.99,2.020,31.26,136.15944,-0.86372495,-9.06691,7.725203,-0.5839884,1.120472,32.2,23.8,30.0,37.59266587,37.71964259,39.16969636,40.0,40.0,1.00,1.00,,204.71,214.321,,0.063,0.066,0.065,-0.002,128.434,-0.280,-10.187,0.3542959,0.073471745,-0.003366329,-0.040261494,0.00,29.07,0.00,0.000,0.000,,8/6/2015,8/12/2015,7/31/2015,8/8/2014,7/10/2015,7/3/2015,5/8/2015
ECHO,"Echo Global Logistics, Inc",ECHO.2Q15,4600,4630,2Q15,2015/2F,18.5,08/06/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.24,0.24,0.25,70.37,11.85,19.81,1.197,32.66,1.241,31.36,1.108,29.61,45.45455,5.91017,-5.14217,7.6282024,0.8677006,1.2945294,6.1,6.1,2.2,10.81943634,10.30696989,15.05917846,35.2,32.7,1.36,1.38,0.504525,884.2,1173.4,1687.2163,0.037,0.040,0.037,-0.002,37.826,5.042,-6.437,0,1.784904486,0.049720379,-0.281538739,-0.02,12.32,-7.26,-1.331,-4.134,90.81840081,8/5/2015,8/11/2015,7/30/2015,8/7/2014,7/9/2015,7/2/2015,5/7/2015
ECL,Ecolab Inc.,ECL.2Q15,2200,2210,2Q15,2015/2F,124.7,07/28/2015,2,6/30/2015,6/30/2014,12/31/2014,3/31/2015,1.08,1.08,1.09,1.55,8.18,-1.15,4.849,113.07,4.887,112.57,4.756,112.97,2.9500127,-0.35407543,-3.9669037,5.110228,0.002717972,-0.5871117,5.5,5.6,4.7,2.010577402,2.023324571,2.029673087,122.6,122.4,1.36,1.33,0.49236596,13253.4,14280.5,14175.8,0.043,0.043,0.042,-0.001,-2.160,-0.357,-3.380,-0.01343997,0.169078916,-0.006300111,-0.009408257,0.03,8.87,-0.17,0.192,-1.124,6.959723543,7/27/2015,7/31/2015,7/21/2015,7/29/2014,6/30/2015,6/23/2015,4/28/2015
EPC,Edgewell Personal Care Co.,EPC.2Q15,2400,2435,2Q15,2015/3F,58.9,08/05/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.85,0.91,0.95,7.80,2.33,-4.71,5.144,97.55,4.156,94.81,5.312,104.16457,12.266517,-8.980572,-6.2215624,6.8161726,1.2234449,1.2019515,4.2,4.2,8.3,6.12711452,4.925260916,5.439762766,106.0,111.4,1.73,1.37,0.5991447,4466,4447.7,2445.739,0.053,0.044,0.051,0.007,5.450,-10.204,-7.424,0,-0.497934814,0.244018261,0.126356936,0.36,11.81,5.12,-6.527,-10.504,-45.23647559,8/4/2015,8/10/2015,7/29/2015,8/6/2014,7/8/2015,7/1/2015,5/6/2015
EIX,Edison International,EIX.2Q15,4700,4705,2Q15,2015/2F,136.6,07/31/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.84,0.76,0.76,-4.35,-15.12,-11.03,3.749,55.58,3.769,57.65,3.695,61.54,2.8780818,-6.3210907,2.5253415,8.181036,-1.4202893,-1.3584554,1.7,3.2,1.4,1.674841781,1.524507182,1.430624394,65.9,67.6,1.41,1.45,0.5698029,12581,13413,13284.25,0.067,0.065,0.060,-0.005,-5.303,-4.901,3.884,-0.465249339,0.228793783,0.098611932,0.170706852,-0.04,14.35,2.54,10.764,10.305,5.589778237,7/30/2015,8/5/2015,7/24/2015,8/1/2014,7/3/2015,6/26/2015,5/1/2015
EDR,"Education Realty Trust, Inc.",EDR.2Q15,4800,4890,2Q15,2015/2F,11.0,07/30/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.07,0.06,0.06,-2.67,-14.29,-11.36,0.383,31.36,0.421,32.6,0.307,33.62,0.8838296,-3.0339122,3.9209366,7.8754663,0.6981969,-0.3256321,3.7,6.3,4.2,2.936973367,3.506979963,2.795880847,37.1,37.2,1.69,1.83,0.75106764,184.376,206.322,238.25433,0.012,0.013,0.009,-0.004,-6.992,-3.732,4.247,-0.418114377,-0.124346929,-0.162534888,0.050464425,-0.14,13.88,0.28,15.513,17.152,29.22198659,7/29/2015,8/4/2015,7/23/2015,7/31/2014,7/2/2015,6/25/2015,4/30/2015
EW,Edwards Lifesciences Corporation,EW.2Q15,2300,2325,2Q15,2015/2F,150.5,07/29/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.52,0.53,0.52,65.92,11.82,-0.02,2.240,71.215,2.255,78.36,2.201,64.98,54.60811,20.59095,9.701813,5.7747602,0.2264142,-0.01860261,1.2,1.1,1.0,1.761309487,1.511806722,1.1404693,78.9,74.0,1.29,1.52,0.46291006,2045.5,2308.8,2403.4133,0.031,0.029,0.034,0.005,48.833,20.365,9.720,0.107698781,0.238227413,0.165036153,0.544372556,-0.24,0.63,-6.15,-0.053,0.244,17.49759472,7/28/2015,8/3/2015,7/22/2015,7/30/2014,7/1/2015,6/24/2015,4/29/2015
LOCO,El Pollo Loco Holdings Inc,LOCO.2Q15,3400,3435,2Q15,2015/2F,26.2,08/14/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.18,0.18,0.18,,3.71,-19.13,0.753,20.71,0.766,18.5,0.739,24.7,-43.255394,-25.101215,-5.9003057,8.774447,-2.1731377,-0.123637915,8.6,6.3,5.6,23.8946204,24.66146499,29.59689787,27.7,29.7,1.50,1.50,0.5,314.717,344.861,371.634,0.036,0.041,0.030,-0.011,-52.030,-22.928,-5.777,0.378041884,0.552094177,-0.031094851,-0.192664701,0.00,49.55,7.23,0.000,0.000,18.08513681,8/13/2015,8/19/2015,8/7/2015,8/15/2014,7/17/2015,7/10/2015,5/15/2015
EA,Electronic Arts Inc.,EA.2Q15,1400,1435,2Q15,2015/1F,170.1,07/31/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.02,0.02,0.19,85.39,41.44,13.07,2.967,66.5,2.994,72.29,2.660,59.33,101.127266,21.843922,6.89044,8.181036,-1.4202893,-1.3584554,6.5,6.7,6.4,6.602107122,6.068424015,5.383267568,73.4,58.9,1.44,1.54,0.49590716,4021,4319,4501.199,0.045,0.041,0.045,0.003,92.946,23.264,8.249,-0.023577131,0.017146238,0.087944268,0.22641259,-0.11,1.54,-19.81,7.541,-87.297,11.94227804,7/30/2015,8/5/2015,7/24/2015,8/1/2014,7/3/2015,6/26/2015,5/1/2015
ESI,"Element Solutions, Inc.",ESI.2Q15,2200,2210,2Q15,2015/2F,33.0,08/13/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.29,0.30,0.32,-8.74,10.16,-0.31,1.386,25.58,1.449,23.27,1.337,26.29,-0.34602284,-11.487257,-3.564024,8.734596,-1.8328667,1.392138,6.1,2.3,7.2,5.895197863,3.188012042,3.501548266,31.0,29.5,1.40,1.33,0.5477226,745.951,843.186,2786.0225,0.054,0.062,0.051,-0.011,-9.081,-9.654,-4.956,1.627388879,-0.150741573,0.849176786,0.683597487,0.07,33.22,-4.84,-2.233,-9.986,273.485993,8/12/2015,8/18/2015,8/6/2015,8/14/2014,7/16/2015,7/9/2015,5/14/2015
LLY,Eli Lilly and Company,LLY.2Q15,2300,2305,2Q15,2015/2F,386.9,07/23/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.73,0.73,0.74,34.29,21.02,14.92,3.345,83.49,3.373,87.17,3.279,72.4,31.738388,20.400547,4.973507,6.098902,0.37828684,-0.03386736,2.5,5.6,4.0,1.748188175,2.586036063,2.038520549,86.9,76.9,1.58,1.64,0.49404347,23113.1,19615.6,19777.512,0.040,0.039,0.045,0.007,25.639,20.022,5.007,-0.553014372,-0.371522747,-0.323989251,-0.142423079,-0.07,-0.32,-11.51,-0.019,-1.393,-14.43159074,7/22/2015,7/28/2015,7/16/2015,7/24/2014,6/25/2015,6/18/2015,4/23/2015
ELLI,"Ellie Mae, Inc.",ELLI.2Q15,3300,3310,2Q15,2015/2F,22.3,07/31/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.32,0.31,0.31,124.19,73.09,26.18,1.299,69.79,1.326,75.15,1.243,66.88,127.60417,12.365437,7.711053,8.181036,-1.4202893,-1.3584554,5.0,7.0,8.6,6.918288074,6.902749402,6.12066885,73.0,67.3,1.33,1.33,0.5,128.481,161.537,227.0304,0.019,0.018,0.019,0.001,119.423,13.786,9.070,-0.291742281,-0.420291747,0.002251084,0.130315696,0.00,-2.86,-7.88,1.767,1.767,76.70348145,7/30/2015,8/5/2015,7/24/2015,8/1/2014,7/3/2015,6/26/2015,5/1/2015
