unique_earnings_code,hvol_20_120_F,hvol_10_60_F,h30_v_imp30_F
TEP.2Q16,-0.0869,-0.031,-0.1442
CLGX.2Q16,-0.04999999999999999,-0.013300000000000006,-0.13110000000000002
WRB.2Q16,-0.05740000000000001,-0.035400000000000015,-0.1352
ENH.2Q16,-0.0451,-0.015300000000000008,-0.1584
DUK.2Q16,-0.07950000000000002,-0.027999999999999997,-0.155
OPK.2Q16,-0.07140000000000002,-0.011700000000000016,-0.15319999999999998
APD.2Q16,-0.059599999999999986,0.006200000000000011,-0.13369999999999999
GWR.2Q16,-0.013799999999999979,0.05839999999999998,-0.11409999999999998
WRI.2Q16,-0.012599999999999972,0.07189999999999999,-0.11420000000000002
MMC.2Q16,-0.008099999999999996,0.062299999999999967,-0.1273
AON.2Q16,0.013299999999999979,0.0849,-0.05490000000000003
RGC.2Q16,0.055400000000000005,0.1215,-0.028000000000000025
ET.2Q16,0.10070000000000001,0.16360000000000002,0.015699999999999992
PEG.2Q16,0.09550000000000003,0.1865,0.01789999999999997
STRZA.2Q16,0.09639999999999999,0.0474,0.018199999999999994
DFS.2Q16,0.07469999999999999,0.04920000000000002,0.02140000000000003
EIX.2Q16,0.06390000000000001,0.039100000000000024,0.023800000000000043
LPX.2Q16,0.06459999999999999,0.04980000000000001,0.031200000000000006
VVC.2Q16,0.06219999999999998,0.032399999999999984,0.0398
ES.2Q16,0.06629999999999997,-0.09089999999999998,0.02589999999999998
WFC.2Q16,0.07700000000000001,-0.086,0.011099999999999999
SRC.2Q16,0.005799999999999972,-0.08480000000000001,0.014100000000000001
CMP.2Q16,0.005900000000000016,-0.08879999999999999,-0.00269999999999998
ED.2Q16,0.009699999999999986,-0.08180000000000001,-0.007599999999999996
COP.2Q16,0.014100000000000001,-0.0819,0.0126
CBSH.2Q16,-0.020900000000000002,-0.08510000000000001,-0.0030999999999999917
NUE.2Q16,-0.09770000000000001,-0.08680000000000002,-0.007599999999999996
SHLX.2Q16,-0.06559999999999999,-0.07819999999999999,-0.04290000000000002
MMM.2Q16,-0.0637,-0.0885,-0.037699999999999984
PG.2Q16,-0.062100000000000016,-0.06189999999999998,-0.066
SJI.2Q16,-0.06870000000000001,-0.0786,-0.10589999999999997
TMK.2Q16,-0.03570000000000001,-0.04459999999999997,-0.07670000000000002
OMI.2Q16,-0.0007999999999999952,0.041800000000000004,-0.051199999999999996
WWAV.2Q16,-0.007199999999999984,0.022300000000000042,-0.0852
AMT.2Q16,0.007800000000000001,0.030200000000000005,-0.06889999999999999
INXN.2Q16,0.017699999999999994,0.05209999999999998,-0.06449999999999997
CCEP.2Q16,0.013899999999999996,0.04459999999999997,-0.06439999999999999
NOC.2Q16,0.022400000000000003,-0.021100000000000008,-0.043999999999999984
ZAYO.2Q16,0.014499999999999985,-0.025900000000000006,-0.0013000000000000234
ACHC.2Q16,0.023300000000000015,-0.06259999999999999,-0.005400000000000016
PRAA.2Q16,0.023799999999999988,-0.054300000000000015,-0.0237
VZ.2Q16,0.024999999999999994,-0.0489,-0.058599999999999985
PVH.2Q16,0.02169999999999997,-0.04619999999999999,-0.0519
ANDV.2Q16,0.02570000000000003,-0.03270000000000001,-0.05460000000000001
AJG.2Q16,0.017699999999999994,0.05410000000000004,-0.04149999999999998
SCCO.2Q16,0.08279999999999998,0.1734,0.019299999999999984
EQIX.2Q16,0.06579999999999997,0.11669999999999997,0.03889999999999999
PEGI.2Q16,0.10150000000000003,0.09249999999999997,0.044800000000000006
STX.2Q16,0.0928,0.0847,0.043300000000000005
SSNC.2Q16,0.1235,0.19339999999999996,0.040600000000000025
BDX.2Q16,0.12579999999999997,0.19069999999999998,0.007299999999999973
BECN.2Q16,0.1261,0.056900000000000006,0.006800000000000028
DWDP.2Q16,0.12569999999999998,0.06090000000000001,0.0030999999999999917
AAXN.2Q16,0.09909999999999997,0.06219999999999998,-0.0020000000000000018
DOV.2Q16,0.08890000000000003,-0.06380000000000002,-0.0025000000000000022
XYL.2Q16,0.08740000000000003,-0.064,-0.0033999999999999586
SUM.2Q16,0.10060000000000002,-0.1672,-0.012400000000000022
WES.3.2Q16,0.08190000000000003,-0.1828,-0.013900000000000023
KNX.2Q16,-0.008299999999999974,-0.17300000000000001,-0.031200000000000006
EVR.2Q16,0.0030999999999999917,-0.14159999999999998,-0.002599999999999991
VLY.2Q16,0.01880000000000004,-0.1329,-0.05069999999999997
JCI.2Q16,-0.0686,-0.13779999999999998,-0.013500000000000012
PSTG.2Q16,-0.01579999999999998,-0.060500000000000054,0.025399999999999978
WES.2Q16,-0.0015999999999999903,-0.03159999999999996,0.03390000000000004
LAD.2Q16,0.03750000000000003,0.07140000000000002,0.08140000000000003
BK.2Q16,0.043899999999999995,0.09510000000000002,0.03949999999999998
PPL.2Q16,0.033499999999999974,0.09700000000000003,0.05259999999999998
WBS.2Q16,0.043300000000000005,0.1296,0.010199999999999987
VTR.2Q16,0.039600000000000024,0.048199999999999965,-0.016500000000000015
SHO.2Q16,0.046599999999999975,-0.066,-0.0014000000000000123
CUBE.2Q16,0.044800000000000006,-0.13090000000000002,0.014200000000000046
DRQ.2Q16,0.04730000000000001,-0.1364,0.005300000000000027
HTZ.2Q16,0.054800000000000015,-0.1305,-0.031299999999999994
WTW.2Q16,0.048699999999999966,-0.18570000000000003,-0.04199999999999998
STOR.2Q16,0.048699999999999966,-0.18300000000000002,-0.022399999999999975
NAV.2Q16,-0.0014000000000000123,-0.1758,-0.01050000000000001
BAH.2Q16,-0.08310000000000001,-0.1281,-0.0013000000000000234
CVX.2Q16,-0.0595,-0.08349999999999996,0.005800000000000027
ATW.2Q16,-0.05839999999999998,-0.07889999999999997,-0.007299999999999973
HD.2Q16,-0.0637,-0.041600000000000026,-0.01469999999999999
FRC.2Q16,-0.05150000000000002,-0.031299999999999994,-0.01369999999999999
UNP.2Q16,-0.05210000000000001,-0.02290000000000003,-0.054700000000000026
CTL.2Q16,-0.051700000000000024,-0.0126,-0.07870000000000002
CMPR.2Q16,-0.021799999999999986,-0.0539,-0.028799999999999992
IVZ.2Q16,-0.022299999999999986,-0.058099999999999985,-0.04509999999999997
TCBI.2Q16,-0.0232,-0.03199999999999997,-0.0509
PGR.2Q16,-0.030200000000000005,-0.0436,-0.04749999999999999
BA.2Q16,0.017699999999999994,0.044899999999999995,-0.009700000000000042
A.2Q16,0.016600000000000004,0.07119999999999999,-0.02510000000000001
WM.2Q16,0.01419999999999999,0.07539999999999997,0.0
DTE.2Q16,0.008099999999999996,0.057499999999999996,-0.01150000000000001
WMT.2Q16,0.014600000000000002,0.10770000000000002,-0.014600000000000002
NWE.2Q16,0.023299999999999987,0.11729999999999996,-0.006000000000000005
UNIT.2Q16,0.019199999999999995,-0.03260000000000002,0.02300000000000002
VWR.2Q16,0.09269999999999995,0.1245,0.01529999999999998
MRK.2Q16,0.10810000000000003,0.16099999999999998,0.047099999999999975
SYNH.2Q16,0.11959999999999998,0.1708,0.042800000000000005
SNBR.2Q16,0.12360000000000004,0.19010000000000005,0.06709999999999999
DECK.2Q16,0.12680000000000002,0.19940000000000008,0.03689999999999999
ETP.2Q16,0.08310000000000001,0.21470000000000006,0.0721
DHI.2Q16,0.08810000000000001,0.054900000000000004,0.05630000000000002
VC.2Q16,0.07720000000000005,0.053200000000000025,0.06159999999999999
RF.2Q16,0.08029999999999998,0.028799999999999992,0.057999999999999996
SR.2Q16,0.07640000000000002,0.0247,0.06480000000000002
FLIR.2Q16,0.07880000000000004,0.0,0.06580000000000003
SO.2Q16,0.08000000000000002,-0.03610000000000002,0.0711
ENR.2Q16,0.07469999999999999,-0.0988,0.0247
IPGP.2Q16,-0.00930000000000003,-0.08789999999999998,0.028600000000000014
WSM.2Q16,-0.004200000000000037,-0.055499999999999994,0.010299999999999976
TMO.2Q16,-0.011900000000000022,-0.037400000000000044,0.06369999999999998
AEE.2Q16,-0.018400000000000027,-0.04999999999999999,0.07619999999999999
ADI.2Q16,-0.022599999999999953,-0.030700000000000005,0.07580000000000003
POR.2Q16,-0.03410000000000002,-0.02030000000000004,0.07550000000000001
KLAC.2Q16,-0.064,-0.013600000000000001,0.06330000000000002
NVR.2Q16,-0.055300000000000016,-0.019899999999999973,0.017799999999999983
INTC.2Q16,-0.05259999999999998,-0.03689999999999999,0.024399999999999977
AGR.2Q16,-0.056900000000000006,-0.06969999999999998,0.005400000000000016
DNKN.2Q16,-0.0645,-0.07289999999999996,0.019299999999999984
ESRX.2Q16,-0.030000000000000027,-0.05940000000000001,-0.0041999999999999815
MCK.2Q16,-0.04780000000000001,-0.1276,-0.02150000000000002
ISBC.2Q16,-0.057999999999999996,-0.1378,-0.024900000000000033
TAP.2Q16,-0.05449999999999999,-0.12590000000000004,-0.016800000000000037
GS.2Q16,-0.07319999999999999,-0.12489999999999998,-0.019799999999999984
ILG.2Q16,-0.07699999999999999,-0.14290000000000003,-0.034499999999999975
EDR.2Q16,-0.089,-0.19479999999999997,-0.028200000000000003
WBA.2Q16,-0.09189999999999998,-0.16609999999999997,-0.023999999999999966
WLTW.2Q16,-0.11629999999999996,-0.1418,-0.033399999999999985
AMP.2Q16,-0.096,-0.09210000000000002,-0.02529999999999999
NYCB.2Q16,-0.0965,-0.09359999999999999,-0.04680000000000001
AFL.2Q16,-0.09239999999999998,-0.06009999999999999,-0.04300000000000001
WWD.2Q16,-0.11220000000000002,-0.062299999999999994,-0.059600000000000014
AES.2Q16,-0.10970000000000002,-0.0504,-0.06059999999999999
BMY.2Q16,-0.1003,-0.004699999999999982,-0.06630000000000003
STE.2Q16,-0.10170000000000001,-0.02109999999999998,-0.07200000000000001
CBRE.2Q16,-0.10909999999999997,-0.07350000000000001,-0.0711
ANDX.2Q16,-0.09380000000000002,-0.06540000000000001,-0.07739999999999997
STI.2Q16,-0.07560000000000003,-0.06699999999999998,-0.07070000000000001
REG.2Q16,-0.06309999999999999,-0.05760000000000001,-0.07470000000000002
KR.2Q16,-0.06240000000000001,-0.0758,-0.06619999999999998
PACW.2Q16,-0.0733,-0.07769999999999999,-0.0582
OMC.2Q16,-0.08840000000000003,-0.008400000000000019,-0.05150000000000002
LIN.2Q16,-0.1139,-0.008599999999999997,-0.04819999999999999
HP.2Q16,-0.07830000000000001,0.019100000000000006,-0.08140000000000003
FRT.2Q16,-0.05660000000000001,-0.008100000000000024,-0.08969999999999997
UAL.2Q16,-0.05889999999999998,0.04310000000000003,-0.10309999999999997
GEL.2Q16,-0.0552,0.026900000000000007,-0.0932
GPC.2Q16,-0.057499999999999996,0.028799999999999992,-0.09449999999999997
FLR.2Q16,-0.02589999999999998,0.037699999999999984,-0.08250000000000002
RPAI.2Q16,-0.017199999999999993,0.07670000000000002,-0.07950000000000002
MKL.2Q16,-0.013799999999999979,0.08660000000000001,-0.08380000000000004
ETR.2Q16,-0.011300000000000032,0.09880000000000003,-0.07889999999999997
EQR.2Q16,-0.010000000000000009,0.0812,-0.0862
WDR.2Q16,-0.025300000000000045,0.07519999999999999,-0.10929999999999995
CTSH.2Q16,-0.014500000000000013,0.09259999999999999,-0.08430000000000004
PKI.2Q16,-0.002799999999999969,0.049699999999999994,-0.08580000000000004
CYH.2Q16,-0.0040000000000000036,0.01789999999999997,-0.10070000000000001
ARW.2Q16,-0.02150000000000002,-0.04520000000000002,-0.10439999999999999
RSG.2Q16,-0.021699999999999997,-0.09989999999999999,-0.11989999999999995
CLH.2Q16,-0.022499999999999992,-0.09989999999999999,-0.03490000000000004
DLB.2Q16,-0.015800000000000036,-0.03920000000000001,-0.0529
KALU.2Q16,-0.01469999999999999,-0.05399999999999999,-0.050199999999999995
THS.2Q16,-0.048100000000000004,-0.09210000000000002,-0.060700000000000004
MTN.2Q16,0.0016999999999999793,0.02419999999999997,-0.0232
CCI.2Q16,-0.0305,0.027600000000000013,-0.028600000000000014
CIM.2Q16,-0.04420000000000002,0.029400000000000037,-0.03789999999999999
VIAB.2Q16,-0.04200000000000001,0.032299999999999995,-0.026099999999999984
DLX.2Q16,-0.029099999999999987,0.001799999999999996,-0.014500000000000013
AEO.2Q16,-0.02589999999999998,-0.0237,-0.013399999999999967
TYL.2Q16,-0.020800000000000013,-0.03619999999999998,-0.015199999999999991
SCTY.2Q16,-0.023299999999999987,-0.10879999999999998,-0.03360000000000002
DXCM.2Q16,-0.023299999999999987,-0.12260000000000001,-0.06690000000000002
VFC.2Q16,-0.01880000000000001,-0.08380000000000001,-0.0686
CSL.2Q16,-0.011399999999999993,-0.060700000000000004,-0.06920000000000001
CB.2Q16,-0.038199999999999984,-0.09659999999999999,-0.0756
HLT.2Q16,-0.03669999999999998,-0.11040000000000001,-0.0791
PBI.2Q16,-0.0338,-0.11469999999999998,-0.07150000000000001
MMP.2Q16,-0.08410000000000001,-0.14439999999999997,-0.07070000000000001
MYL.2Q16,-0.0676,-0.07500000000000001,-0.055499999999999994
ALB.2Q16,-0.05829999999999999,-0.06240000000000001,-0.054300000000000015
SNA.2Q16,-0.05249999999999999,-0.026999999999999996,-0.06190000000000004
SDRLF.2Q16,-0.0615,-0.023599999999999982,-0.06119999999999998
POST.2Q16,-0.06269999999999998,-0.012500000000000011,-0.11410000000000001
ROP.2Q16,-0.062200000000000005,-0.04250000000000001,-0.10339999999999996
LRCX.2Q16,-0.04880000000000001,-0.07370000000000002,-0.08529999999999999
WGL.2Q16,-0.04870000000000002,-0.07319999999999999,-0.08580000000000002
IONS.2Q16,-0.04769999999999999,-0.09640000000000001,-0.11699999999999999
NLSN.2Q16,-0.0204,-0.03559999999999999,-0.10429999999999998
PWR.2Q16,-0.020100000000000007,-0.028099999999999986,-0.10590000000000002
TDS.2Q16,-0.054300000000000015,-0.0002999999999999947,-0.10730000000000003
GGP.2Q16,-0.04999999999999999,0.0063,-0.10079999999999997
ACM.2Q16,-0.05529999999999999,0.01150000000000001,-0.10030000000000003
BKD.2Q16,-0.030200000000000005,0.04040000000000002,-0.07189999999999999
PPS.2Q16,0.009699999999999986,0.050600000000000034,-0.07709999999999997
OC.2Q16,0.01419999999999999,0.06470000000000004,-0.08330000000000001
CIT.2Q16,0.0126,0.02730000000000002,-0.07850000000000001
YNDX.2Q16,-0.004299999999999998,0.002899999999999986,-0.09260000000000002
XEL.2Q16,-0.004799999999999999,-0.0007999999999999952,-0.09439999999999998
VNO.2Q16,-0.006099999999999994,-0.03900000000000001,-0.08760000000000001
VRSK.2Q16,-0.0021000000000000185,-0.0668,-0.0917
IR.2Q16,0.003500000000000003,-0.057999999999999996,-0.0932
ESI.2Q16,-0.02210000000000001,-0.04250000000000001,-0.09770000000000001
EFII.2Q16,-0.0338,-0.05879999999999999,-0.099
CBT.2Q16,-0.022899999999999976,-0.031799999999999995,-0.11360000000000003
INTU.2Q16,-0.06029999999999999,-0.031200000000000006,-0.1237
SUN.2Q16,-0.07769999999999999,-0.035500000000000004,-0.1235
IAC.2Q16,-0.07929999999999998,-0.03309999999999999,-0.12980000000000003
BCR.2Q16,-0.06559999999999999,-0.013500000000000012,-0.13509999999999997
CA.2Q16,-0.0476,-0.0002999999999999947,-0.1519
HII.2Q16,-0.019199999999999995,0.03,-0.1383
HELE.2Q16,-0.022699999999999998,0.026800000000000018,-0.1465
DXC.2Q16,-0.014899999999999997,0.06309999999999999,-0.16479999999999997
DCI.2Q16,0.005299999999999999,0.07289999999999999,-0.15750000000000003
WLK.2Q16,0.008599999999999997,0.03,-0.178
BUFF.2Q16,0.24320000000000003,0.34130000000000005,0.1094
THG.2Q16,0.23490000000000005,0.35,0.1174
EWBC.2Q16,0.22959999999999997,0.3474,0.13689999999999997
NBL.2Q16,0.23220000000000002,0.33219999999999994,0.1427
FLEX.2Q16,0.25439999999999996,0.3532,0.07029999999999997
MBBYF.2Q16,0.24580000000000002,0.3576,0.07669999999999999
CY.2Q16,0.2293,0.3544,0.10930000000000001
AVT.2Q16,0.24319999999999997,0.02980000000000005,0.14040000000000002
TECH.2Q16,0.2489,0.030999999999999972,0.1254
TSCO.2Q16,0.25800000000000006,0.032899999999999985,0.11580000000000001
APA.2Q16,0.2587999999999999,0.030200000000000005,0.11600000000000005
EPC.2Q16,0.23590000000000005,-0.06999999999999995,0.11229999999999996
PNW.2Q16,0.23519999999999996,-0.0675,0.1144
EVRG.2Q16,0.24240000000000006,-0.03949999999999998,0.10160000000000002
GXP.2Q16,0.01040000000000002,-0.1921,0.09489999999999998
SHOO.2Q16,0.0116,-0.17680000000000004,0.12130000000000002
MNRO.2Q16,0.005499999999999949,-0.20340000000000003,0.11829999999999996
PPG.2Q16,-0.018900000000000028,-0.15969999999999998,0.11309999999999998
XOM.2Q16,-0.09240000000000001,-0.1304,-0.05180000000000001
NS.2Q16,-0.07609999999999997,-0.10880000000000001,-0.0257
SLM.2Q16,-0.06720000000000001,-0.08810000000000001,-0.015600000000000003
CTXS.2Q16,-0.047099999999999975,-0.055499999999999994,-0.019899999999999973
PM.2Q16,-0.046499999999999986,-0.056599999999999984,-0.0464
D.2Q16,-0.031299999999999994,-0.01479999999999998,-0.040000000000000036
MRD.2Q16,-0.03799999999999998,-0.067,-0.03920000000000001
AMG.2Q16,0.04560000000000003,0.03899999999999998,-0.019100000000000006
CRL.2Q16,0.04660000000000003,-0.01369999999999999,-0.058099999999999985
HON.2Q16,0.05230000000000001,-0.02360000000000001,-0.05720000000000003
NJR.2Q16,0.033499999999999974,-0.022899999999999976,-0.0257
PSXP.2Q16,-0.06470000000000001,-0.055400000000000005,0.03559999999999999
SWX.2Q16,-0.0673,-0.0911,0.028799999999999992
RGLD.2Q16,-0.0691,-0.08929999999999999,0.0686
KO.2Q16,-0.04979999999999998,-0.025400000000000006,0.04340000000000002
CFX.2Q16,-0.04849999999999999,-0.01959999999999998,-0.0050000000000000044
EXC.2Q16,-0.04779999999999998,-0.01780000000000001,-0.07550000000000001
SPN.2Q16,-0.0257,-0.003599999999999992,-0.06470000000000001
KMB.2Q16,-0.03570000000000001,-0.0005000000000000004,-0.05939999999999998
EFX.2Q16,-0.024400000000000005,0.013600000000000001,-0.05929999999999999
IBKC.2Q16,-0.024400000000000005,-0.025999999999999995,-0.05160000000000001
RES.2Q16,-0.00990000000000002,-0.01849999999999999,-0.04869999999999999
OUT.2Q16,0.029700000000000004,0.04669999999999999,-0.016999999999999987
CSRA.2Q16,0.03359999999999999,0.03639999999999999,-0.029799999999999993
ATR.2Q16,0.0267,0.02210000000000001,-0.040699999999999986
LBTYA.2Q16,0.034,0.044800000000000034,-0.026999999999999996
TMH.2Q16,0.04500000000000001,0.0431,0.0015000000000000013
STMP.2Q16,0.023800000000000016,0.04189999999999999,-0.007199999999999984
SFM.2Q16,0.02260000000000001,0.04479999999999998,-0.0066000000000000225
RSPP.2Q16,0.027200000000000002,-0.0716,-0.0068000000000000005
EMR.2Q16,0.025499999999999995,-0.06639999999999999,-0.014100000000000001
SRE.2Q16,0.0169,-0.0446,-0.020199999999999996
COTY.2Q16,0.019699999999999995,-0.05730000000000002,-0.003500000000000003
DAL.2Q16,0.005299999999999999,-0.097,-0.021199999999999997
NI.2Q16,0.006000000000000005,-0.09559999999999999,-0.02830000000000002
MAC.2Q16,0.0033999999999999864,-0.08819999999999999,-0.05210000000000001
AIZ.2Q16,-0.0504,-0.027400000000000008,-0.015899999999999997
KS.2Q16,-0.05130000000000001,-0.03180000000000002,-0.0489
HCA.2Q16,-0.038099999999999995,-0.026900000000000007,-0.04239999999999999
BC.2Q16,-0.04369999999999999,-0.024400000000000005,-0.050199999999999995
XRAY.2Q16,-0.05200000000000002,-0.0029000000000000137,-0.052199999999999996
UMPQ.2Q16,-0.0398,0.016000000000000014,-0.04769999999999999
AMCX.2Q16,-0.008099999999999996,0.05610000000000001,-0.01150000000000001
DOC.2Q16,-0.004299999999999998,0.06139999999999998,-0.0461
IPG.2Q16,0.015499999999999986,0.09560000000000002,-0.029700000000000004
CBS.2Q16,0.009999999999999981,0.08729999999999999,-0.026999999999999996
MDLZ.2Q16,0.012300000000000005,0.08910000000000001,-0.039599999999999996
CNP.2Q16,0.02990000000000001,0.018000000000000016,-0.008300000000000002
VMI.2Q16,0.02510000000000001,0.026999999999999996,-0.02100000000000002
UAA.2Q16,0.06280000000000002,0.046800000000000036,-0.0063
GE.2Q16,0.05460000000000001,0.030600000000000016,0.016999999999999987
CHRW.2Q16,0.057699999999999974,0.04669999999999999,0.0041999999999999815
BOKF.2Q16,0.04820000000000002,0.05000000000000002,-0.002799999999999997
WELL.2Q16,0.04579999999999998,-0.005599999999999994,
TROW.2Q16,0.031,0.03390000000000001,-0.0022000000000000075
BMS.2Q16,0.012300000000000005,-0.05210000000000001,0.022499999999999992
NNN.2Q16,0.018599999999999978,-0.02099999999999999,-0.002999999999999975
TJX.2Q16,0.019100000000000006,-0.012499999999999983,0.017999999999999988
PNR.2Q16,0.00520000000000001,-0.018699999999999994,-0.015899999999999997
WAB.2Q16,-0.04570000000000002,-0.032399999999999984,-0.028099999999999986
EQT.2Q16,-0.0547,-0.11919999999999999,-0.10889999999999997
HPE.2Q16,-0.07289999999999999,-0.0875,-0.08959999999999999
FAST.2Q16,-0.0881,-0.07260000000000001,-0.0912
AWK.2Q16,-0.10229999999999999,-0.0703,-0.08700000000000002
FLO.2Q16,-0.041700000000000015,-0.023499999999999993,-0.09989999999999999
RAI.2Q16,-0.042300000000000004,-0.038099999999999995,-0.1
PTEN.2Q16,-0.002899999999999986,0.03799999999999998,-0.03639999999999999
FTR.2Q16,-0.0019000000000000128,0.04189999999999999,-0.0801
CPB.2Q16,0.00020000000000000573,0.037500000000000006,-0.066
MDRX.2Q16,-0.001799999999999996,0.03370000000000001,-0.0658
HUN.2Q16,-0.0022999999999999965,0.007000000000000006,-0.06669999999999998
SNI.2Q16,-0.0039000000000000146,0.010399999999999993,-0.08560000000000001
MSG.2Q16,-0.0040999999999999925,-0.03160000000000002,-0.0736
MPLX.2Q16,-0.008800000000000002,-0.0941,-0.046499999999999986
KAR.2Q16,0.0020000000000000018,-0.05940000000000001,-0.05930000000000002
JBHT.2Q16,-0.00020000000000000573,-0.034,-0.07549999999999998
MTB.2Q16,-0.008599999999999997,-0.034,-0.06420000000000001
NSC.2Q16,-0.02309999999999998,-0.03369999999999998,-0.07920000000000002
LLTC.2Q16,-0.02779999999999999,-0.0131,-0.07719999999999999
DAR.2Q16,-0.044300000000000006,-0.020199999999999996,-0.07479999999999998
OI.2Q16,-0.07980000000000001,-0.019699999999999995,-0.04970000000000002
HES.2Q16,-0.07919999999999999,-0.050799999999999984,-0.061200000000000004
WEX.2Q16,-0.0747,-0.07629999999999999,-0.0774
HTA.2Q16,-0.0726,-0.0709,-0.07120000000000001
MJN.2Q16,-0.06630000000000001,-0.0534,-0.08700000000000002
GWRE.2Q16,-0.06540000000000001,-0.048600000000000004,-0.10549999999999998
COR.2Q16,-0.05919999999999999,-0.0203,-0.10149999999999998
INT.2Q16,-0.06020000000000002,-0.02189999999999999,-0.1318
GWW.2Q16,-0.0737,-0.02289999999999999,-0.1028
EL.2Q16,-0.0816,-0.02099999999999999,-0.1347
WTR.2Q16,-0.06050000000000001,0.005199999999999982,
AVGO.2Q16,-0.043399999999999994,-0.039099999999999996,-0.1119
SCI.2Q16,-0.038099999999999995,-0.036699999999999997,-0.1117
EPAM.2Q16,-0.05130000000000001,-0.0324,-0.093
THC.2Q16,-0.0534,-0.02529999999999999,-0.1263
FISV.2Q16,-0.044999999999999984,-0.04420000000000002,-0.13790000000000002
PBH.2Q16,-0.06720000000000001,-0.035100000000000006,-0.089
CLB.2Q16,-0.0698,-0.04239999999999999,-0.10439999999999999
LAMR.2Q16,-0.06180000000000001,-0.030799999999999994,-0.12360000000000002
CPN.2Q16,-0.04189999999999999,-0.0020999999999999908,-0.1461
ULTI.2Q16,-0.0413,-0.0032999999999999974,-0.11500000000000002
REGN.2Q16,-0.04909999999999999,-0.0010999999999999899,-0.12569999999999998
CFR.2Q16,-0.05,-0.005299999999999999,-0.1637
VMC.2Q16,-0.0542,-0.001799999999999996,-0.1598
POL.2Q16,-0.04740000000000001,0.00839999999999999,-0.1791
BF.B.2Q16,0.04620000000000002,0.1333,-0.02049999999999999
TPR.2Q16,0.04490000000000002,0.1315,-0.029299999999999993
LOW.2Q16,0.06519999999999998,0.15839999999999999,-0.017100000000000004
EVHC.2Q16,0.0706,0.16079999999999997,-0.016500000000000015
IT.2Q16,0.06539999999999999,-0.0664,-0.00899999999999998
DLR.2Q16,0.06870000000000001,-0.07409999999999999,-0.0121
ASH.2Q16,0.07719999999999999,-0.0762,0.0003999999999999837
EXR.2Q16,-0.026499999999999996,-0.019099999999999978,-0.0184
BLDR.2Q16,-0.0174,0.00739999999999999,0.0126
BLMN.2Q16,-0.021100000000000008,-0.0032999999999999974,
APC.2Q16,-0.0023999999999999855,0.019799999999999984,
LFUS.2Q16,0.024900000000000005,0.03939999999999999,-0.04819999999999999
LEG.2Q16,0.02529999999999999,0.010899999999999993,-0.051799999999999985
HAS.2Q16,0.06470000000000001,0.07350000000000001,-0.03669999999999998
MRVL.2Q16,0.07300000000000001,0.10120000000000001,0.0032999999999999974
HAL.2Q16,0.07400000000000001,0.08089999999999997,0.005599999999999994
ROK.2Q16,0.06739999999999999,0.07610000000000003,
MET.2Q16,0.06879999999999997,0.062299999999999994,
AN.2Q16,0.0577,0.07449999999999998,-0.08669999999999997
CRM.2Q16,0.05760000000000001,0.06079999999999999,-0.027600000000000013
SEMG.2Q16,0.05729999999999999,-0.009300000000000003,-0.009500000000000008
PSA.2Q16,0.05779999999999999,-0.06559999999999999,-0.654
EPD.2Q16,0.039099999999999996,-0.09159999999999999,0.01200000000000001
EXPE.2Q16,0.0413,-0.094,-0.14460000000000003
SBNY.2Q16,0.030200000000000005,-0.1057,-0.007199999999999984
DATA.2Q16,0.03059999999999999,-0.11539999999999999,-0.05879999999999999
ESV.2Q16,0.020399999999999974,-0.11589999999999999,-0.04230000000000003
AOBC.2Q16,-0.0007000000000000062,-0.097,-0.09110000000000001
STLD.2Q16,-0.0466,-0.10170000000000001,-0.015100000000000002
TFCFA.2Q16,-0.062100000000000016,-0.1013,-0.19319999999999998
AAP.2Q16,-0.0737,-0.1087,-0.015600000000000003
CBI.2Q16,-0.05049999999999999,-0.03559999999999999,-0.341
NRG.2Q16,-0.0504,-0.02880000000000002,-0.1601
PPC.2Q16,-0.04970000000000002,-0.024400000000000005,
DIN.2Q16,-0.052799999999999986,-0.06730000000000001,-0.096
DO.2Q16,-0.05359999999999998,-0.06559999999999999,
GWB.2Q16,-0.05300000000000002,-0.07649999999999998,
ELLI.2Q16,-0.0615,-0.0882,-0.1452
ALKS.2Q16,-0.061200000000000004,-0.1321,-0.09249999999999999
BWA.2Q16,-0.06000000000000001,-0.1332,-0.1281
FLS.2Q16,-0.056700000000000014,-0.124,-0.059800000000000006
TECD.2Q16,-0.0864,-0.1262,-0.14
ALV.2Q16,-0.08099999999999999,-0.0901,-0.4417
RS.2Q16,-0.07179999999999999,-0.022899999999999976,-0.2493
SIX.2Q16,-0.06920000000000001,-0.021999999999999992,-0.03689999999999999
SHW.2Q16,-0.0699,-0.026499999999999996,-0.2462
KMI.2Q16,-0.0699,-0.014500000000000013,-0.17089999999999997
CYBR.2Q16,-0.06190000000000001,-0.026999999999999996,-0.211
CNC.2Q16,-0.059899999999999995,-0.05139999999999999,-0.131
SWKS.2Q16,-0.0567,-0.0557,-0.075
LEA.2Q16,-0.05510000000000001,-0.03950000000000001,-0.2859
SYK.2Q16,0.022699999999999998,0.11449999999999999,
DOOR.2Q16,0.056999999999999995,0.1807,-0.07849999999999999
GATX.2Q16,0.058499999999999996,0.18259999999999998,-0.16810000000000003
SEE.2Q16,0.0068000000000000005,-0.0204,0.0058
CALM.2Q16,-0.05730000000000002,-0.0003999999999999837,0.0012999999999999956
