ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
UTX,United Technologies Corporation,UTX.4Q15,1200,1255,4Q15,2015/4F,467.6,01/27/2016,3,12/31/2015,1.52,1.51,1.54,6.578,96.07,6.562,84.83,6.555,99.32,-17.122818,-14.589203,-11.910695,2.5777936,-11.327952,-10.081095,8.7,12.7,2.1,4.267437564,5.670546518,1.450257559,108.0,109.7,1.50,1.38,0.5,62626,65100,57231.645,0.068,0.077,0.066,-0.011,-19.701,-3.261,-1.830,-0.313473387,3.229162415,-0.247438047,1.942537714,0.12,27.31,1.58,0.993,-0.783,-8.613602976,1/26/2016,2/1/2016,1/20/2016,1/28/2015,12/30/2015,12/23/2015,10/28/2015
NEM,Newmont Mining Corporation,NEM.4Q15,1100,1120,4Q15,2015/4F,139.9,02/18/2016,4,12/31/2015,0.12,0.15,0.21,0.787,17.99,0.661,25.04,0.869,18.05,-31.766146,38.72577,44.991314,-11.44616,-12.339568,-4.7505198,1.3,1.6,1.3,2.315735641,1.694584229,1.815282346,23.6,23.7,1.59,1.57,0.5032363,8322,7292,7729.613,0.044,0.026,0.048,0.022,-20.320,51.065,49.742,-0.187468784,0.02226464,0.366550922,0.275688956,0.03,-5.89,0.70,-17.411,-41.281,-7.118324922,2/17/2016,2/23/2016,2/11/2016,2/19/2015,1/21/2016,1/14/2016,11/19/2015
SPN,"Superior Energy Services, Inc.",SPN.4Q15,3100,3110,4Q15,2015/4F,42.7,02/23/2016,2,12/31/2015,-0.51,-0.50,-0.50,-1.598,13.47,-1.703,8.83,-1.555,15.56,-56.677677,-43.25193,-4.643631,-10.493869,-9.562481,0.8795619,2.3,2.4,3.6,9.576097215,6.605072396,6.679786962,16.3,18.3,1.31,1.40,0.4774484,4611.82,4556.62,2784.5823,-0.119,-0.193,-0.100,0.093,-46.184,-33.689,-5.523,-0.031336218,-0.37526863,0.449809577,0.433593207,-0.09,85.12,11.71,1.940,2.575,-39.62075059,2/22/2016,2/26/2016,2/16/2016,2/24/2015,1/26/2016,1/19/2016,11/24/2015
T,AT&T Inc.,T.4Q15,4900,4905,4Q15,2015/4F,776.7,01/27/2016,3,12/31/2015,0.63,0.63,0.63,2.837,34.41,2.846,33.9,2.779,33.42,6.303549,1.4362812,-2.5301814,2.5777936,-11.327952,-10.081095,5.0,5.8,4.5,1.703079096,1.62007125,2.076362982,37.5,37.8,1.55,1.56,0.61737967,128752,132447,147308,0.082,0.084,0.083,-0.001,3.726,12.764,7.551,-0.144862492,0.096140281,0.051237157,-0.17977776,-0.01,10.62,0.82,0.416,0.760,14.41220331,1/26/2016,2/1/2016,1/20/2016,1/28/2015,12/30/2015,12/23/2015,10/28/2015
PTC,PTC Inc.,PTC.4Q15,3300,3310,4Q15,2016/1F,29.5,01/21/2016,4,12/31/2015,0.44,0.44,0.45,1.817,34.63,1.806,31.34,2.078,34.18,1.2871861,-8.308953,-7.660574,-0.33423305,-6.7535996,-6.0780945,2.2,1.8,1.9,1.220164074,1.218149885,1.606404045,43.0,42.1,1.36,1.30,0.45226702,1356.96,1259.11,1207.2367,0.052,0.058,0.061,0.003,1.621,-1.555,-1.582,0.209916744,0.136124377,0.001653482,-0.240437624,0.06,37.20,-2.03,-0.408,-2.087,-11.03372981,1/20/2016,1/26/2016,1/14/2016,1/22/2015,12/24/2015,12/17/2015,10/22/2015
TARO,Taro Pharmaceutical Industries Ltd.,TARO.4Q15,2300,2315,4Q15,2015/3F,16.4,02/11/2016,4,12/31/2015,,,,13.256,154.55,13.429,140.68,13.015,135.44,-9.146261,3.868866,-9.086216,-8.552128,-6.573039,-1.4515817,2.2,5.7,1.0,1.774238337,2.617698574,0.651254459,205.0,205.0,1.00,1.00,,759.285,862.944,,0.086,0.095,0.096,0.001,-0.594,10.442,-7.635,-0.611977561,1.234556116,-0.322214424,1.724339636,0.00,45.72,0.00,0.000,0.000,,2/10/2016,2/16/2016,2/4/2016,2/12/2015,1/14/2016,1/7/2016,11/12/2015
SWKS,"Skyworks Solutions, Inc.",SWKS.4Q15,1300,1305,4Q15,2016/1F,309.0,01/29/2016,5,12/31/2015,1.57,1.60,1.57,6.537,76.83,6.344,67.03,6.272,77.24,-7.4894667,-13.21854,-15.494204,2.0008326,-8.564591,-7.672262,5.9,5.0,3.5,7.02252656,7.02869456,7.373480311,98.8,112.9,1.15,1.19,0.39418855,2291.5,3258.4,3566.8271,0.085,0.095,0.081,-0.013,-9.490,-4.654,-7.822,0.179077308,0.705969676,-0.000877546,-0.047596757,-0.03,47.46,14.19,-1.957,0.346,55.6546847,1/28/2016,2/3/2016,1/22/2016,1/30/2015,1/1/2016,12/25/2015,10/30/2015
CHD,"Church & Dwight Co., Inc.",CHD.4Q15,2400,2435,4Q15,2015/4F,98.5,02/02/2016,2,12/31/2015,0.41,0.41,0.41,1.752,42.44,1.759,40.155,1.734,42.055,0.13302565,-4.5178947,-6.9085417,-2.0849705,-10.029543,-8.538378,1.8,7.6,8.4,5.332788296,3.783893984,3.857060142,43.5,44.6,1.93,1.85,0.5701744,3194.3,3297.6,3385.5244,0.041,0.044,0.041,-0.003,2.218,5.512,1.630,-0.758460058,-0.781975808,0.409338718,0.382604393,0.08,8.41,2.56,0.308,-0.382,5.986425821,2/1/2016,2/5/2016,1/26/2016,2/3/2015,1/5/2016,12/29/2015,11/3/2015
MXL,MaxLinear inc,MXL.4Q15,1300,1305,4Q15,2015/4F,14.0,02/09/2016,2,12/31/2015,0.44,0.43,0.42,1.357,14.73,1.504,14.19,1.311,16.81,86.26505,-15.5859585,5.1890254,-6.794369,-8.91698,-5.734104,4.6,5.0,3.2,5.906939536,4.575075763,5.165391959,21.2,19.5,1.00,1.00,0,119.646,133.112,300.4062,0.092,0.106,0.078,-0.028,93.059,-6.669,10.923,-0.078117133,0.450268893,0.291112944,0.143560757,0.00,49.40,-8.02,2.074,3.458,151.0791836,2/8/2016,2/12/2016,2/2/2016,2/10/2015,1/12/2016,1/5/2016,11/10/2015
SUI,"Sun Communities, Inc.",SUI.4Q15,4800,4890,4Q15,2015/4F,25.4,02/23/2016,2,12/31/2015,,0.08,0.10,1.120,68.53,1.152,65.86,1.075,66.62,-0.2079606,-1.1408031,-1.8040836,-10.493869,-9.562481,0.8795619,5.3,4.0,6.7,3.397601898,3.073609476,3.770084239,66.5,66.5,1.92,1.92,0.49159604,415.222,471.675,,0.016,0.017,0.016,-0.001,10.286,8.422,-2.684,0.334667552,-0.209336652,0.105411057,-0.098799474,0.00,0.97,0.00,0.000,0.000,,2/22/2016,2/26/2016,2/16/2016,2/24/2015,1/26/2016,1/19/2016,11/24/2015
OLED,Universal Display Corporation,OLED.4Q15,1300,1310,4Q15,2015/4F,31.1,02/26/2016,5,12/31/2015,0.51,0.52,0.52,1.518,54.44,1.524,47.42,1.494,52.82,42.774055,-10.2234,2.707386,-8.27384,-8.601767,0.6387472,5.0,7.1,8.4,8.176878548,9.991827801,8.914100759,53.8,49.7,1.63,1.56,0.51754916,146.639,191.031,199.85,0.028,0.032,0.028,-0.004,51.048,-1.622,2.069,-0.293186302,-0.400923045,-0.181643368,-0.082702926,0.07,13.45,-7.68,-1.381,-1.923,36.28707233,2/25/2016,3/2/2016,2/19/2016,2/27/2015,1/29/2016,1/22/2016,11/27/2015
HNT,"Health Net, Inc.",HNT.4Q15,3350,3355,4Q15,2015/4F,56.1,02/25/2016,4,12/31/2015,0.66,0.66,0.66,3.902,68.46,4.000,61.47,3.846,62.69,12.561142,-1.9460797,-4.9628916,-10.830534,-8.53076,2.704668,1.2,1.9,1.0,5.064133921,2.223011669,1.737600878,69.2,69.8,2.00,2.00,0.42640144,11053.7,14008.5,16464.26,0.057,0.065,0.061,-0.004,23.392,6.585,-7.668,-0.334782372,0.248424144,1.278050984,1.914440241,0.00,12.61,0.83,-1.067,-1.129,48.94795408,2/24/2016,3/1/2016,2/18/2016,2/26/2015,1/28/2016,1/21/2016,11/26/2015
GBCI,"Glacier Bancorp, Inc.",GBCI.4Q15,4800,4810,4Q15,2015/4F,12.7,01/29/2016,5,12/31/2015,0.40,0.40,0.40,1.686,26.53,1.695,23.14,1.662,27.36,19.128872,-15.423984,-15.051394,2.0008326,-8.564591,-7.672262,3.8,17.0,12.8,4.609501712,5.874995167,5.727030367,29.1,29.6,1.88,1.88,0.35355338,327.865,363.255,419.9,0.064,0.073,0.061,-0.012,17.128,-6.859,-7.379,-0.779252779,-0.707473011,-0.215403319,-0.195132308,0.00,25.94,1.47,0.946,0.946,28.07100483,1/28/2016,2/3/2016,1/22/2016,1/30/2015,1/1/2016,12/25/2015,10/30/2015
NI,NiSource Inc,NI.4Q15,4700,4735,4Q15,2015/4F,51.0,02/18/2016,4,12/31/2015,0.30,0.32,0.34,1.062,19.51,1.074,21.1,1.103,19.71,14.331269,7.0522666,5.5000067,-11.44616,-12.339568,-4.7505198,2.7,3.7,2.5,2.859980958,2.508121366,2.117530678,20.3,19.8,1.67,1.69,0.53654337,5657.3,6470.6,5001.324,0.054,0.051,0.056,0.005,25.777,19.392,10.251,-0.26226979,0.110189628,0.140288104,0.350620791,-0.03,-3.59,-2.46,-7.304,-11.458,-11.59521326,2/17/2016,2/23/2016,2/11/2016,2/19/2015,1/21/2016,1/14/2016,11/19/2015
SCG,SCANA Corporation,SCG.4Q15,4700,4705,4Q15,2015/4F,52.8,02/18/2016,4,12/31/2015,0.73,0.78,0.76,3.955,60.49,3.983,64.55,3.940,60,3.1062365,7.583344,5.5601,-11.44616,-12.339568,-4.7505198,7.8,8.3,7.1,5.024484099,4.544741474,4.812771554,61.8,58.3,1.73,1.82,0.6466698,4495,4951,4659.574,0.065,0.062,0.066,0.004,14.552,19.923,10.311,-0.053742724,0.107020363,0.105559937,0.043989735,-0.09,-4.34,-5.67,-7.058,-4.609,3.661268076,2/17/2016,2/23/2016,2/11/2016,2/19/2015,1/21/2016,1/14/2016,11/19/2015
LGIH,"LGI Homes, Inc.",LGIH.4Q15,1400,1415,4Q15,2015/4F,18.8,03/09/2016,3,12/31/2015,0.74,0.71,0.64,3.045,24.33,3.218,23.5,2.969,26.25,51.078068,-10.47619,15.820599,-9.879452,-2.958864,4.0807724,11.9,9.9,8.1,24.40286662,24.16379115,22.14770563,37.6,34.8,1.00,1.00,0,162.796,383.268,626.0205,0.125,0.137,0.113,-0.024,60.958,-7.517,11.740,0.19493633,0.456545192,0.009893955,0.101823685,0.00,60.11,-7.42,4.174,16.083,284.5429249,3/8/2016,3/14/2016,3/2/2016,3/11/2015,2/10/2016,2/3/2016,12/9/2015
ACHC,"Acadia Healthcare Company, Inc.",ACHC.4Q15,3350,3365,4Q15,2015/4F,45.5,02/17/2016,3,12/31/2015,0.59,0.59,0.59,2.751,62.46,2.876,56.09,2.686,69.58,-5.9442225,-19.387758,-3.4927726,-11.958271,-11.3453865,-1.9849658,4.8,7.2,3.2,7.023938638,6.770560236,6.864334302,88.7,89.1,1.12,1.13,0.28114787,713.408,1004.6,1786.2592,0.044,0.051,0.039,-0.013,6.014,-8.042,-1.508,-0.327966993,0.503871155,0.03742355,0.023251248,-0.01,58.12,0.50,0.205,0.173,150.3839598,2/16/2016,2/22/2016,2/10/2016,2/18/2015,1/20/2016,1/13/2016,11/18/2015
EQY,"Equity One, Inc.",EQY.4Q15,4800,4890,4Q15,2015/4F,21.7,02/25/2016,4,12/31/2015,0.11,0.12,0.11,0.578,27.15,0.598,27.22,0.633,27.36,0.74682236,-0.5116999,5.7498097,-10.830534,-8.53076,2.704668,2.1,1.8,2.5,4.268121414,3.900058123,2.369524608,27.3,27.1,1.96,2.04,0.6344072,332.511,353.185,361.76157,0.021,0.022,0.023,0.001,11.577,8.019,3.045,0.173552434,-0.166331944,0.094373796,0.801256421,-0.07,0.26,-0.57,-4.736,-2.048,8.796872885,2/24/2016,3/1/2016,2/18/2016,2/26/2015,1/28/2016,1/21/2016,11/26/2015
STWD,"Starwood Property Trust, Inc.",STWD.4Q15,4800,4890,4Q15,2015/4F,44.0,02/25/2016,4,12/31/2015,0.53,0.53,0.53,2.248,20.56,2.226,17.87,2.231,20.21,-23.08957,-11.578417,2.6421666,-10.830534,-8.53076,2.704668,2.2,3.8,3.1,3.796229519,3.092191028,4.004473502,24.2,24.8,1.20,1.22,0.42163703,565.695,702.875,734.2,0.109,0.125,0.110,-0.014,-12.259,-3.048,-0.063,-0.431882512,-0.307106139,0.227682729,-0.052002837,-0.02,35.24,2.67,0.000,1.762,29.78725285,2/24/2016,3/1/2016,2/18/2016,2/26/2015,1/28/2016,1/21/2016,11/26/2015
KLAC,KLA-Tencor Corporation,KLAC.4Q15,1300,1355,4Q15,2016/2F,145.0,01/29/2016,5,12/31/2015,0.85,0.86,0.85,3.744,69.35,3.777,65.09,3.647,67.12,12.819254,-3.024441,-6.3588085,2.0008326,-8.564591,-7.672262,1.0,0.9,0.3,0.809668957,0.857733289,1.210858841,70.3,66.3,1.89,1.86,0.27415943,2929.4,2814.04,2785.5667,0.054,0.058,0.054,-0.004,10.818,5.540,1.313,0.040988206,1.996754321,-0.056036453,-0.331326716,0.03,7.98,-5.72,-0.460,0.044,-4.909991807,1/28/2016,2/3/2016,1/22/2016,1/30/2015,1/1/2016,12/25/2015,10/30/2015
HPT,Hospitality Properties Trust,HPT.4Q15,4800,4890,4Q15,2015/4F,25.0,02/24/2016,3,12/31/2015,0.20,0.46,0.48,1.740,26.15,1.400,23.59,1.727,27.340374,-26.74737,-13.717347,8.360124,-11.403161,-8.12304,3.6468625,4.8,4.9,5.4,4.490169376,4.120105826,3.890636137,29.4,31.6,1.88,1.88,0.6408699,1563.85,1736.32,1926.2375,0.067,0.059,0.063,0.004,-15.344,-5.594,4.713,-0.014741278,-0.104286594,0.089818943,0.154096455,0.00,24.63,7.48,-56.522,-58.333,23.17277872,2/23/2016,2/29/2016,2/17/2016,2/25/2015,1/27/2016,1/20/2016,11/25/2015
ESRT,"Empire State Realty Trust, Inc. Class A",ESRT.4Q15,4800,4890,4Q15,2015/4F,17.7,02/23/2016,2,12/31/2015,,,0.18,0.820,18.07,0.837,15.11,0.779,18.52,-5.3221345,-18.41253,-12.048901,-10.493869,-9.562481,0.8795619,3.0,4.8,4.7,2.736144537,4.319588557,3.907775676,20.7,20.8,1.21,1.21,0.3933979,353.024,400.825,446.5635,0.045,0.055,0.042,-0.013,5.172,-8.850,-12.928,-0.38535428,-0.375516401,-0.366572881,-0.29982047,0.00,36.77,0.81,0.000,0.000,26.49664046,2/22/2016,2/26/2016,2/16/2016,2/24/2015,1/26/2016,1/19/2016,11/24/2015
BID,Sotheby's,BID.4Q15,3400,3450,4Q15,2015/4F,34.0,02/26/2016,5,12/31/2015,1.14,1.07,1.01,2.268,25.76,1.987,23.32,2.284,29.07,-46.552902,-19.779842,-1.8518567,-8.27384,-8.601767,0.6387472,4.8,10.2,12.7,14.26599727,13.86771202,13.92524586,26.8,37.0,1.80,1.50,0.4472136,853.678,938.053,956.7964,0.088,0.085,0.079,-0.007,-38.279,-11.178,-2.491,-0.529863933,-0.622087229,0.028720329,0.024470046,0.30,14.71,38.32,7.042,12.426,12.07930859,2/25/2016,3/2/2016,2/19/2016,2/27/2015,1/29/2016,1/22/2016,11/27/2015
BIP,Brookfield Infrastructure Partners L.P.,BIP.4Q15,4700,4705,4Q15,2015/4F,10.4,02/03/2016,3,12/31/2015,0.11,0.14,0.12,0.790,25.273335,0.801,22.653334,0.947,27.873335,-18.156927,-18.727583,-9.14439,-2.9701293,-10.709011,-8.867913,4.0,6.3,5.4,0.508204494,0.539714978,1.072029392,32.1,32.3,1.25,1.36,0.46291006,1826,1924,2186.8667,0.031,0.035,0.034,-0.001,-15.187,-8.019,-0.276,-0.36873783,-0.27060175,-0.058383564,-0.525941641,-0.11,41.68,0.74,-20.931,-5.556,19.76268894,2/2/2016,2/8/2016,1/27/2016,2/4/2015,1/6/2016,12/30/2015,11/4/2015
SBGI,"Sinclair Broadcast Group, Inc. Class A",SBGI.4Q15,3400,3410,4Q15,2015/4F,31.5,02/24/2016,3,12/31/2015,0.69,0.68,0.66,3.234,32.54,3.084,29.46,3.094,35.67,11.095297,-17.409588,1.376462,-11.403161,-8.12304,3.6468625,9.9,15.8,20.1,15.3254479,16.47004046,18.37498522,38.7,36.4,1.28,1.31,0.44095856,1363.13,1976.55,2208.9167,0.099,0.105,0.087,-0.018,22.498,-9.287,-2.270,-0.372170067,-0.506907074,-0.069495431,-0.165961348,-0.03,31.25,-5.86,0.472,4.007,62.04739827,2/23/2016,2/29/2016,2/17/2016,2/25/2015,1/27/2016,1/20/2016,11/25/2015
COO,"Cooper Companies, Inc.",COO.4Q15,2300,2325,4Q15,2016/1F,88.6,03/04/2016,5,12/31/2015,1.59,1.58,1.58,7.959,134.2,8.129,144.81,7.947,130.34,-29.485184,11.101734,10.415554,-9.715933,-6.983453,0.5212784,4.0,4.0,4.6,5.274433207,4.485572422,4.810940587,154.2,157.8,1.53,1.43,0.4643544,1717.77,1797.06,1865.5514,0.059,0.056,0.061,0.005,-19.769,18.085,9.894,0,-0.135484485,0.175866247,0.096341373,0.10,6.51,2.34,0.837,0.693,8.603095874,3/3/2016,3/9/2016,2/26/2016,3/6/2015,2/5/2016,1/29/2016,12/4/2015
GDDY,"GoDaddy, Inc. Class A",GDDY.4Q15,3300,3320,4Q15,2015/4F,16.2,02/18/2016,4,12/31/2015,-0.06,-0.03,-0.03,-0.144,32.06,-0.108,24.25,-0.241,32.29,,-24.899351,-17.963463,-11.44616,-12.339568,-4.7505198,7.7,12.0,18.0,18.39426337,19.77374871,23.56058612,37.2,36.3,1.08,1.08,0.2773501,,1387.1866,1605.49,-0.005,-0.004,-0.007,-0.003,,-12.560,-13.213,-0.35860724,-0.570990678,-0.069763471,-0.219278193,0.00,53.26,-2.47,82.183,109.386,,2/17/2016,2/23/2016,2/11/2016,2/19/2015,1/21/2016,1/14/2016,11/19/2015
ICLR,ICON Plc,ICLR.4Q15,2300,2310,4Q15,2015/4F,34.5,02/23/2016,2,12/31/2015,1.11,1.10,1.10,4.662,77.7,4.721,68.38,4.594,73.38,12.623882,-6.813848,1.2137413,-10.493869,-9.562481,0.8795619,6.7,7.2,3.3,4.177595949,4.873618007,4.387197189,79.3,79.1,1.53,1.53,0.60566497,1336.05,1503.31,1581.82,0.060,0.069,0.063,-0.006,23.118,2.749,0.334,-0.081959751,1.026117134,-0.142814241,-0.04777566,0.00,15.97,-0.29,0.422,0.818,18.39526964,2/22/2016,2/26/2016,2/16/2016,2/24/2015,1/26/2016,1/19/2016,11/24/2015
GRA,W R Grace & Co,GRA.4Q15,2200,2210,4Q15,2015/4F,39.0,02/11/2016,4,12/31/2015,1.32,1.35,1.36,5.321,79.92926,5.165,67.95,5.274,77.36099,-7.455957,-12.16504,-8.123589,-8.552128,-6.573039,-1.4515817,1.2,4.6,3.5,2.894755506,2.818093848,3.333241192,99.3,113.5,1.27,1.18,0.46709937,3060.7,3243,3072.681,0.067,0.076,0.068,-0.008,1.096,-5.592,-6.672,-0.731465326,-0.639298705,0.027203373,-0.131549342,0.09,46.11,14.32,-2.375,-2.764,0.391446401,2/10/2016,2/16/2016,2/4/2016,2/12/2015,1/14/2016,1/7/2016,11/12/2015
PEP,"PepsiCo, Inc.",PEP.4Q15,2400,2420,4Q15,2015/4F,436.2,02/11/2016,4,12/31/2015,1.06,1.07,1.06,4.825,99.92,4.826,97.39,4.795,98.37,-4.4479904,-0.99624395,-0.18448234,-8.552128,-6.573039,-1.4515817,1.8,2.5,2.2,0.744308678,0.617879714,0.714185963,105.2,104.8,1.48,1.44,0.48992702,66415,66683,63116.895,0.048,0.050,0.049,-0.001,4.104,5.577,1.267,-0.287637778,-0.196886271,0.204617437,0.042177692,0.04,8.04,-0.38,-1.197,0.191,-4.965903787,2/10/2016,2/16/2016,2/4/2016,2/12/2015,1/14/2016,1/7/2016,11/12/2015
JW.A,"John Wiley & Sons, Inc. Class A",JW.A.4Q15,3400,3425,4Q15,2015/3F,11.5,03/08/2016,2,12/31/2015,0.76,0.68,0.68,3.107,45.03,3.151,44.09,3.077,45.09,-34.286648,-2.2177875,8.409155,-9.957248,-4.1874766,4.1284323,4.4,1.6,2.7,1.862160134,1.594614384,1.115414788,61.0,61.0,1.67,1.67,0.57735026,1775.19,1822.44,1723.39,0.069,0.071,0.068,-0.003,-24.329,1.970,4.281,1.726214829,0.626310427,0.167780846,0.669477718,0.00,38.35,0.00,11.765,11.765,-2.91799751,3/7/2016,3/11/2016,3/1/2016,3/10/2015,2/9/2016,2/2/2016,12/8/2015
TJX,TJX Companies Inc,TJX.4Q15,3500,3525,4Q15,2015/4F,242.4,02/24/2016,3,12/31/2015,0.47,0.47,0.47,1.795,35.455,1.821,35.895,1.781,35.825,-0.27384758,0.19539595,6.434405,-11.403161,-8.12304,3.6468625,3.0,3.3,3.0,1.438023641,1.32597271,0.981257219,40.8,40.0,1.23,1.31,0.40129578,27422.6,29078.4,30711.182,0.051,0.051,0.050,-0.001,11.129,8.318,2.788,-0.100925662,0.003897489,0.084504703,0.465491019,-0.07,13.69,-1.88,-0.189,-0.424,11.99223268,2/23/2016,2/29/2016,2/17/2016,2/25/2015,1/27/2016,1/20/2016,11/25/2015
HUBB,Hubbell Incorporated Class B,HUBB.4Q15,1200,1235,4Q15,2015/4F,27.6,01/28/2016,4,12/31/2015,1.15,1.16,1.18,5.626,101.04,5.574,87.25,5.516,96.25,-6.8755746,-9.350652,-13.971603,0.64446926,-10.811817,-9.538245,5.2,7.4,4.7,1.528387983,3.273056462,4.849983776,101.4,103.0,1.71,1.50,0.48795003,3183.9,3359.4,3402.5,0.056,0.064,0.057,-0.007,-7.520,1.461,-4.433,-0.305598745,0.099264684,-0.53303953,-0.684867403,0.21,16.22,1.58,-0.768,-2.300,6.865793524,1/27/2016,2/2/2016,1/21/2016,1/29/2015,12/31/2015,12/24/2015,10/29/2015
RHP,"Ryman Hospitality Properties, Inc.",RHP.4Q15,4800,4890,4Q15,2015/4F,12.3,02/26/2016,5,12/31/2015,0.29,0.29,0.69,3.062,51.64,3.125,48.09,2.975,54.87,-21.880198,-12.356478,5.669093,-8.27384,-8.601767,0.6387472,4.9,6.9,6.6,2.784369037,2.830335646,2.927928214,54.2,58.9,1.88,1.89,0.35355338,954.562,1040.99,1093.575,0.059,0.065,0.054,-0.011,-13.606,-3.755,5.030,-0.293811463,-0.260377815,-0.016240692,-0.049030976,-0.01,12.64,8.66,0.000,-57.971,14.56301424,2/25/2016,3/2/2016,2/19/2016,2/27/2015,1/29/2016,1/22/2016,11/27/2015
BXLT,"Baxalta, Inc.",BXLT.4Q15,2300,2320,4Q15,2015/4F,112.8,02/16/2016,2,12/31/2015,0.55,0.55,0.56,2.210,39.03,2.199,36.78,2.185,34.54,,6.485224,-8.757138,-10.982079,-9.907663,-4.450136,0.7,2.1,2.3,1.411810674,1.353579663,1.127492095,44.3,42.0,1.25,1.17,0.5,,6082.8335,6152.4,0.057,0.060,0.063,0.003,,16.393,-4.307,-0.688711668,-0.706238893,0.043020011,0.252169023,0.08,20.54,-5.26,0.014,-1.886,,2/15/2016,2/19/2016,2/9/2016,2/17/2015,1/19/2016,1/12/2016,11/17/2015
AKRX,"Akorn, Inc.",AKRX.4Q15,2300,2305,4Q15,2015/4F,46.4,05/11/2016,3,12/31/2015,0.54,0.54,0.55,2.323,37.31,2.255,24.38,2.376,24.23,-38.000965,0.61906576,-2.3628354,-1.0213256,11.220634,-0.5809188,7.8,3.2,6.2,12.46324509,14.9738147,14.25847239,38.9,49.0,1.28,1.23,0.44604746,317.711,654.166,983.22394,0.062,0.092,0.098,0.006,-36.980,-10.602,-1.782,1.443695607,0.260930247,-0.167663996,-0.125906005,0.05,59.65,25.89,-0.685,-1.840,209.4711672,5/10/2016,5/16/2016,5/4/2016,5/13/2015,4/13/2016,4/6/2016,2/10/2016
PDCE,PDC Energy Inc,PDCE.4Q15,2100,2105,4Q15,2015/4F,60.3,02/22/2016,1,12/31/2015,0.44,0.50,0.53,1.380,53.38,0.410,47.06,1.556,54.81,-9.083981,-14.139753,-5.9552374,-11.588496,-10.927325,-0.8376479,5.3,8.2,9.1,17.46558424,19.84785566,19.65969036,66.2,71.6,1.19,1.18,0.38029417,411.314,856.207,616.2939,0.026,0.009,0.028,0.020,2.505,-3.212,-5.118,-0.351521802,-0.414094852,-0.120026639,-0.111604307,0.01,40.72,8.16,-10.835,-17.242,49.83538124,2/19/2016,2/25/2016,2/15/2016,2/23/2015,1/25/2016,1/18/2016,11/23/2015
NSC,Norfolk Southern Corporation,NSC.4Q15,4600,4620,4Q15,2015/4F,201.9,01/27/2016,3,12/31/2015,1.27,1.33,1.39,5.747,84.59,5.608,71.18,5.775,81.6,-17.611652,-12.769604,-18.0426,2.5777936,-11.327952,-10.081095,3.0,1.8,3.0,1.300085382,1.803827322,2.10256134,87.5,88.1,1.85,1.79,0.543493,11245,11624,10548.769,0.068,0.079,0.071,-0.008,-20.189,-1.442,-7.962,0.646995785,0.007089862,-0.27926284,-0.381665896,0.05,22.93,0.67,-4.168,-8.579,-6.191471765,1/26/2016,2/1/2016,1/20/2016,1/28/2015,12/30/2015,12/23/2015,10/28/2015
CLH,"Clean Harbors, Inc.",CLH.4Q15,3100,3120,4Q15,2015/4F,22.2,02/24/2016,3,12/31/2015,0.11,0.14,0.15,1.540,41.65,1.439,43.35,1.547,43.08,-24.82143,0.6267309,6.223953,-11.403161,-8.12304,3.6468625,7.5,11.3,10.7,7.285777721,9.280222938,9.463363843,53.2,53.7,1.67,1.58,0.65133893,3509.65,3401.63,3294.7517,0.037,0.033,0.036,0.003,-13.418,8.750,2.577,-0.333783138,-0.297492951,-0.214913503,-0.230106985,0.08,22.69,0.94,-22.879,-30.226,-6.123069252,2/23/2016,2/29/2016,2/17/2016,2/25/2015,1/27/2016,1/20/2016,11/25/2015
AJG,Arthur J. Gallagher & Co.,AJG.4Q15,4800,4880,4Q15,2015/4F,48.8,02/03/2016,3,12/31/2015,0.55,0.55,0.56,2.831,40.94,2.838,37.07,2.841,44.01,-14.658898,-15.769142,-10.415661,-2.9701293,-10.709011,-8.867913,1.5,3.0,1.8,1.558606541,1.38653896,1.300657327,49.0,51.5,1.45,1.50,0.66904336,3179.6,4626.5,5335.1934,0.069,0.077,0.065,-0.012,-11.689,-5.060,-1.548,-0.512239495,-0.172101519,0.124098627,0.198322194,-0.05,32.18,5.04,-0.099,-3.043,67.79448358,2/2/2016,2/8/2016,1/27/2016,2/4/2015,1/6/2016,12/30/2015,11/4/2015
