ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
BIO,"Bio-Rad Laboratories, Inc. Class A",BIO.2Q16,2300,2325,2Q16,2016/2F,16.9,08/04/2016,5.5,1.13,0.61,-0.52,3.8,4,8/3/2016,8/9/2016,5.5,0.9,4.6,2,7/28/2016,1.13,1.13,0.00,#DIV/0!
CFG,"Citizens Financial Group, Inc.",CFG.2Q16,4800,4810,2Q16,2016/2F,134.7,07/21/2016,5.5,0.43,0.46,0.03,1.2,4,7/20/2016,7/26/2016,5.5,-0.1,5.6,20,7/14/2016,0.46,0.41,0.05,0.521
PCAR,PACCAR Inc,PCAR.2Q16,1200,1220,2Q16,2016/2F,129.0,07/26/2016,5.5,1.02,1.06,0.04,-0.9,2,7/25/2016,7/29/2016,5.5,0.3,5.2,22,7/19/2016,1.10,0.95,0.15,0.245
HRC,"Hill-Rom Holdings, Inc.",HRC.2Q16,2300,2325,2Q16,2016/3F,26.1,08/04/2016,5.5,0.76,0.81,0.05,1.4,4,8/3/2016,8/9/2016,5.5,0.9,4.6,7,7/28/2016,0.77,0.75,0.02,2.333
CVLT,"CommVault Systems, Inc.",CVLT.2Q16,3300,3310,2Q16,2016/1F,15.6,07/26/2016,5.4,0.17,0.21,0.04,2.2,2,7/25/2016,7/29/2016,5.4,0.3,5.2,15,7/19/2016,0.24,0.15,0.09,0.415
SNPS,"Synopsys, Inc.",SNPS.2Q16,3300,3310,2Q16,2016/3F,41.5,08/18/2016,5.4,0.74,0.76,0.02,2.0,4,8/17/2016,8/23/2016,5.4,0.3,5.1,8,8/11/2016,0.75,0.73,0.02,1.063
MOG.A,Moog Inc. Class A,MOG.A.2Q16,1300,1330,2Q16,2016/3F,10.7,07/29/2016,5.4,0.89,1.00,0.12,-4.1,5,7/28/2016,8/3/2016,5.4,-0.3,5.8,4,7/22/2016,0.91,0.86,0.05,2.300
EW,Edwards Lifesciences Corporation,EW.2Q16,2300,2325,2Q16,2016/2F,191.3,07/27/2016,5.4,0.70,0.76,0.06,4.9,3,7/26/2016,8/1/2016,5.4,0.1,5.4,25,7/20/2016,0.72,0.68,0.04,1.503
XEC,Cimarex Energy Co.,XEC.2Q16,2100,2105,2Q16,2016/2F,113.9,08/04/2016,5.4,-0.01,0.07,0.08,3.5,4,8/3/2016,8/9/2016,5.4,0.9,4.5,31,7/28/2016,0.14,-0.22,0.36,0.229
FOSL,"Fossil Group, Inc.",FOSL.2Q16,1400,1445,2Q16,2016/2F,48.6,08/10/2016,5.4,0.10,0.12,0.02,2.0,3,8/9/2016,8/15/2016,5.4,0.4,5.0,11,8/3/2016,0.18,0.00,0.18,0.136
CSX,CSX Corporation,CSX.2Q16,4600,4620,2Q16,2016/2F,201.0,07/13/2016,5.4,0.44,0.47,0.03,0.7,3,7/12/2016,7/18/2016,5.4,0.6,4.7,26,7/6/2016,0.48,0.41,0.07,0.467
RIG,Transocean Ltd.,RIG.2Q16,3100,3105,2Q16,2016/2F,170.6,08/04/2016,5.4,-0.01,0.17,0.18,2.3,4,8/3/2016,8/9/2016,5.4,0.9,4.5,35,7/28/2016,0.36,-0.24,0.60,0.292
ANSS,"ANSYS, Inc.",ANSS.2Q16,3300,3310,2Q16,2016/2F,47.6,08/04/2016,5.3,0.88,0.93,0.05,0.5,4,8/3/2016,8/9/2016,5.3,0.9,4.5,13,7/28/2016,0.90,0.86,0.04,1.212
TXN,Texas Instruments Incorporated,TXN.2Q16,1300,1305,2Q16,2016/2F,303.6,07/26/2016,5.3,0.72,0.76,0.04,2.2,2,7/25/2016,7/29/2016,5.3,0.3,5.0,29,7/19/2016,0.75,0.71,0.04,0.898
EEFT,"Euronet Worldwide, Inc.",EEFT.2Q16,3300,3305,2Q16,2016/2F,33.0,07/26/2016,5.3,0.90,0.97,0.07,1.3,2,7/25/2016,7/29/2016,5.3,0.3,5.0,8,7/19/2016,0.91,0.90,0.01,6.625
TIVO,TiVo Corp.,TIVO.2Q16,3300,3310,2Q16,2016/2F,21.7,07/29/2016,5.3,0.31,0.41,0.10,5.0,5,7/28/2016,8/3/2016,5.3,-0.3,5.6,5,7/22/2016,0.33,0.25,0.08,1.294
MKTX,MarketAxess Holdings Inc.,MKTX.2Q16,4800,4840,2Q16,2016/2F,45.4,07/28/2016,5.2,0.85,0.88,0.03,2.9,4,7/27/2016,8/2/2016,5.2,-0.5,5.7,6,7/21/2016,0.87,0.81,0.06,0.500
HAR,"Harman International Industries, Incorporated",HAR.2Q16,1400,1425,2Q16,2016/4F,82.3,08/04/2016,5.2,1.52,1.57,0.05,5.1,4,8/3/2016,8/9/2016,5.2,0.9,4.4,15,7/28/2016,1.56,1.43,0.13,0.380
NWSA,News Corporation Class A,NWSA.2Q16,3400,3420,2Q16,2016/4F,37.0,08/09/2016,5.2,0.13,0.10,-0.03,8.0,2,8/8/2016,8/12/2016,5.2,0.1,5.1,7,8/2/2016,0.20,0.11,0.09,-0.304
CTB,Cooper Tire & Rubber Company,CTB.2Q16,1400,1410,2Q16,2016/2F,20.4,08/04/2016,5.2,1.02,1.27,0.25,-0.4,4,8/3/2016,8/9/2016,5.2,0.9,4.4,8,7/28/2016,1.15,0.85,0.30,0.829
CAT,Caterpillar Inc.,CAT.2Q16,1200,1220,2Q16,2016/2F,398.0,07/26/2016,5.2,0.96,1.09,0.13,2.2,2,7/25/2016,7/29/2016,5.2,0.3,4.9,17,7/19/2016,0.99,0.89,0.10,1.309
WU,Western Union Company,WU.2Q16,4800,4830,2Q16,2016/2F,74.7,08/04/2016,5.2,0.40,0.42,0.02,-0.1,4,8/3/2016,8/9/2016,5.2,0.9,4.3,23,7/28/2016,0.42,0.36,0.06,0.333
OPI,Office Properties Income Trust,OPI.2Q16,4800,4890,2Q16,2016/2F,14.0,07/28/2016,5.1,0.56,0.96,0.40,0.5,4,7/27/2016,8/2/2016,5.1,-0.5,5.6,2,7/21/2016,0.84,0.28,0.56,0.714
BEAV,"B/E Aerospace, Inc.",BEAV.2Q16,1300,1330,2Q16,2016/2F,52.5,07/26/2016,5.1,0.82,0.84,0.02,5.6,2,7/25/2016,7/29/2016,5.1,0.3,4.8,15,7/19/2016,0.84,0.80,0.04,0.528
LB,"L Brands, Inc.",LB.2Q16,3500,3525,2Q16,2016/2F,251.1,08/18/2016,5.0,0.60,0.70,0.10,0.0,4,8/17/2016,8/23/2016,5.0,0.3,4.7,32,8/11/2016,0.61,0.50,0.11,0.948
ARMK,Aramark,ARMK.2Q16,3400,3435,2Q16,2016/3F,51.0,08/10/2016,5.0,0.32,0.34,0.02,0.3,3,8/9/2016,8/15/2016,5.0,0.4,4.6,10,8/3/2016,0.34,0.27,0.07,0.339
FLT,"FleetCor Technologies, Inc.",FLT.2Q16,3200,3205,2Q16,2016/2F,97.7,08/05/2016,5.0,1.54,1.56,0.02,0.5,5,8/4/2016,8/10/2016,5.0,0.5,4.5,15,7/29/2016,1.59,1.51,0.08,0.217
TTC,Toro Company,TTC.2Q16,1200,1220,2Q16,2016/3F,26.5,08/18/2016,5.0,0.50,0.50,0.00,-3.5,4,8/17/2016,8/23/2016,5.0,0.3,4.7,5,8/11/2016,0.51,0.48,0.03,0.133
BDC,Belden Inc.,BDC.2Q16,1200,1235,2Q16,2016/2F,16.8,07/19/2016,5.0,1.26,1.54,0.28,3.6,2,7/18/2016,7/22/2016,5.0,0.4,4.6,6,7/12/2016,1.28,1.25,0.03,9.333
WPZ,"Williams Partners, L.P.",WPZ.2Q16,3100,3130,2Q16,2016/2F,71.5,08/02/2016,5.0,0.25,-0.49,-0.74,-4.4,2,8/1/2016,8/5/2016,5.0,0.5,4.4,7,7/26/2016,0.48,0.08,0.40,-1.837
SFLY,"Shutterfly, Inc.",SFLY.2Q16,3200,3205,2Q16,2016/2F,11.5,07/28/2016,5.0,-0.65,-0.48,0.17,1.8,4,7/27/2016,8/2/2016,5.0,-0.5,5.5,10,7/21/2016,-0.63,-0.69,0.06,2.900
LCI,"Lannett Company, Inc.",LCI.2Q16,2300,2305,2Q16,2016/4F,18.4,08/24/2016,4.9,0.60,0.73,0.14,4.6,3,8/23/2016,8/29/2016,4.9,-0.3,5.2,6,8/17/2016,0.64,0.55,0.09,1.500
HOLX,"Hologic, Inc.",HOLX.2Q16,2300,2325,2Q16,2016/3F,118.1,07/28/2016,4.9,0.48,0.51,0.03,2.0,4,7/27/2016,8/2/2016,4.9,-0.5,5.4,19,7/21/2016,0.49,0.47,0.02,1.670
ICE,"Intercontinental Exchange, Inc.",ICE.2Q16,4800,4840,2Q16,2016/2F,201.2,08/03/2016,4.9,0.68,0.69,0.01,0.7,3,8/2/2016,8/8/2016,4.9,1.2,3.7,16,7/27/2016,0.69,0.66,0.02,0.440
AZPN,"Aspen Technology, Inc.",AZPN.2Q16,3300,3310,2Q16,2016/4F,27.2,08/12/2016,4.8,0.39,0.44,0.05,0.6,5,8/11/2016,8/17/2016,4.8,-0.2,5.0,6,8/5/2016,0.40,0.37,0.03,1.778
ENLK,"EnLink Midstream Partners, L.P.",ENLK.2Q16,3100,3130,2Q16,2016/2F,12.7,08/03/2016,4.8,0.02,-0.07,-0.09,6.8,3,8/2/2016,8/8/2016,4.8,1.2,3.7,16,7/27/2016,0.13,-0.05,0.18,-0.498
BHGE,"Baker Hughes, a GE Company Class A",BHGE.2Q16,3100,3110,2Q16,2016/2F,207.3,07/28/2016,4.8,-0.62,-0.90,-0.28,3.4,4,7/27/2016,8/2/2016,4.8,-0.5,5.3,33,7/21/2016,-0.30,-0.98,0.68,-0.411
AMH,American Homes 4 Rent Class A,AMH.2Q16,4800,4890,2Q16,2016/2F,36.4,08/05/2016,4.8,-0.06,-0.04,0.02,1.2,5,8/4/2016,8/10/2016,4.8,0.5,4.3,5,7/29/2016,0.01,-0.09,0.10,0.210
TOL,"Toll Brothers, Inc.",TOL.2Q16,1400,1415,2Q16,2016/3F,74.7,08/23/2016,4.8,0.61,0.61,0.00,2.0,2,8/22/2016,8/26/2016,4.8,-0.6,5.4,14,8/16/2016,0.64,0.59,0.05,-0.098
ALK,"Alaska Air Group, Inc.",ALK.2Q16,4600,4610,2Q16,2016/2F,148.5,07/21/2016,4.8,2.09,2.12,0.03,-0.4,4,7/20/2016,7/26/2016,4.8,-0.1,4.9,12,7/14/2016,2.13,2.00,0.14,0.184
HUM,Humana Inc.,HUM.2Q16,3350,3355,2Q16,2016/2F,200.4,08/03/2016,4.8,2.21,2.30,0.09,2.9,3,8/2/2016,8/8/2016,4.8,1.2,3.6,17,7/27/2016,2.30,2.09,0.21,0.411
OHI,"Omega Healthcare Investors, Inc.",OHI.2Q16,4800,4890,2Q16,2016/2F,45.9,08/03/2016,4.7,0.50,0.57,0.07,5.0,3,8/2/2016,8/8/2016,4.7,1.2,3.6,4,7/27/2016,0.53,0.47,0.06,1.126
RMD,ResMed Inc.,RMD.2Q16,2300,2325,2Q16,2016/4F,50.8,07/29/2016,4.7,0.73,0.74,0.01,1.5,5,7/28/2016,8/3/2016,4.7,-0.3,5.0,14,7/22/2016,0.77,0.62,0.15,0.060
MGM,MGM Resorts International,MGM.2Q16,3400,3445,2Q16,2016/2F,152.2,08/04/2016,4.7,0.26,0.29,0.03,-2.6,4,8/3/2016,8/9/2016,4.7,0.9,3.9,12,7/28/2016,0.35,0.18,0.17,0.178
FCX,"Freeport-McMoRan, Inc.",FCX.2Q16,1100,1120,2Q16,2016/2F,487.3,07/26/2016,4.7,-0.01,-0.02,-0.01,-9.6,2,7/25/2016,7/29/2016,4.7,0.3,4.4,16,7/19/2016,0.08,-0.16,0.24,-0.037
NEM,Newmont Mining Corporation,NEM.2Q16,1100,1120,2Q16,2016/2F,289.3,07/21/2016,4.7,0.29,0.44,0.15,6.7,4,7/20/2016,7/26/2016,4.7,-0.1,4.8,15,7/14/2016,0.38,0.11,0.27,0.549
CHMT,Chemtura Corporation,CHMT.2Q16,2200,2210,2Q16,2016/2F,11.5,07/29/2016,4.7,0.46,0.40,-0.06,0.9,5,7/28/2016,8/3/2016,4.7,-0.3,5.0,6,7/22/2016,0.50,0.43,0.07,-0.914
AOS,A. O. Smith Corporation,AOS.2Q16,1200,1230,2Q16,2016/2F,58.5,07/26/2016,4.7,0.45,0.49,0.04,-3.9,2,7/25/2016,7/29/2016,4.7,0.3,4.4,14,7/19/2016,0.48,0.43,0.05,0.743
TMUS,"T-Mobile US, Inc.",TMUS.2Q16,4900,4915,2Q16,2016/2F,176.5,07/27/2016,4.6,0.20,0.25,0.05,1.9,3,7/26/2016,8/1/2016,4.6,0.1,4.6,23,7/20/2016,0.31,0.12,0.19,0.277
KRC,Kilroy Realty Corporation,KRC.2Q16,4800,4890,2Q16,2016/2F,35.2,07/26/2016,4.6,0.33,0.31,-0.01,9.0,2,7/25/2016,7/29/2016,4.6,0.3,4.4,3,7/19/2016,0.41,0.27,0.14,-0.091
SLG,SL Green Realty Corp.,SLG.2Q16,4800,4890,2Q16,2016/2F,78.7,07/21/2016,4.6,1.38,1.33,-0.05,21.4,4,7/20/2016,7/26/2016,4.6,-0.1,4.7,5,7/14/2016,1.65,0.91,0.74,-0.071
MUSA,"Murphy USA, Inc.",MUSA.2Q16,3500,3540,2Q16,2016/2F,21.3,08/03/2016,4.6,0.99,1.17,0.18,-3.0,3,8/2/2016,8/8/2016,4.6,1.2,3.4,6,7/27/2016,1.06,0.89,0.17,1.075
MIDD,Middleby Corporation,MIDD.2Q16,1200,1210,2Q16,2016/2F,48.2,08/11/2016,4.6,1.11,1.35,0.24,4.6,4,8/10/2016,8/16/2016,4.6,0.1,4.5,7,8/4/2016,1.18,1.08,0.10,2.419
WDFC,WD-40 Company,WDFC.2Q16,2200,2240,2Q16,2016/3F,10.7,07/08/2016,4.6,0.86,0.88,0.03,-2.9,5,7/7/2016,7/13/2016,4.6,2.7,1.8,2,7/1/2016,0.87,0.84,0.03,0.833
TIF,Tiffany & Co.,TIF.2Q16,3500,3540,2Q16,2016/2F,141.0,08/25/2016,4.5,0.72,0.84,0.12,-0.1,4,8/24/2016,8/30/2016,4.5,0.1,4.4,23,8/18/2016,0.89,0.67,0.22,0.548
VIAV,Viavi Solutions Inc,VIAV.2Q16,1300,1315,2Q16,2016/4F,18.4,08/12/2016,4.5,0.09,0.10,0.01,1.7,5,8/11/2016,8/17/2016,4.5,-0.2,4.7,9,8/5/2016,0.10,0.08,0.02,0.611
PF,"Pinnacle Foods, Inc.",PF.2Q16,2400,2405,2Q16,2016/2F,45.2,07/28/2016,4.5,0.39,0.42,0.03,0.1,4,7/27/2016,8/2/2016,4.5,-0.5,5.0,15,7/21/2016,0.43,0.37,0.06,0.417
EEP,"Enbridge Energy Partners, L.P. Class A",EEP.2Q16,3100,3130,2Q16,2016/2F,22.8,07/29/2016,4.5,0.13,0.22,0.09,-12.6,5,7/28/2016,8/3/2016,4.5,-0.3,4.8,8,7/22/2016,0.22,0.08,0.14,0.637
RPM,RPM International Inc.,RPM.2Q16,2200,2240,2Q16,2015/4F,33.4,07/28/2016,4.5,1.01,1.13,0.12,0.3,4,7/27/2016,8/2/2016,4.5,-0.5,5.0,8,7/21/2016,1.03,1.00,0.03,4.111
WRK,WestRock Company,WRK.2Q16,2200,2235,2Q16,2016/3F,66.1,08/04/2016,4.5,0.66,0.71,0.05,-2.5,4,8/3/2016,8/9/2016,4.5,0.9,3.6,15,7/28/2016,0.73,0.61,0.12,0.394
BAC,Bank of America Corp,BAC.2Q16,4800,4805,2Q16,2016/2F,"1,331.2",07/18/2016,4.5,0.33,0.36,0.03,0.1,1,7/15/2016,7/21/2016,4.5,0.1,4.3,26,7/11/2016,0.40,0.26,0.14,0.219
ESS,"Essex Property Trust, Inc.",ESS.2Q16,4800,4890,2Q16,2016/2F,98.3,07/29/2016,4.5,0.84,1.10,0.26,0.1,5,7/28/2016,8/3/2016,4.5,-0.3,4.8,10,7/22/2016,0.92,0.66,0.26,1.022
ABC,AmerisourceBergen Corporation,ABC.2Q16,3250,3270,2Q16,2016/3F,218.9,08/02/2016,4.5,1.27,1.37,0.10,0.5,2,8/1/2016,8/5/2016,4.5,0.5,3.9,17,7/26/2016,1.29,1.24,0.05,2.034
KHC,Kraft Heinz Company,KHC.2Q16,2400,2405,2Q16,2016/2F,263.5,08/05/2016,4.5,0.73,0.85,0.12,0.0,5,8/4/2016,8/10/2016,4.5,0.5,3.9,17,7/29/2016,0.88,0.64,0.24,0.501
TCF,TCF Financial Corporation,TCF.2Q16,4800,4805,2Q16,2016/2F,17.6,07/22/2016,4.5,0.29,0.31,0.02,0.9,5,7/21/2016,7/27/2016,4.5,0.1,4.3,15,7/15/2016,0.31,0.27,0.04,0.551
AXE,Anixter International Inc.,AXE.2Q16,3250,3255,2Q16,2016/2F,12.3,07/26/2016,4.4,1.32,1.32,0.00,-0.2,2,7/25/2016,7/29/2016,4.4,0.3,4.1,4,7/19/2016,1.47,1.25,0.22,0.000
CPRT,"Copart, Inc.",CPRT.2Q16,3200,3205,2Q16,2016/4F,29.9,09/21/2016,4.4,0.27,0.30,0.02,4.6,3,9/20/2016,9/26/2016,4.4,0.4,4.0,9,9/14/2016,0.29,0.25,0.04,0.525
APOG,"Apogee Enterprises, Inc.",APOG.2Q16,1200,1230,2Q16,2016/1F,12.2,06/23/2016,4.3,0.49,0.61,0.12,0.9,4,6/22/2016,6/28/2016,4.3,-2.5,6.8,1,6/16/2016,0.51,0.47,0.04,3.050
RTN,Raytheon Company,RTN.2Q16,1300,1330,2Q16,2016/2F,249.6,07/28/2016,4.3,1.66,2.38,0.72,3.6,4,7/27/2016,8/2/2016,4.3,-0.5,4.8,18,7/21/2016,2.04,1.53,0.51,1.426
WHR,Whirlpool Corporation,WHR.2Q16,1400,1425,2Q16,2016/2F,163.6,07/22/2016,4.3,3.39,3.50,0.11,1.3,5,7/21/2016,7/27/2016,4.3,0.1,4.2,8,7/15/2016,3.58,3.11,0.47,0.239
GOOGL,Alphabet Inc. Class A,GOOGL.2Q16,3300,3320,2Q16,2016/2F,"1,407.8",07/29/2016,4.3,8.04,8.42,0.38,4.0,5,7/28/2016,8/3/2016,4.3,-0.3,4.6,42,7/22/2016,8.48,7.60,0.88,0.432
SMCI,"Super Micro Computer, Inc.",SMCI.2Q16,1300,1352,2Q16,2016/4F,12.7,08/05/2016,4.3,0.16,0.20,0.04,-1.9,5,8/4/2016,8/10/2016,4.3,0.5,3.8,6,7/29/2016,0.17,0.16,0.01,3.833
ASB,Associated Banc-Corp,ASB.2Q16,4800,4810,2Q16,2016/2F,17.1,07/22/2016,4.3,0.31,0.31,0.00,-0.7,5,7/21/2016,7/27/2016,4.3,0.1,4.2,12,7/15/2016,0.32,0.28,0.04,0.090
NCR,NCR Corporation,NCR.2Q16,1300,1340,2Q16,2016/2F,34.0,07/27/2016,4.3,0.64,0.72,0.08,4.1,3,7/26/2016,8/1/2016,4.3,0.1,4.2,6,7/20/2016,0.67,0.61,0.06,1.361
NDAQ,"Nasdaq, Inc.",NDAQ.2Q16,4800,4840,2Q16,2016/2F,57.3,07/27/2016,4.3,0.88,0.91,0.03,2.1,3,7/26/2016,8/1/2016,4.3,0.1,4.2,16,7/20/2016,0.90,0.86,0.04,0.675
AET,Aetna Inc.,AET.2Q16,3350,3355,2Q16,2016/2F,270.1,08/02/2016,4.2,2.12,2.21,0.09,1.5,2,8/1/2016,8/5/2016,4.2,0.5,3.7,18,7/26/2016,2.23,2.00,0.23,0.373
SUPN,"Supernus Pharmaceuticals, Inc.",SUPN.2Q16,2300,2310,2Q16,2016/2F,10.2,08/03/2016,4.2,0.13,0.18,0.05,1.4,3,8/2/2016,8/8/2016,4.2,1.2,3.1,7,7/27/2016,0.15,0.10,0.05,0.971
AMTD,TD Ameritrade Holding Corporation,AMTD.2Q16,4800,4840,2Q16,2016/3F,93.2,07/19/2016,4.2,0.38,0.45,0.07,1.1,2,7/18/2016,7/22/2016,4.2,0.4,3.8,17,7/12/2016,0.41,0.36,0.05,1.597
OMF,"OneMain Holdings, Inc.",OMF.2Q16,4800,4830,2Q16,2016/2F,21.3,08/04/2016,4.2,1.00,0.96,-0.04,-12.6,4,8/3/2016,8/9/2016,4.2,0.9,3.3,16,7/28/2016,1.13,0.92,0.21,-0.171
FRGI,"Fiesta Restaurant Group, Inc.",FRGI.2Q16,3400,3435,2Q16,2016/2F,13.9,08/04/2016,4.2,0.40,0.34,-0.06,-1.0,4,8/3/2016,8/9/2016,4.2,0.9,3.3,6,7/28/2016,0.46,0.36,0.10,-0.550
IQV,IQVIA Holdings Inc,IQV.2Q16,3350,3370,2Q16,2016/2F,84.4,07/27/2016,4.2,0.90,0.93,0.03,1.3,3,7/26/2016,8/1/2016,4.2,0.1,4.1,17,7/20/2016,0.94,0.87,0.07,0.361
RE,"Everest Re Group, Ltd.",RE.2Q16,4800,4855,2Q16,2016/2F,65.0,07/26/2016,4.2,2.85,3.17,0.32,8.7,2,7/25/2016,7/29/2016,4.2,0.3,3.9,11,7/19/2016,3.40,2.22,1.18,0.271
BAX,Baxter International Inc.,BAX.2Q16,2300,2325,2Q16,2016/2F,453.6,07/26/2016,4.2,0.40,0.46,0.06,2.7,2,7/25/2016,7/29/2016,4.2,0.3,3.9,15,7/19/2016,0.42,0.38,0.04,1.422
NEWR,"New Relic, Inc.",NEWR.2Q16,3300,3308,2Q16,2016/1F,12.5,08/03/2016,4.2,-0.23,-0.20,0.03,3.0,3,8/2/2016,8/8/2016,4.2,1.2,3.0,13,7/27/2016,-0.20,-0.24,0.04,0.731
IVR,Invesco Mortgage Capital Inc.,IVR.2Q16,4800,4890,2Q16,2016/2F,14.1,08/05/2016,4.2,0.42,0.42,0.00,13.3,5,8/4/2016,8/10/2016,4.2,0.5,3.6,9,7/29/2016,0.43,0.39,0.04,0.102
CVS,CVS Health Corporation,CVS.2Q16,3500,3510,2Q16,2016/2F,493.1,08/02/2016,4.2,1.30,1.32,0.02,-1.3,2,8/1/2016,8/5/2016,4.2,0.5,3.6,24,7/26/2016,1.32,1.29,0.03,0.566
POOL,Pool Corporation,POOL.2Q16,3250,3255,2Q16,2016/2F,29.8,07/21/2016,4.1,1.93,1.98,0.05,1.5,4,7/20/2016,7/26/2016,4.1,-0.1,4.3,8,7/14/2016,1.98,1.89,0.09,0.538
IMS,"IMS Health Holdings, Inc.",IMS.2Q16,3300,3308,2Q16,2016/2F,40.8,07/27/2016,4.1,0.37,0.41,0.04,0.6,3,7/26/2016,8/1/2016,4.1,0.1,4.0,9,7/20/2016,0.39,0.35,0.04,0.900
RGA,"Reinsurance Group of America, Incorporated",RGA.2Q16,4800,4865,2Q16,2016/2F,24.0,07/29/2016,4.1,2.28,2.80,0.52,11.6,5,7/28/2016,8/3/2016,4.1,-0.3,4.4,11,7/22/2016,2.31,2.26,0.05,10.311
GPK,Graphic Packaging Holding Company,GPK.2Q16,2200,2235,2Q16,2016/2F,45.4,07/26/2016,4.0,0.19,0.19,0.00,0.4,2,7/25/2016,7/29/2016,4.0,0.3,3.8,8,7/19/2016,0.19,0.19,0.00,-0.239
TREE,"LendingTree, Inc.",TREE.2Q16,4800,4830,2Q16,2016/2F,52.8,07/28/2016,4.0,0.51,0.62,0.11,-1.1,4,7/27/2016,8/2/2016,4.0,-0.5,4.5,9,7/21/2016,0.55,0.47,0.08,1.318
DDS,"Dillard's, Inc. Class A",DDS.2Q16,3500,3515,2Q16,2016/2F,39.3,08/12/2016,4.0,0.29,0.35,0.06,0.0,5,8/11/2016,8/17/2016,4.0,-0.2,4.2,6,8/5/2016,0.39,0.24,0.15,0.367
NKE,"NIKE, Inc. Class B",NKE.2Q16,2400,2440,2Q16,2015/4F,611.8,06/29/2016,4.0,0.48,0.49,0.01,-0.3,3,6/28/2016,7/4/2016,4.7,3.4,1.4,1,6/22/2016,0.55,0.44,0.11,0.102
VLO,Valero Energy Corporation,VLO.2Q16,2100,2120,2Q16,2016/2F,328.6,07/26/2016,4.0,0.99,1.07,0.08,18.1,2,7/25/2016,7/29/2016,4.0,0.3,3.7,19,7/19/2016,1.74,0.85,0.89,0.086
CMA,Comerica Incorporated,CMA.2Q16,4800,4805,2Q16,2016/2F,114.9,07/19/2016,4.0,0.69,0.58,-0.11,-0.2,2,7/18/2016,7/22/2016,4.0,0.4,3.6,29,7/12/2016,0.72,0.65,0.07,-1.601
FDC,First Data Corporation Class A,FDC.2Q16,3300,3305,2Q16,2016/2F,79.0,08/01/2016,4.0,0.34,0.35,0.01,49.0,1,7/29/2016,8/4/2016,4.0,-0.5,4.4,21,7/25/2016,0.38,0.31,0.07,0.159
247680,"Johnson Controls, Inc.",247680.2Q16,1200,1225,2Q16,2016/3F,198.2,07/21/2016,3.9,1.03,1.07,0.04,-1.1,4,7/20/2016,7/26/2016,3.9,-0.1,4.1,16,7/14/2016,1.05,1.00,0.05,0.772
CVT,"Cvent, Inc.",CVT.2Q16,3300,3310,2Q16,2016/2F,33.2,08/08/2016,3.9,-0.04,0.05,0.09,4.5,1,8/5/2016,8/11/2016,3.9,0.1,3.8,3,8/1/2016,-0.04,-0.04,0.00,#DIV/0!
CBPO,"China Biologic Products Holdings, Inc.",CBPO.2Q16,2300,2320,2Q16,2016/2F,29.2,08/05/2016,3.9,1.08,1.10,0.02,4.4,5,8/4/2016,8/10/2016,3.9,0.5,3.4,3,7/29/2016,1.26,0.95,0.31,0.068
TWX,Time Warner Inc.,TWX.2Q16,3400,3430,2Q16,2016/2F,297.3,08/03/2016,3.9,1.16,1.29,0.13,-1.5,3,8/2/2016,8/8/2016,3.9,1.2,2.7,32,7/27/2016,1.20,1.10,0.10,1.281
FMC,FMC Corporation,FMC.2Q16,2200,2215,2Q16,2016/2F,62.5,08/03/2016,3.9,0.59,0.60,0.01,-9.3,3,8/2/2016,8/8/2016,3.9,1.2,2.7,17,7/27/2016,0.66,0.51,0.15,0.053
MKC,"McCormick & Company, Incorporated",MKC.2Q16,2400,2410,2Q16,2016/2F,74.4,06/30/2016,3.9,0.74,0.75,0.01,0.0,4,6/29/2016,7/5/2016,4.2,0.9,3.4,1,6/23/2016,0.76,0.73,0.03,0.258
ABT,Abbott Laboratories,ABT.2Q16,2300,2325,2Q16,2016/2F,408.8,07/20/2016,3.9,0.53,0.55,0.02,1.7,3,7/19/2016,7/25/2016,3.9,0.2,3.6,17,7/13/2016,0.58,0.52,0.06,0.287
TSE,Trinseo SA,TSE.2Q16,2200,2240,2Q16,2016/2F,36.6,08/02/2016,3.8,1.68,2.30,0.62,0.4,2,8/1/2016,8/5/2016,3.8,0.5,3.3,7,7/26/2016,1.77,1.59,0.18,3.380
MFA,"MFA Financial, Inc.",MFA.2Q16,4800,4890,2Q16,2016/2F,12.7,08/03/2016,3.7,0.19,0.20,0.01,-10.6,3,8/2/2016,8/8/2016,3.7,1.2,2.6,6,7/27/2016,0.19,0.18,0.01,1.333
KKR,KKR & Co. Inc. Class A,KKR.2Q16,4800,4845,2Q16,2016/2F,35.2,07/26/2016,3.7,0.02,0.23,0.21,75.3,2,7/25/2016,7/29/2016,3.7,0.3,3.4,13,7/19/2016,0.16,-0.48,0.64,0.335
STZ,"Constellation Brands, Inc. Class A",STZ.2Q16,2400,2425,2Q16,2016/1F,247.5,06/30/2016,3.7,1.52,1.54,0.02,2.3,4,6/29/2016,7/5/2016,4.1,0.9,3.2,1,6/23/2016,1.57,1.45,0.12,0.185
